city_fips,name,year,nominal_sales,population,real_sales,real_pk_sales
1910045,Calmar,2001,9680451,1175,14268191,12143.14
1910045,Calmar,2002,10128644,1169,14752367,12619.65
1910045,Calmar,2003,9054424,1148,12833877,11179.34
1910045,Calmar,2004,8581728,1138,11922291,10476.53
1910045,Calmar,2005,8842782,1132,11945140,10552.24
1910045,Calmar,2006,10625677,1119,13798985,12331.53
1910045,Calmar,2007,10311641,1117,13118847,11744.72
1910045,Calmar,2008,9626553,1099,11742930,10685.1
1910045,Calmar,2009,9568715,1108,11685650,10546.62
1910045,Calmar,2010,10325782,1089,12288121,11283.86
1910045,Calmar,2011,9637136,1086,11276809,10383.8
1910045,Calmar,2012,11327889,1076,12868059,11959.16
1910045,Calmar,2013,10890470,1068,12166279,11391.65
1910045,Calmar,2014,11104265,1063,12214843,11490.92
1910045,Calmar,2015,12115904,953,13358374,14017.18
1910045,Calmar,2016,11465807,947,12477894,13176.23
1910045,Calmar,2017,11893465,933,12630496,13537.51
1910045,Calmar,2018,13024047,924,13547697,14662.01
1910045,Calmar,2019,11923716,917,12219743,13325.78
1911080,Carroll,1980,76315991,12370,253232113,20471.47
1911080,Carroll,1981,74801406,12306,222019494,18041.56
1911080,Carroll,1982,78456827,12128,215108008,17736.48
1911080,Carroll,1983,84075667,12233,222272361,18169.9
1911080,Carroll,1984,87176507,12255,220989457,18032.6
1911080,Carroll,1985,84688503,12257,207370656,16918.55
1911080,Carroll,1986,82279181,12057,193771589,16071.29
1911080,Carroll,1987,90700697,12030,210728495,17516.92
1911080,Carroll,1988,95479806,11935,213035202,17849.62
1911080,Carroll,1989,99940527,11904,213420851,17928.5
1911080,Carroll,1990,104322379,11768,211770338,17995.44
1911080,Carroll,1991,106489097,11692,204614017,17500.34
1911080,Carroll,1992,110146442,11790,206132336,17483.66
1911080,Carroll,1993,121009989,11852,219326368,18505.43
1911080,Carroll,1994,131170136,11901,232053688,19498.67
1911080,Carroll,1995,132443867,11899,227768250,19141.8
1911080,Carroll,1996,138751146,11898,232136856,19510.58
1911080,Carroll,1997,148242547,11852,240703488,20309.1
1911080,Carroll,1998,155555465,11867,248523861,20942.43
1911080,Carroll,1999,161384732,11838,253610178,21423.4
1911080,Carroll,2000,165109551,11754,252413786,21474.71
1911080,Carroll,2001,164919631,11563,243078012,21022.05
1911080,Carroll,2002,169733850,11540,247217305,21422.64
1911080,Carroll,2003,171653197,11424,243303836,21297.6
1911080,Carroll,2004,176493390,11397,245196024,21514.08
1911080,Carroll,2005,179070351,11391,241894511,21235.58
1911080,Carroll,2006,179762169,11292,233447288,20673.69
1911080,Carroll,2007,192038589,11318,244318524,21586.72
1911080,Carroll,2008,198899947,11191,242627675,21680.61
1911080,Carroll,2009,205906352,11335,251460046,22184.39
1911080,Carroll,2010,209675117,11209,249522336,22260.89
1911080,Carroll,2011,213627228,11254,249974000,22212.01
1911080,Carroll,2012,225274029,11142,255902881,22967.41
1911080,Carroll,2013,223224209,11055,249374737,22557.64
1911080,Carroll,2014,227646399,11057,250414135,22647.57
1911080,Carroll,2015,236948852,9962,261247649,26224.42
1911080,Carroll,2016,242022829,9934,263386195,26513.61
1911080,Carroll,2017,241355448,9903,256312104,25882.27
1911080,Carroll,2018,250736490,9835,260817706,26519.34
1911080,Carroll,2019,254068985,9833,260376696,26479.88
1911305,Cascade,1980,11535099,2442,38275825,15673.97
1911305,Cascade,1981,10522529,2415,31232121,12932.56
1911305,Cascade,1982,10307311,2370,28259939,11924.02
1911305,Cascade,1983,11278222,2365,29816439,12607.37
1911305,Cascade,1984,9630233,2336,24412311,10450.48
1911305,Cascade,1985,9824631,2327,24056868,10338.15
1911305,Cascade,1986,8826074,2290,20785846,9076.79
1911305,Cascade,1987,9936905,2290,23086802,10081.57
1911305,Cascade,1988,10122933,2282,22586358,9897.62
1911305,Cascade,1989,8969124,2280,19153372,8400.6
1911305,Cascade,1990,9164775,2250,18604134,8268.5
1911305,Cascade,1991,9717067,2234,18670908,8357.61
1911305,Cascade,1992,10166425,2259,19025843,8422.24
1911305,Cascade,1993,10164474,2273,18422753,8105.04
1911305,Cascade,1994,11410378,2292,20186152,8807.22
1911305,Cascade,1995,12167062,2303,20924113,9085.59
1911305,Cascade,1996,12794670,2306,21406054,9282.76
1911305,Cascade,1997,13442349,2303,21826529,9477.43
1911305,Cascade,1998,13264835,2304,21192621,9198.19
1911305,Cascade,1999,14361840,2298,22569104,9821.19
1911305,Cascade,2000,14668677,2304,22424967,9733.06
1911305,Cascade,2001,16496200,2294,24314046,10598.97
1911305,Cascade,2002,17376574,2302,25308975,10994.34
1911305,Cascade,2003,16225507,2304,22998279,9981.89
1911305,Cascade,2004,18410567,2327,25577149,10991.47
