id,address,match.code,po_box,box,mi,mile,exception,rr,need_match,no_address
310346762,611 N SHERMAN AVE NEW HAMPTON IA 50659,X,0,0,0,0,0,0,1,0
407900307,611 S 3RD AVE MARSHALLTOWN IA 50158,X,0,0,0,0,0,0,1,0
404778861,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
713132221,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
427563794,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
145699112,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
825326648,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
701572836,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
421573728,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
421573729,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
264306929,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
696425214,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
696425255,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
439928226,611 S 3RD ST CLINTON IA 52732,4,0,0,0,0,0,0,1,0
695269670,611 S O IOWA FALLS IA 50126,X,0,0,0,0,0,0,1,0
466789740,611 SIOUX ST SAC CITY IA 50583,4,0,0,0,0,0,0,1,0
435848234,611 W 4TH ST NEVADA IA 50201,X,0,0,0,0,0,0,1,0
144856457,611 W 4TH ST NEVADA IA 50201,X,0,0,0,0,0,0,1,0
620318055,611 W DEPOT AVE FAIRFIELD IA 52556,X,0,0,0,0,0,0,1,0
402520100,611 W ELM ELDON IA 52554,X,0,0,0,0,0,0,1,0
371818527,612 1/2 FRANKLIN ST PELLA IA 50219,4,0,0,0,0,0,0,1,0
860064153,612 1/2 W SHERIDAN AVE # 1 SHENANDOAH IA 51601,4,0,0,0,0,0,0,1,0
860063114,612 1/2 W SHERIDAN AVE SHENANDOAH IA 51601,4,0,0,0,0,0,0,1,0
584499313,612 1/2 W SHERIDAN AVE SHENANDOAH IA 51601,4,0,0,0,0,0,0,1,0
413977240,612 1/2 W SHERIDAN AVE SHENANDOAH IA 51601,4,0,0,0,0,0,0,1,0
860063114,612 1/2 W SHERIDAN AVE STE SHENANDOAH IA 51601,4,0,0,0,0,0,0,1,0
968005892,612 4TH ST SE SPENCER IA 51301,X,0,0,0,0,0,0,1,0
367036878,612 4TH ST SE SPENCER IA 51301,X,0,0,0,0,0,0,1,0
537853491,612 5TH ST GRISWOLD IA 51535,X,0,0,0,0,0,0,1,0
537895781,612 6TH ST FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
356551978,612 6TH ST FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
355445321,612 6TH ST FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
692560188,612 6TH ST FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
412089500,612 8TH ST CORNING IA 50841,X,0,0,0,0,0,0,1,0
434782088,612 CARMICHAEL ST JEWELL IA 50130,X,0,0,0,0,0,0,1,0
843527680,612 ELM ST ELDON IA 52554,X,0,0,0,0,0,0,1,0
255459240,612 MAIN ST HULL IA 51239,X,0,0,0,0,0,0,1,0
415774681,612 MAIN ST HULL IA 51239,X,0,0,0,0,0,0,1,0
902523828,612 MAIN ST SAC CITY IA 50583,X,0,0,0,0,0,0,1,0
216569350,612 MAIN ST SAC CITY IA 50583,X,0,0,0,0,0,0,1,0
906813332,612 S 2ND ST CLINTON IA 52732,X,0,0,0,0,0,0,1,0
452617004,612 S 2ND ST CLINTON IA 52732,X,0,0,0,0,0,0,1,0
698722493,612 S 2ND ST CLINTON IA 52732,X,0,0,0,0,0,0,1,0
439667313,612 SIOUX POINT RD # 600 LE MARS IA 51031,X,0,0,0,0,0,0,1,0
843527680,612 W ELM ST ELDON IA 52554,X,0,0,0,0,0,0,1,0
489370759,612 WALNUT ST ATLANTIC IA 50022,X,0,0,0,0,0,0,1,0
904020344,612 WALNUT ST ATLANTIC IA 50022,X,0,0,0,0,0,0,1,0
222300147,6126 OLSON MEMORIAL HWY MASON CITY IA 50401,2,0,0,0,0,0,0,1,0
222300147,6126 OLSON MEMORIAL HWY MASON CITY IA 50401,X,0,0,0,0,0,0,1,0
492113097,613 1/2 W NORTH ST MADRID IA 50156,X,0,0,0,0,0,0,1,0
144821592,613 1/2 WASHINGTON AVE IOWA FALLS IA 50126,4,0,0,0,0,0,0,1,0
145711131,613 10TH AVE DE WITT IA 52742,X,0,0,0,0,0,0,1,0
145107892,613 2ND ST WEBSTER CITY IA 50595,X,0,0,0,0,0,0,1,0
711138362,613 CROSSROADS MALL FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
967998998,613 GREELY ST CHARLES CITY IA 50616,X,0,0,0,0,0,0,1,0
407917632,613 N 1ST ST GUTTENBERG IA 52052,X,0,0,0,0,0,0,1,0
374654978,613 N HIGH ST GREENE IA 50636,X,0,0,0,0,0,0,1,0
374654978,613 N HIGH ST GREENE IA 50636,4,0,0,0,0,0,0,1,0
421183303,613 N TH FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
433817387,613 N WEST ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
860062579,613 NORTHWEST RD SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
466794997,613 PARK ST DECORAH IA 52101,X,0,0,0,0,0,0,1,0
466794997,613 PARK ST DECORAH IA 52101,2,0,0,0,0,0,0,1,0
510775893,613 S HIGHWAY 52 GUTTENBERG IA 52052,X,0,0,0,0,0,0,1,0
145107892,613 SECOND ST WEBSTER CITY IA 50595,X,0,0,0,0,0,0,1,0
145082004,613 SUMNER AVE HUMBOLDT IA 50548,X,0,0,0,0,0,0,1,0
253364715,613 SUMNER AVE HUMBOLDT IA 50548,X,0,0,0,0,0,0,1,0
393455563,613 SUMNER AVE HUMBOLDT IA 50548,X,0,0,0,0,0,0,1,0
207661687,613 VELVET AVE COON RAPIDS IA 50058,4,0,0,0,0,0,0,1,0
207661752,613 VELVET AVE COON RAPIDS IA 50058,4,0,0,0,0,0,0,1,0
357827765,613 W 5TH ST # 2 WILTON IA 52778,X,0,0,0,0,0,0,1,0
357830603,613 W 5TH ST WILTON IA 52778,X,0,0,0,0,0,0,1,0
380793034,613 W 5TH ST WILTON IA 52778,X,0,0,0,0,0,0,1,0
523288736,613 W ENGLISH ST CORYDON IA 50060,4,0,0,0,0,0,0,1,0
896402724,613 W ENGLISH ST CORYDON IA 50060,4,0,0,0,0,0,0,1,0
523288660,613 W ENGLISH ST CORYDON IA 50060,4,0,0,0,0,0,0,1,0
933784142,613 W LINCOLN WAY MARSHALLTOWN IA 50158,X,0,0,0,0,0,0,1,0
145388799,613 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
860092329,613 W WASHINGTON EXIRA IA 50076,X,0,0,0,0,0,0,1,0
860092329,613 W WASHINGTON ST EXIRA IA 50076,X,0,0,0,0,0,0,1,0
001283910,6131 HIGHWAY 7 STORM LAKE IA 50588,X,0,0,0,0,0,0,1,0
436330311,6134 HIGHWAY 71 S FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
436330311,6134 HWY 71 S FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
144854858,614 18TH ST NEVADA IA 50201,X,0,0,0,0,0,0,1,0
456749357,614 1ST AVE S FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
966313066,614 8TH ST DE WITT IA 52742,X,0,0,0,0,0,0,1,0
145380515,614 BROADWAY RED OAK IA 51566,X,0,0,0,0,0,0,1,0
718986949,614 CARMICHAEL ST JEWELL IA 50130,X,0,0,0,0,0,0,1,0
436831264,614 MAIN ST MANNING IA 51455,X,0,0,0,0,0,0,1,0
896402583,614 N WASHINGTON ST CORYDON IA 50060,X,0,0,0,0,0,0,1,0
144854858,614 W 18TH ST NEVADA IA 50201,X,0,0,0,0,0,0,1,0
448841692,614 W AGENCY ST WEST BURLINGTON IA 52655,2,0,0,0,0,0,0,1,0
471463331,614 W BLUFF ST CHEROKEE IA 51012,X,0,0,0,0,0,0,1,0
667374771,614 W BLUFF ST CHEROKEE IA 51012,X,0,0,0,0,0,0,1,0
144867348,614 W MCLANE ST OSCEOLA IA 50213,X,0,0,0,0,0,0,1,0
145388344,614 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
413976499,614 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
860062124,614 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
860064526,614 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
860064195,614 W THOMAS AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
471458299,614 WASHINGTON AVE IOWA FALLS IA 50126,X,0,0,0,0,0,0,1,0
509030730,614 WASHINGTON AVE IOWA FALLS IA 50126,X,0,0,0,0,0,0,1,0
245832803,614 WASHINGTON AVE IOWA FALLS IA 50126,X,0,0,0,0,0,0,1,0
249651357,614 WASHINGTON AVE IOWA FALLS IA 50126,X,0,0,0,0,0,0,1,0
372199596,614 WASHINGTON AVE IOWA FALLS IA 50126,X,0,0,0,0,0,0,1,0
995708336,615 1/2 N COMMERCEST MONROE IA 50170,X,0,0,0,0,0,0,1,0
487841827,615 1ST ST KEOSAUQUA IA 52565,X,0,0,0,0,0,0,1,0
466797180,615 1ST ST KEOSAUQUA IA 52565,X,0,0,0,0,0,0,1,0
203673850,615 2ND AVE E ALBIA IA 52531,X,0,0,0,0,0,0,1,0
474138997,615 5TH AVE S FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
843497991,615 5TH AVE S FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
456749985,615 5TH AVE S FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
963942487,615 8TH ST CORNING IA 50841,X,0,0,0,0,0,0,1,0
945167666,615 BRICK & TILE BLDG NEWTON IA 50208,X,0,0,0,0,0,0,1,0
565800836,615 E WASHINGTON ST MT PLEASANT IA 52641,X,0,0,0,0,0,0,1,0
691529747,615 ESTES IOWA FALLS IA 50126,X,0,0,0,0,0,0,1,0
450500079,615 ESTES ST IOWA FALLS IA 50126,X,0,0,0,0,0,0,1,0
537891723,615 F & M BANK BLDG BURLINGTON IA 52601,X,0,0,0,0,0,0,1,0
508127925,615 GARFIELD AVE STORY CITY IA 50248,X,0,0,0,0,0,0,1,0
404720436,615 HIGHWAY 146 GRINNELL IA 50112,X,0,0,0,0,0,0,1,0
512419920,615 HORSE SHOE DR GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
427185538,615 HORSESHOE DR # A GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
423851373,615 HORSESHOE DR # A GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
403205440,615 HORSESHOE DR # A GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
415439497,615 HORSESHOE DR # C GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
403205486,615 HORSESHOE DR # G GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
404346749,615 HORSESHOE DR # G GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
425001947,615 HORSESHOE DR # G GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
512419920,615 HORSESHOE DR GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
403205440,615 HORSESHOE DR GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
404346749,615 HORSESHOE DR GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
415439497,615 HORSESHOE DR GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
704996851,615 HORSESHOE DR GRINNELL IA 50112,2,0,0,0,0,0,0,1,0
860250521,615 MAIN ST GRISWOLD IA 51535,X,0,0,0,0,0,0,1,0
415708966,615 MAIN ST HULL IA 51239,X,0,0,0,0,0,0,1,0
860214485,615 MAIN ST SAC CITY IA 50583,X,0,0,0,0,0,0,1,0
860214600,615 MAIN ST SAC CITY IA 50583,X,0,0,0,0,0,0,1,0
537802993,615 MAIN ST SAC CITY IA 50583,X,0,0,0,0,0,0,1,0
456754670,615 N HAMPSHIRE AVE MASON CITY IA 50401,X,0,0,0,0,0,0,1,0
372226233,615 N WASHINGTON ST CORYDON IA 50060,4,0,0,0,0,0,0,1,0
402241832,615 OLD HIGHWAY 9 WAUKON IA 52172,X,0,0,0,0,0,0,1,0
439152316,615 S MONROE AVE SHOPKO EYECAR MASON CITY IA 50401,X,0,0,0,0,0,0,1,0
425362944,615 WAPELLO WAPELLO IA 52653,X,0,0,0,0,0,0,1,0
145331708,616 1/2 2ND ST IDA GROVE IA 51445,X,0,0,0,0,0,0,1,0
904018835,616 1/2 7TH ST FORT MADISON IA 52627,4,0,0,0,0,0,0,1,0
145660791,616 1/2 AVENUE G FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
906812169,616 1/2 W PLATT ST MAQUOKETA IA 52060,X,0,0,0,0,0,0,1,0
304258833,616 4TH AVE E SPENCER IA 51301,4,0,0,0,0,0,0,1,0
493604821,616 4TH AVE E SPENCER IA 51301,4,0,0,0,0,0,0,1,0
524708369,616 4TH AVE E SPENCER IA 51301,4,0,0,0,0,0,0,1,0
495413726,616 8TH ST NE MASON CITY IA 50401,X,0,0,0,0,0,0,1,0
825620925,616 9TH ST DE WITT IA 52742,X,0,0,0,0,0,0,1,0
357686047,616 CENTRAL AVE FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
711124198,616 FRANKLIN PL PELLA IA 50219,2,0,0,0,0,0,0,1,0
144870631,616 FRANKLIN PL PELLA IA 50219,2,0,0,0,0,0,0,1,0
515181618,616 GRANT ST MANCHESTER IA 52057,X,0,0,0,0,0,0,1,0
417489810,616 MAIN ST ANITA IA 50020,X,0,0,0,0,0,0,1,0
356710954,616 MAIN ST TIPTON IA 52772,X,0,0,0,0,0,0,1,0
549757631,616 MAIN ST TIPTON IA 52772,X,0,0,0,0,0,0,1,0
466797792,616 NORTH ST BURLINGTON IA 52601,X,0,0,0,0,0,0,1,0
580943975,616 RAILWAY ST COON RAPIDS IA 50058,X,0,0,0,0,0,0,1,0
711143313,616 S 5TH ST KEOKUK IA 52632,X,0,0,0,0,0,0,1,0
713828960,616 S FEDERAL AVE MASON CITY IA 50401,X,0,0,0,0,0,0,1,0
843407974,616 US HIGHWAY 18 E CLEAR LAKE IA 50428,X,0,0,0,0,0,0,1,0
413976473,616 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
145390407,616 W THOMAS AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
523288249,616 WASHINGTON ST PELLA IA 50219,X,0,0,0,0,0,0,1,0
145610648,617 1/2 CHURCH ST OTTUMWA IA 52501,X,0,0,0,0,0,0,1,0
707413872,617 14TH ST NE SIOUX CENTER IA 51250,X,0,0,0,0,0,0,1,0
145046306,617 1ST AVE N FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
937415743,617 1ST AVE N FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
611985813,617 1ST AVE N FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
711041109,617 2ND AVE N ESTHERVILLE IA 51334,X,0,0,0,0,0,0,1,0
145711776,617 6TH AVE DE WITT IA 52742,X,0,0,0,0,0,0,1,0
366047652,617 6TH AVE DE WITT IA 52742,X,0,0,0,0,0,0,1,0
145658530,617 8TH ST FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
217137579,617 8TH ST FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
474136413,617 BRICK & TILE BLDG MASON CITY IA 50401,X,0,0,0,0,0,0,1,0
554410688,617 FRANKLIN PELLA IA 50219,X,0,0,0,0,0,0,1,0
238620827,617 FRANKLIN PL # 200 PELLA IA 50219,2,0,0,0,0,0,0,1,0
843519810,617 FRANKLIN PL PELLA IA 50219,2,0,0,0,0,0,0,1,0
582969333,617 FRANKLIN PL PELLA IA 50219,2,0,0,0,0,0,0,1,0
238620827,617 FRANKLIN PL PELLA IA 50219,2,0,0,0,0,0,0,1,0
417489578,617 FRANKLIN PL PELLA IA 50219,2,0,0,0,0,0,0,1,0
896404274,617 FRANKLIN ST # 201 PELLA IA 50219,4,0,0,0,0,0,0,1,0
416566735,617 JEFFERSON ST BURLINGTON IA 52601,X,0,0,0,0,0,0,1,0
825649932,617 JEFFERSON ST BURLINGTON IA 52601,X,0,0,0,0,0,0,1,0
843555046,617 MAIN ST OSAGE IA 50461,X,0,0,0,0,0,0,1,0
860064211,618 1/2 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
660018508,618 2ND ST WEBSTER CITY IA 50595,X,0,0,0,0,0,0,1,0
587427907,618 5TH ST NE CLARION IA 50525,X,0,0,0,0,0,0,1,0
693904203,618 MAIN ST GRISWOLD IA 51535,X,0,0,0,0,0,0,1,0
474138005,618 N 2ND ST OSAGE IA 50461,X,0,0,0,0,0,0,1,0
418055234,618 N 2ND ST OSAGE IA 50461,X,0,0,0,0,0,0,1,0
723318361,618 N 4TH ST # 610 BURLINGTON IA 52601,X,0,0,0,0,0,0,1,0
416565778,618 N MAIN ST BURLINGTON IA 52601,4,0,0,0,0,0,0,1,0
537815797,618 N SHERMAN AVE NEW HAMPTON IA 50659,X,0,0,0,0,0,0,1,0
145150637,618 N SHERMAN AVE NEW HAMPTON IA 50659,X,0,0,0,0,0,0,1,0
425177972,618 N SHERMAN AVE NEW HAMPTON IA 50659,X,0,0,0,0,0,0,1,0
860202514,618 NEW ST TABOR IA 51653,X,0,0,0,0,0,0,1,0
259983492,618 NEW ST TABOR IA 51653,X,0,0,0,0,0,0,1,0
359025921,618 P AVE BOONE IA 50036,X,0,0,0,0,0,0,1,0
937414084,618 S 12TH ST CLARINDA IA 51632,X,0,0,0,0,0,0,1,0
474138005,618 S 2ND ST OSAGE IA 50461,X,0,0,0,0,0,0,1,0
357830918,618 S MAPLE ST ODEBOLT IA 51458,X,0,0,0,0,0,0,1,0
592856751,618 SHERMAN AVE NEW HAMPTON IA 50659,X,0,0,0,0,0,0,1,0
537849440,618 W HIGHWAY 30 CARROLL IA 51401,X,0,0,0,0,0,0,1,0
620832428,618 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
505106757,618 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
542785399,618 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
260277017,618 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
669396582,618 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
537849440,618 W US HIGHWAY 30 CARROLL IA 51401,X,0,0,0,0,0,0,1,0
357830918,618 WALNUT AVE ODEBOLT IA 51458,X,0,0,0,0,0,0,1,0
860232586,6182 120TH AVE LAKESIDE IA 50588,X,0,0,0,0,0,0,1,0
860232586,6182 120TH AVE STORM LAKE IA 50588,X,0,0,0,0,0,0,1,0
888862687,6187 12OTH AVE STORM LAKE IA 50588,X,0,0,0,0,0,0,1,0
888864758,6187 12OTH AVE STORM LAKE IA 50588,X,0,0,0,0,0,0,1,0
904018512,619 1/2 8TH ST # 14 FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
145658472,619 1/2 8TH ST # 210 FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
703123877,619 1/2 8TH ST # 218 FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
705634186,619 1/2 8TH ST # 5 FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
703123877,619 1/2 8TH ST FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
705634186,619 1/2 8TH ST FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
564660132,619 1/2 8TH ST FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
369450945,619 1/2 BECK AVE REMSEN IA 51050,X,0,0,0,0,0,0,1,0
145610648,619 1/2 CHURCH ST OTTUMWA IA 52501,X,0,0,0,0,0,0,1,0
937416220,619 1ST AVE S FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
960235034,619 1ST ST KEOSAUQUA IA 52565,X,0,0,0,0,0,0,1,0
365703669,619 5TH AVE GRINNELL IA 50112,X,0,0,0,0,0,0,1,0
414505273,619 5TH AVE GRINNELL IA 50112,X,0,0,0,0,0,0,1,0
433563065,619 5TH AVE GRINNELL IA 50112,X,0,0,0,0,0,0,1,0
843391285,619 BENTON AVE CORNING IA 50841,X,0,0,0,0,0,0,1,0
691529747,619 ESTES IOWA FALLS IA 50126,X,0,0,0,0,0,0,1,0
450500079,619 ESTES ST IOWA FALLS IA 50126,X,0,0,0,0,0,0,1,0
843602855,619 MAIN ST JEWELL IA 50130,X,0,0,0,0,0,0,1,0
402478143,619 S HIGHWAY 52 GUTTENBERG IA 52052,X,0,0,0,0,0,0,1,0
415343212,619 S HIGHWAY 52 GUTTENBERG IA 52052,X,0,0,0,0,0,0,1,0
402478143,619 S HIGHWAY 52 GUTTENBERG IA 52052,4,0,0,0,0,0,0,1,0
415343212,619 S HIGHWAY 52 GUTTENBERG IA 52052,4,0,0,0,0,0,0,1,0
609679691,61ST & ISETT WAPELLO IA 52653,X,0,0,0,0,0,0,1,0
357685643,620 1/2 2ND ST WEBSTER CITY IA 50595,X,0,0,0,0,0,0,1,0
660018508,620 1/2 2ND ST WEBSTER CITY IA 50595,X,0,0,0,0,0,0,1,0
444146658,620 1/2 PARK ROW AVE SHELDON IA 51201,X,0,0,0,0,0,0,1,0
444146658,620 1/2 PARK ROW AVE SHELDON IA 51201,2,0,0,0,0,0,0,1,0
413976820,620 1/2 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
682564224,620 14TH AVE NE LE MARS IA 51031,2,0,0,0,0,0,0,1,0
425766286,620 14TH AVE NE LE MARS IA 51031,2,0,0,0,0,0,0,1,0
145550620,620 1ST AVE WELLMAN IA 52356,X,0,0,0,0,0,0,1,0
355495714,620 1ST ST HAWARDEN IA 51023,X,0,0,0,0,0,0,1,0
145550620,620 1ST ST WELLMAN IA 52356,X,0,0,0,0,0,0,1,0
308201292,620 6TH AVE GRINNELL IA 50112,X,0,0,0,0,0,0,1,0
554409896,620 FRANKLIN PL PELLA IA 50219,2,0,0,0,0,0,0,1,0
421223171,620 LAKE AVE STORM LAKE IA 50588,X,0,0,0,0,0,0,1,0
233502475,620 MAIN ST ANITA IA 50020,X,0,0,0,0,0,0,1,0
659915094,620 N MADISON ST BLOOMFIELD IA 52537,X,0,0,0,0,0,0,1,0
145072641,620 NW 10TH ST EAGLE GROVE IA 50533,X,0,0,0,0,0,0,1,0
258285410,620 REMER DR SE LE MARS IA 51031,X,0,0,0,0,0,0,1,0
564660421,620 S 17TH ST KEOKUK IA 52632,X,0,0,0,0,0,0,1,0
906812607,620 S 4TH ST CLINTON IA 52732,X,0,0,0,0,0,0,1,0
145201133,620 S PARK ST CRESTON IA 50801,X,0,0,0,0,0,0,1,0
459688669,620 S PARK ST CRESTON IA 50801,X,0,0,0,0,0,0,1,0
843583824,620 S PARK ST CRESTON IA 50801,X,0,0,0,0,0,0,1,0
145026340,620 W 11TH ST GARNER IA 50438,X,0,0,0,0,0,0,1,0
144865979,620 W MAPLE ST OGDEN IA 50212,X,0,0,0,0,0,0,1,0
712022217,620 W US HIGHWAY 30 CARROLL IA 51401,X,0,0,0,0,0,0,1,0
966302176,620 W WASHINGTON ST WASHINGTON IA 52353,X,0,0,0,0,0,0,1,0
894117043,6200 W 19TH ST S NEWTON IA 50208,X,0,0,0,0,0,0,1,0
145005013,62012 NE ST MASON CITY IA 50401,X,0,0,0,0,0,0,1,0
591148408,621 1/2 7TH ST FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
906376280,621 11TH ST NEVADA IA 50201,X,0,0,0,0,0,0,1,0
978237584,621 9TH AVE SW CLARION IA 50525,X,0,0,0,0,0,0,1,0
843488941,621 9TH AVE SW CLARION IA 50525,X,0,0,0,0,0,0,1,0
712857424,621 BRICK & TILE BLDG MASON CITY IA 50401,X,0,0,0,0,0,0,1,0
374551398,621 FINNEY ELDON IA 52554,X,0,0,0,0,0,0,1,0
995715372,621 HIGHWAY 20 CORRECTIONVILLE IA 51016,4,0,0,0,0,0,0,1,0
962056875,621 MAIN ST KEOKUK IA 52632,X,0,0,0,0,0,0,1,0
416562718,621 N WEST ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
179092564,621 N WEST ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
145610069,621 PENNSYLVANIA AVE OTTUMWA IA 52501,X,0,0,0,0,0,0,1,0
933789489,621 PENNSYLVANIA AVE OTTUMWA IA 52501,X,0,0,0,0,0,0,1,0
860187970,621 REMER DR SW LE MARS IA 51031,X,0,0,0,0,0,0,1,0
421223200,6214 120TH AVE LAKESIDE IA 50588,X,0,0,0,0,0,0,1,0
489371229,62190 GREAT RIVER RD ATLANTIC IA 50022,X,0,0,0,0,0,0,1,0
356358291,622 210TH ST OGDEN IA 50212,X,0,0,0,0,0,0,1,0
409324089,622 240TH PL PELLA IA 50219,X,0,0,0,0,0,0,1,0
974529802,622 COURT AVE BEDFORD IA 50833,4,0,0,0,0,0,0,1,0
402514806,622 S COMMERCIAL AVE EAGLE GROVE IA 50533,X,0,0,0,0,0,0,1,0
638668764,622 SOUTH O IOWA FALLS IA 50126,X,0,0,0,0,0,0,1,0
483338828,622 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
369136627,622 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
478182280,622 W SOUTH ST TIPTON IA 52772,X,0,0,0,0,0,0,1,0
228519476,622 W SOUTH ST TIPTON IA 52772,X,0,0,0,0,0,0,1,0
892474768,623 CENTRAL AVE FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
696087204,623 E 5TH ST ATLANTIC IA 50022,X,0,0,0,0,0,0,1,0
145600011,623 INDIAN HILLS DR # 12 OTTUMWA IA 52501,2,0,0,0,0,0,0,1,0
572426815,623 W MAIN ST SPENCER IA 51301,X,0,0,0,0,0,0,1,0
537891772,6235 150TH ST BURLINGTON IA 52601,X,0,0,0,0,0,0,1,0
465358539,624 MAIN JEWELL IA 50130,X,0,0,0,0,0,0,1,0
465358539,624 MAIN ST JEWELL IA 50130,X,0,0,0,0,0,0,1,0
860202597,624 MAIN ST TABOR IA 51653,X,0,0,0,0,0,0,1,0
971103221,624 MAIN ST TABOR IA 51653,X,0,0,0,0,0,0,1,0
409936036,624 N 4TH ST BURLINGTON IA 52601,X,0,0,0,0,0,0,1,0
509076121,624 N 4TH ST BURLINGTON IA 52601,X,0,0,0,0,0,0,1,0
516890753,624 N 4TH ST BURLINGTON IA 52601,X,0,0,0,0,0,0,1,0
002786697,624 N JEFFERSON ST SIGOURNEY IA 52591,X,0,0,0,0,0,0,1,0
145306361,624 S 9TH ST ESTHERVILLE IA 51334,X,0,0,0,0,0,0,1,0
425496577,624 W 5TH ST WILTON IA 52778,X,0,0,0,0,0,0,1,0
549755833,624 W 5TH ST WILTON IA 52778,X,0,0,0,0,0,0,1,0
400763930,624 W 5TH ST WILTON IA 52778,X,0,0,0,0,0,0,1,0
433715884,624 W 5TH ST WILTON IA 52778,X,0,0,0,0,0,0,1,0
354157604,624 W HWY 10 LAURENS IA 50554,X,0,0,0,0,0,0,1,0
976428516,624 W SHERIDAN AVE SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
