geoid,name,st,cty_fips,cz,pop2010,rucc,cbsa,csa,metro_type,msp,msp_yr,msp_accr,msp_affl,jobs_02,jobs_03,jobs_04,jobs_05,jobs_06,jobs_07,jobs_08,jobs_09,jobs_10,jobs_11,jobs_12,jobs_13,jobs_14,jobs_15
886750,Yuma,Colorado,8125,579,3524,7,0,0,0,0,0,0,0,1525,1573,1583,1545,1450,1489,1508,1342,1228,1343,1434,1292,1590,1544
1900910,Albia,Iowa,19135,393,3766,7,0,0,0,0,0,0,0,1724,1687,1819,1710,1763,1698,1719,1671,1642,1612,1856,1828,1838,1715
1901135,Algona,Iowa,19109,518,5560,7,0,0,0,0,0,0,0,3962,3990,4092,4027,4047,3959,3990,3959,4070,3919,3946,3805,3930,3806
1901495,Alta,Iowa,19021,564,1883,7,44740,0,Micropolitan Statistical Area,0,0,0,0,407,391,349,369,374,389,401,442,384,558,420,422,435,428
1901585,Alton,Iowa,19167,504,1216,7,0,0,0,0,0,0,0,320,355,332,329,332,340,331,342,359,265,278,278,299,294
1905680,Belmond,Iowa,19197,401,2376,7,0,0,0,0,0,0,0,1734,1513,1636,1572,1587,1343,1249,1227,1243,1371,1399,1358,1317,1405
1908605,Britt,Iowa,19081,304,2069,7,0,0,0,0,0,0,0,774,805,811,840,800,811,780,813,824,786,826,873,855,877
1908695,Brooklyn,Iowa,19157,455,1468,7,0,0,0,0,0,0,0,331,291,358,379,367,376,389,332,350,504,651,491,490,522
1910045,Calmar,Iowa,19191,507,978,7,0,0,0,0,0,0,0,327,322,315,317,310,290,293,272,299,314,284,244,303,284
1911080,Carroll,Iowa,19027,621,10103,7,0,0,0,0,0,0,0,8299,7929,8511,8519,8645,8622,8517,8271,7614,7822,7018,6983,6842,7152
1912315,Centerville,Iowa,19007,393,5528,7,0,0,0,1,2015,1,0,3579,3690,3732,3691,3636,3083,3056,2814,2949,3228,3304,2947,3117,3115
1912765,Charles City,Iowa,19067,507,7652,7,0,0,0,1,1996,1,0,4250,4192,4237,4173,4115,3864,3733,3515,3507,3658,3665,3810,4087,3957
1913620,Clarion,Iowa,19197,401,2850,7,0,0,0,0,0,0,0,1855,1723,1772,1727,1781,1903,2030,1916,1826,1774,2008,2077,2316,2221
1916050,Coon Rapids,Iowa,19027,621,1305,7,0,0,0,0,0,0,0,739,708,715,761,649,599,570,518,515,576,563,532,486,438
1919405,Decorah,Iowa,19191,507,8127,7,0,0,0,0,0,0,0,6046,5967,6267,6230,5666,6238,5835,5525,5614,5456,6121,6001,6104,5966
1919945,Denison,Iowa,19047,564,8298,7,0,0,0,0,0,0,0,5365,5362,5059,5135,5347,5451,5349,5517,5640,5431,5659,5647,5554,5816
1923250,Eagle Grove,Iowa,19197,401,3583,7,0,0,0,0,0,0,0,1158,1152,1154,1121,1163,1046,1057,1018,1069,1072,1193,1202,1197,1197
1925590,Emmetsburg,Iowa,19147,518,3904,7,0,0,0,0,0,0,0,2183,1976,2090,2077,2079,2340,2348,2321,2256,2290,2343,2271,2276,2216
1925860,Estherville,Iowa,19063,518,6360,7,0,0,0,0,0,0,0,3208,3094,3011,3059,3219,3199,3152,3047,2998,2914,3002,2971,2962,2909
1926445,Fairfield,Iowa,19101,478,9464,7,21840,0,Micropolitan Statistical Area,0,0,0,0,5615,5487,5455,5598,5606,5602,5713,5341,5130,4927,5437,5429,5502,5260
1928380,Forest City,Iowa,19189,304,4151,7,0,0,0,0,0,0,0,5384,4919,5246,5128,4551,4771,4476,3315,3703,3903,3909,4318,4486,4372
1929955,Garner,Iowa,19081,304,3129,7,0,0,0,0,0,0,0,1761,1944,1860,1994,2007,1994,1597,1885,1921,1664,1798,1713,2007,1789
1933105,Grinnell,Iowa,19157,455,9218,7,0,0,0,0,0,0,0,6735,5706,5751,5758,5917,6028,6010,5572,5534,5813,5162,5847,5865,5821
1933960,Hampton,Iowa,19069,561,4461,7,0,0,0,1,1991,1,0,2134,2081,2081,2163,2171,2246,2141,2048,2029,2231,2212,2289,2223,2267
1934725,Hartley,Iowa,19141,504,1672,7,0,0,0,0,0,0,0,935,535,516,513,481,583,595,511,512,508,502,479,512,487
1935265,Hawarden,Iowa,19167,504,2546,7,0,0,0,0,0,0,0,1233,1057,1007,1019,1062,1077,1081,1087,1080,988,906,880,953,956
1937515,Hull,Iowa,19167,504,2175,7,0,0,0,0,0,0,0,874,918,919,936,920,946,991,875,982,1042,1013,988,1146,1133
1937560,Humboldt,Iowa,19091,401,4690,7,0,0,0,0,0,0,0,2862,2706,2613,2800,2725,2675,2648,2611,2679,2756,2933,2957,2903,2954
1942555,Lake Mills,Iowa,19189,304,2100,7,0,0,0,0,0,0,0,1863,1935,1887,1797,1876,1843,1792,1709,1590,1447,1433,1445,1487,1351
1948855,Manilla,Iowa,19047,564,776,7,0,0,0,0,0,0,0,174,186,177,167,196,257,258,217,169,200,184,163,124,185
1948945,Manning,Iowa,19027,621,1500,7,0,0,0,1,2009,1,0,856,775,673,697,701,712,774,703,726,902,885,872,902,882
1952095,Milford,Iowa,19059,518,2898,7,44020,0,Micropolitan Statistical Area,0,0,0,0,805,1563,1611,1482,1326,1192,1145,964,959,1029,967,918,1067,1054
1953490,Montezuma,Iowa,19157,455,1462,7,0,0,0,0,0,0,0,1310,1257,1212,1194,1235,1351,1312,1111,1093,1218,1159,1263,1242,1260
1956460,New Sharon,Iowa,19123,393,1293,7,36820,0,Micropolitan Statistical Area,0,0,0,0,220,199,208,233,164,180,116,103,112,131,131,127,133,138
1956910,Nora Springs,Iowa,19067,507,1431,7,0,0,0,0,0,0,0,448,440,405,424,414,478,460,484,437,418,301,287,330,367
1959475,Orange City,Iowa,19167,504,6004,7,0,0,0,0,0,0,0,2991,3816,3821,3837,3893,3808,4152,4224,4169,4234,4158,4048,4073,4181
1959745,Osage,Iowa,19131,507,3619,7,0,0,0,0,0,0,0,1924,1937,1609,1613,1572,1650,1685,1678,1639,1992,2107,1993,1926,1873
1959925,Oskaloosa,Iowa,19123,393,11463,7,36820,0,Micropolitan Statistical Area,1,1986,1,0,5441,5297,5413,5459,5648,5675,5338,5132,5247,5463,5646,5725,6879,5817
1961905,Paullina,Iowa,19141,504,1056,7,0,0,0,0,0,0,0,394,385,386,293,292,400,367,336,335,379,328,346,347,359
1964650,Primghar,Iowa,19141,504,909,7,0,0,0,0,0,0,0,408,419,398,281,355,349,335,386,480,508,438,451,468,345
1968070,Rockford,Iowa,19067,507,860,7,0,0,0,0,0,0,0,130,118,112,113,95,103,99,114,99,105,91,96,99,92
1968205,Rock Valley,Iowa,19167,504,3354,7,0,0,0,0,0,0,0,2046,2004,2182,2407,2494,2515,2764,2611,2636,3001,3009,3112,3231,3244
1970410,Sanborn,Iowa,19141,504,1404,7,0,0,0,0,0,0,0,622,620,634,636,659,585,561,563,607,589,596,621,605,705
1972210,Sheffield,Iowa,19069,561,1172,7,0,0,0,0,0,0,0,527,563,571,618,640,600,558,573,675,727,774,781,894,829
1972390,Sheldon,Iowa,19141,504,5188,7,0,0,0,0,0,0,0,3540,3666,3637,3816,3837,3699,3722,3504,3614,3506,3564,3549,3705,3548
1972975,Sibley,Iowa,19143,504,2798,7,0,0,0,0,0,0,0,1329,1301,1218,1213,1224,1251,1159,1189,1180,1134,1346,1361,1198,1422
1973290,Sioux Center,Iowa,19167,504,7048,7,0,0,0,0,0,0,0,5039,4686,4788,5008,5225,5092,5241,5044,5009,5110,5208,5094,5331,5350
1973425,Sioux Rapids,Iowa,19021,564,775,7,44740,0,Micropolitan Statistical Area,0,0,0,0,214,173,268,264,285,238,224,238,234,238,225,234,231,239
1974280,Spencer,Iowa,19041,518,11233,7,43980,0,Micropolitan Statistical Area,1,1987,1,0,7993,7989,7978,8097,8110,8232,8271,7700,7759,7876,7732,7665,7715,7612
1974415,Spirit Lake,Iowa,19059,518,4840,7,44020,0,Micropolitan Statistical Area,0,0,0,0,4040,4115,4376,4553,4436,4304,4425,4123,3966,4608,4552,4610,5011,5379
1975630,Storm Lake,Iowa,19021,564,10600,7,44740,0,Micropolitan Statistical Area,0,0,0,0,6637,7495,7266,7697,7744,7592,7871,7678,7506,7206,7945,7998,7876,8403
2309585,Calais,Maine,23029,339,3123,7,0,0,0,0,0,0,0,1862,1852,1971,1911,2067,2093,2029,2029,2178,2184,2243,2125,2060,1839
2309690,Camden,Maine,23013,94,3570,7,0,0,0,0,0,0,0,2871,2720,2651,2591,2225,2236,2183,1966,2024,2133,2028,2019,1924,2085
2310565,Caribou,Maine,23003,689,8189,7,0,0,0,0,0,0,0,3968,3923,3880,3782,3915,3829,3706,3693,3758,3789,3844,3701,3779,3704
2321730,Eastport,Maine,23029,339,1331,7,0,0,0,0,0,0,0,579,579,592,538,483,523,540,506,496,516,490,469,455,467
2325580,Fort Fairfield,Maine,23003,689,1825,7,0,0,0,0,0,0,0,470,441,419,371,398,355,352,406,487,431,449,428,413,420
2325720,Fort Kent,Maine,23003,689,2488,7,0,0,0,0,0,0,0,2066,1925,1837,1859,1906,1942,1902,1883,1826,2049,2019,1991,2133,2076
2333945,Houlton,Maine,23003,689,4856,7,0,0,0,0,0,0,0,3141,3139,3173,2967,3081,3063,3139,3094,2725,2696,2766,2769,2676,2565
2339265,Limestone,Maine,23003,689,1075,7,0,0,0,0,0,0,0,943,948,962,1210,1150,1015,1100,764,589,200,440,457,267,202
2341925,Machias,Maine,23029,339,1274,7,0,0,0,0,0,0,0,1508,1472,1499,1513,1518,1663,1717,876,933,1707,1354,1320,1340,1306
2342485,Madawaska,Maine,23003,689,2967,7,0,0,0,0,0,0,0,2153,2134,1979,1932,1932,2034,1889,1841,1736,1786,1923,1867,1803,1727
2343675,Mars Hill,Maine,23003,689,980,7,0,0,0,0,0,0,0,426,414,408,365,383,424,432,453,555,470,706,707,723,782
2360825,Presque Isle,Maine,23003,689,9692,7,0,0,0,0,0,0,0,8131,8215,8425,8243,8327,8321,8301,7959,7783,7910,7526,7272,7198,7103
2363590,Rockland,Maine,23013,94,7297,7,0,0,0,1,2009,1,0,7151,6789,6667,6611,5543,6723,6785,6566,6543,6950,6648,6748,6054,6061
2376330,Thomaston,Maine,23013,94,1875,7,0,0,0,0,0,0,0,854,878,885,808,854,738,759,812,587,633,590,573,642,431
2378535,Van Buren,Maine,23003,689,1937,7,0,0,0,0,0,0,0,721,662,657,660,637,549,523,504,552,551,567,526,513,507
2380250,Washburn,Maine,23003,689,997,7,0,0,0,0,0,0,0,132,132,128,149,152,141,134,139,112,171,216,235,218,222
2387250,Woodland,Maine,23029,339,952,7,0,0,0,0,0,0,0,714,644,647,636,608,595,457,436,442,483,443,462,464,457
2601740,Alpena,Michigan,26007,322,10483,7,10980,0,Micropolitan Statistical Area,0,0,0,0,6089,5813,5357,5746,5577,5630,5284,5203,6570,5801,6689,7092,6913,6844
2604740,Bad Axe,Michigan,26063,583,3129,7,0,0,0,0,0,0,0,2879,3134,3306,2932,2872,2640,2856,2553,2256,2283,1898,2489,2673,2738
2607960,Bessemer,Michigan,26053,130,1905,7,0,0,0,0,0,0,0,943,980,1042,1057,1056,513,538,597,848,971,3135,668,662,610
2609820,Boyne City,Michigan,26029,395,3735,7,0,0,0,1,2003,1,0,2295,2246,2148,2212,2173,2198,1870,1861,1777,2357,2328,2338,2404,2474
2612320,Cadillac,Michigan,26165,172,10355,7,15620,0,Micropolitan Statistical Area,0,0,0,0,10132,9519,9755,9596,9733,9354,8075,5795,7685,7874,6666,6623,6944,6406
2613860,Caspian,Michigan,26071,111,906,7,0,0,0,0,0,0,0,180,173,371,311,372,285,294,260,228,37,72,80,33,35
2614780,Charlevoix,Michigan,26029,395,2513,7,0,0,0,1,2015,0,1,2507,2292,2366,2240,2253,2137,1979,3067,3148,1483,1892,1964,2122,2137
2615000,Cheboygan,Michigan,26031,395,4867,7,0,0,0,0,0,0,0,2679,2675,2611,2652,2695,2532,2466,2518,2085,2465,2805,2515,2216,2325
2619140,Crystal Falls,Michigan,26071,111,1469,7,0,0,0,0,0,0,0,661,742,686,666,747,322,309,728,353,776,661,705,713,653
2624020,East Jordan,Michigan,26029,395,2351,7,0,0,0,0,0,0,0,1643,1543,1591,1464,1330,1027,1030,1297,1274,1396,1106,1010,1084,1127
2624420,East Tawas,Michigan,26069,322,2808,7,0,0,0,0,0,0,0,604,625,616,599,573,536,531,516,1222,538,607,621,725,706
2631720,Gaylord,Michigan,26137,322,3645,7,0,0,0,0,0,0,0,4661,5012,4939,4925,4969,4707,4507,3923,5918,6242,5725,5724,5657,5792
2634640,Grayling,Michigan,26039,388,1884,7,0,0,0,1,2014,0,1,1644,1753,1957,1840,1819,1812,1157,1662,1714,1823,2055,1611,1942,1498
2636460,Harbor Beach,Michigan,26063,583,1703,7,0,0,0,0,0,0,0,802,876,802,826,979,704,789,783,856,755,837,858,707,804
2636560,Harbor Springs,Michigan,26047,395,1194,7,0,0,0,0,0,0,0,839,759,800,785,498,693,702,607,645,748,745,838,820,755
2640960,Iron Mountain,Michigan,26043,111,7624,7,27020,0,Micropolitan Statistical Area,0,0,0,0,8271,7955,7922,7931,7792,7522,8175,5449,6685,8776,7322,8021,8189,7988
2640980,Iron River,Michigan,26071,111,3029,7,0,0,0,0,0,0,0,2131,1837,1876,1698,1883,969,928,1947,1928,1131,1685,1555,1722,2138
2641060,Ironwood,Michigan,26053,130,5387,7,0,0,0,0,0,0,0,3398,3210,3154,3122,3148,2968,2748,2528,2782,2962,2204,2127,2172,2258
2642260,Kalkaska,Michigan,26079,104,2020,7,45900,0,Micropolitan Statistical Area,0,0,0,0,1038,1083,1007,1004,939,929,909,912,1781,1032,1776,1579,1942,1967
2643300,Kingsford,Michigan,26043,111,5133,7,27020,0,Micropolitan Statistical Area,0,0,0,0,3019,3116,2909,3064,3046,3076,2792,4796,2048,2061,2472,2484,2869,2918
2649640,Ludington,Michigan,26105,574,8076,7,31220,0,Micropolitan Statistical Area,0,0,0,0,3590,3394,3289,3227,3508,3357,3378,3450,5259,4084,4234,4042,4175,3940
2650720,Manistee,Michigan,26101,574,6226,7,0,0,0,0,0,0,0,4151,2743,2842,2935,2709,2275,2155,2035,3133,2023,1367,1461,1366,1464
2650760,Manistique,Michigan,26153,519,3097,7,0,0,0,0,0,0,0,2028,2178,2218,2123,2055,2154,2049,2094,1394,1449,1976,2086,2040,2048
2650880,Manton,Michigan,26165,172,1287,7,15620,0,Micropolitan Statistical Area,0,0,0,0,584,506,531,519,497,468,391,380,371,408,376,341,347,413
2653020,Menominee,Michigan,26109,111,8599,7,31940,0,Micropolitan Statistical Area,0,0,0,0,5307,5032,4848,5064,4459,4508,4466,3800,3576,4170,4000,3921,3852,3907
2656200,Munising,Michigan,26003,519,2355,7,0,0,0,0,0,0,0,1746,2305,2236,2167,1633,1704,1652,1345,1542,1255,1209,1278,1313,1313
2657140,Newberry,Michigan,26095,508,1519,7,0,0,0,0,0,0,0,1392,1368,1382,1174,1397,1347,1293,607,943,1046,779,800,734,727
2659220,Norway,Michigan,26043,111,2845,7,27020,0,Micropolitan Statistical Area,0,0,0,0,1394,1797,1798,1736,1637,1229,1243,937,767,1091,1077,1084,1059,974
2660680,Onaway,Michigan,26141,322,880,7,0,0,0,0,0,0,0,736,732,720,670,644,688,782,733,357,580,334,351,380,398
2663820,Petoskey,Michigan,26047,395,5670,7,0,0,0,0,0,0,0,8746,8749,8938,8904,9244,9098,9169,9092,8090,8491,8163,8670,8421,8779
2669260,Rogers City,Michigan,26141,322,2827,7,0,0,0,0,0,0,0,1361,1377,1422,1441,1388,1084,1020,941,1308,1478,1363,1334,1197,1127
2670840,St. Ignace,Michigan,26097,508,2452,7,0,0,0,0,0,0,0,1059,1076,1083,1014,1012,925,964,1024,468,481,1001,1014,913,978
2671740,Sault Ste. Marie,Michigan,26033,508,14144,7,42300,0,Micropolitan Statistical Area,1,2017,0,1,6748,5426,6009,5921,5748,5429,5590,5553,7701,7813,6645,7654,7503,7242
2672080,Scottville,Michigan,26105,574,1214,7,31220,0,Micropolitan Statistical Area,0,0,0,0,901,917,880,928,941,810,846,589,798,852,817,738,481,501
2672180,Sebewaing,Michigan,26063,583,1759,7,0,0,0,0,0,0,0,433,307,264,269,300,298,295,296,329,292,284,478,467,272
2678140,Tawas City,Michigan,26069,322,1827,7,0,0,0,0,0,0,0,2046,2258,1705,2189,2633,2131,2135,2286,2018,2167,2289,2285,2159,1774
2682780,Wakefield,Michigan,26053,130,1851,7,0,0,0,0,0,0,0,864,877,800,549,521,622,560,615,603,623,642,635,611,588
2700262,Adrian,Minnesota,27105,563,1209,7,49380,0,Micropolitan Statistical Area,0,0,0,0,520,457,502,498,484,406,411,340,401,415,501,454,535,486
2700694,Albert Lea,Minnesota,27047,590,18016,7,10660,0,Micropolitan Statistical Area,0,0,0,0,9851,12911,9977,9604,10040,10174,10013,10278,10158,10935,12503,11205,10994,11008
2701864,Appleton,Minnesota,27151,491,1412,7,0,0,0,0,0,0,0,465,392,450,473,448,889,828,654,490,496,572,580,527,632
2705068,Bemidji,Minnesota,27007,356,13431,7,13420,0,Micropolitan Statistical Area,0,0,0,0,12399,12252,11971,12038,12272,13229,13171,13038,12373,13477,12821,13236,13763,14226
2705212,Benson,Minnesota,27151,491,3240,7,0,0,0,0,0,0,0,1805,1860,1738,1875,1736,1808,1731,1836,1862,1945,1800,1701,1755,1774
2720330,Fairmont,Minnesota,27091,614,10666,7,0,0,0,0,0,0,0,6153,5937,5934,5392,5541,5737,5849,5895,5587,5218,5023,5398,5557,6197
2731562,Jackson,Minnesota,27063,563,3299,7,0,0,0,0,0,0,0,2962,2410,2593,2757,2483,2414,2286,2650,2704,2923,3356,3053,3051,3083
2734316,Lakefield,Minnesota,27063,563,1694,7,0,0,0,0,0,0,0,1424,1434,1530,1677,1673,1721,1542,1656,1597,1657,1650,1725,1725,1716
2740688,Marshall,Minnesota,27083,437,13680,7,32140,0,Micropolitan Statistical Area,0,0,0,0,10139,9707,9993,9074,10613,15269,17331,17538,17592,16368,17025,16682,16860,11749
2743126,Minneota,Minnesota,27083,437,1392,7,32140,0,Micropolitan Statistical Area,0,0,0,0,458,516,552,537,539,791,633,624,658,733,667,679,733,683
2743720,Montevideo,Minnesota,27023,491,5383,7,0,0,0,0,0,0,0,4268,4120,3836,3870,4113,3980,3941,3811,3742,3924,3699,3830,3687,3883
2744242,Morris,Minnesota,27149,451,5286,7,0,0,0,0,0,0,0,4169,4333,4296,4317,4106,4122,4065,4038,4168,4391,4541,4669,5393,4752
2744566,Mountain Lake,Minnesota,27033,563,2104,7,0,0,0,0,0,0,0,461,580,600,707,691,711,692,520,684,675,565,539,532,481
2749768,Park Rapids,Minnesota,27057,356,3709,7,0,0,0,0,0,0,0,3811,4041,3865,3698,3761,3137,3259,3465,3696,3531,3488,3320,3559,3714
2753656,Redwood Falls,Minnesota,27127,591,5254,7,0,0,0,0,0,0,0,3474,3424,2585,3140,3262,3196,3211,3395,3297,3294,3350,3434,3499,3659
2755546,Roseau,Minnesota,27135,496,2633,7,0,0,0,0,0,0,0,3087,3822,3912,3827,3650,3521,3463,3288,3238,3569,3770,3971,4219,2406
2759620,Sherburn,Minnesota,27091,614,1137,7,0,0,0,0,0,0,0,387,348,237,250,241,338,351,341,363,373,317,301,328,343
2765308,Tracy,Minnesota,27083,437,2163,7,32140,0,Micropolitan Statistical Area,0,0,0,0,767,747,818,814,767,459,503,486,733,660,731,707,685,752
2767504,Wadena,Minnesota,27159,415,4088,7,0,0,0,0,0,0,0,3368,3101,3437,3298,3270,3269,3142,3183,3046,3357,3281,3246,3128,3217
2768224,Warroad,Minnesota,27135,496,1781,7,0,0,0,0,0,0,0,3960,3787,3884,4116,4082,4067,3949,3908,3838,3672,3326,3254,3418,3592
2770798,Windom,Minnesota,27033,563,4646,7,0,0,0,0,0,0,0,2121,3461,2453,2390,4494,2610,2463,2429,3520,3817,2591,2564,2548,3235
2771734,Worthington,Minnesota,27105,563,12764,7,49380,0,Micropolitan Statistical Area,0,0,0,0,5687,7873,8040,8477,8590,8449,8363,8533,8134,8458,8320,8140,8158,8350
3702580,Aulander,North Carolina,37015,261,895,7,0,0,0,0,0,0,0,198,168,166,209,197,138,168,127,238,187,112,45,127,132
3724640,Franklin,North Carolina,37113,123,3845,7,0,0,0,1,1990,1,0,4988,5248,5381,5354,5535,4969,5472,4846,5128,5025,5479,5506,5355,5322
3753040,Plymouth,North Carolina,37187,298,3878,7,0,0,0,1,2010,0,1,3120,1210,2833,2767,2592,1325,1170,1170,2212,1773,2060,2012,1902,1720
3764260,Spruce Pine,North Carolina,37121,402,2175,7,0,0,0,1,1991,1,0,3108,3010,3267,3437,3163,3131,2514,2450,2515,2306,2158,2214,1992,2082
3774680,Windsor,North Carolina,37015,261,3630,7,0,0,0,1,2007,0,1,1752,1544,1677,2317,2150,1631,1556,1718,1810,1877,1313,1382,1353,1404
3910940,Caldwell,Ohio,39121,318,1748,7,0,0,0,0,0,0,0,1063,974,893,961,953,957,940,904,973,1167,883,914,1143,1305
3912112,Carey,Ohio,39175,536,3674,7,0,0,0,0,0,0,0,1414,1379,1412,1377,1420,1585,1620,1640,1835,1310,1502,1442,1282,1998
3912868,Celina,Ohio,39107,404,10400,7,16380,338,Micropolitan Statistical Area,0,0,0,0,5877,5922,6056,6393,6328,6377,6476,6261,5842,5758,5859,5938,6217,6411
3916532,Coldwater,Ohio,39107,404,4427,7,16380,338,Micropolitan Statistical Area,0,0,0,0,2527,2460,2374,2462,2462,2387,2459,2387,2682,2563,2805,2683,2770,2780
3927902,Fort Recovery,Ohio,39107,404,1430,7,16380,338,Micropolitan Statistical Area,0,0,0,0,612,636,612,627,663,706,698,712,880,578,1019,1019,1243,1111
3937842,Jackson,Ohio,39079,327,6397,7,27160,0,Micropolitan Statistical Area,0,0,0,0,4448,4373,4379,4609,4582,4543,4546,4270,4211,4491,4595,4980,4869,5031
3950372,Millersburg,Ohio,39075,148,3025,7,0,0,0,1,2006,1,0,2799,2592,2194,2586,2576,2660,2585,2504,2473,2488,3146,3261,3105,3192
3957596,Oak Hill,Ohio,39079,327,1551,7,27160,0,Micropolitan Statistical Area,0,0,0,0,281,248,191,191,211,261,266,301,318,361,413,410,341,334
3967874,Rockford,Ohio,39107,404,1120,7,16380,338,Micropolitan Statistical Area,0,0,0,0,617,551,468,446,422,453,470,426,508,518,527,518,414,376
3979044,Upper Sandusky,Ohio,39175,536,6596,7,0,0,0,0,0,0,0,6392,6810,6860,6516,5987,5807,5340,4376,4696,5203,4861,5068,5321,5363
3982712,Wellston,Ohio,39079,327,5663,7,27160,0,Micropolitan Statistical Area,0,0,0,0,1979,2007,1977,1868,1766,1661,1439,2521,2620,2620,2297,2533,2503,2288
4802104,Alpine,Texas,48043,481,5905,7,0,0,0,0,0,0,0,2241,2411,2708,2589,2602,2733,2565,2559,2380,2583,2540,2464,2392,2825
4807528,Benavides,Texas,48131,99,1362,7,0,0,0,0,0,0,0,145,211,193,262,298,281,353,209,273,315,16,13,14,13
4809868,Brackettville,Texas,48271,392,1688,7,0,0,0,0,0,0,0,124,129,124,133,136,133,119,94,418,426,299,311,353,268
4809916,Brady,Texas,48307,592,5528,7,0,0,0,0,0,0,0,2027,2023,2016,2167,1971,2386,2531,2330,2392,2841,2873,2977,2547,2714
4810132,Breckenridge,Texas,48429,632,5780,7,0,0,0,0,0,0,0,1969,1712,1866,2028,2099,2148,2277,2061,1969,2050,1794,1749,1849,1935
4812412,Canadian,Texas,48211,273,2649,7,0,0,0,0,0,0,0,1022,991,960,1040,1240,1545,1455,1389,671,755,1423,1468,1314,1285
4813732,Center,Texas,48419,551,5193,7,0,0,0,0,0,0,0,5693,5364,5237,5060,5547,5411,5704,5117,5552,5577,5237,5349,5215,4987
4814668,Childress,Texas,48075,299,6105,7,0,0,0,1,2013,1,0,1600,1671,1810,1730,1650,1670,1768,1830,1994,1865,1525,1692,1457,1347
4816120,Colorado City,Texas,48335,541,4146,7,0,0,0,1,2006,1,0,1494,1474,1413,1440,1452,1331,1356,1368,1261,1409,1312,1453,1506,1510
4816192,Comanche,Texas,48093,534,4335,7,0,0,0,0,0,0,0,1857,1676,1590,1833,1895,1630,1665,1569,1550,1483,1570,1588,1606,1596
4817744,Crockett,Texas,48225,475,6950,7,0,0,0,0,0,0,0,4079,3954,3771,3736,3559,3761,3989,3640,3617,3357,3046,3042,2933,2811
4818020,Crystal City,Texas,48507,506,7138,7,0,0,0,0,0,0,0,2312,2479,2414,2398,2343,2273,2201,2298,2255,2260,1714,1696,1640,1585
4818524,Dalhart,Texas,48111,37,7930,7,0,0,0,0,0,0,0,3233,3214,3329,3300,3475,3262,3575,3512,3973,4014,2741,2907,2681,2698
4819672,De Leon,Texas,48093,534,2246,7,0,0,0,0,0,0,0,774,609,607,539,548,630,606,553,578,570,612,614,662,722
4821556,Dumas,Texas,48341,444,14691,7,20300,0,Micropolitan Statistical Area,0,0,0,0,6949,6735,6910,7240,7370,7600,8254,4948,5032,4862,3594,3552,4545,4399
4825104,Fairfield,Texas,48161,485,2951,7,0,0,0,0,0,0,0,2204,2371,2510,2567,2728,3024,3352,3341,3376,3004,2735,2783,2783,2553
4826808,Fort Stockton,Texas,48371,610,8283,7,0,0,0,0,0,0,0,2735,2627,2572,2600,2665,2537,2596,2785,3064,3288,2633,2732,2934,2684
4827300,Frankston,Texas,48001,475,1229,7,37300,0,Micropolitan Statistical Area,0,0,0,0,408,356,375,422,450,742,760,770,495,405,521,525,517,584
4827348,Fredericksburg,Texas,48171,569,10530,7,23240,0,Micropolitan Statistical Area,0,0,0,0,6045,6135,6227,6398,6390,6462,6585,6908,5939,6512,7372,7456,6921,7621
4827432,Freer,Texas,48131,99,2818,7,0,0,0,0,0,0,0,1046,987,1077,1039,1237,1159,1261,1191,50,85,971,1027,1336,891
4830392,Graham,Texas,48503,608,8903,7,0,0,0,0,0,0,0,3827,3662,3813,3936,4142,4127,4688,4270,4216,3673,4578,4610,4643,4201
4830632,Grapeland,Texas,48225,475,1489,7,0,0,0,0,0,0,0,913,891,814,809,779,675,749,761,734,716,732,783,819,808
4831340,Groveton,Texas,48455,387,1057,7,26660,288,Micropolitan Statistical Area,0,0,0,0,91,77,85,70,105,109,107,177,190,178,344,349,335,356
4838248,Junction,Texas,48267,569,2574,7,0,0,0,0,0,0,0,1165,1409,1088,1175,1184,1173,1275,1233,1134,1132,966,950,977,979
4841164,Lamesa,Texas,48115,541,9422,7,29500,0,Micropolitan Statistical Area,0,0,0,0,3201,3150,3163,3187,3178,2909,3107,3171,3703,3562,2655,2625,2756,2682
4843144,Llano,Texas,48299,27,3232,7,0,0,0,1,2003,1,0,1826,1940,1826,1801,1713,1809,1857,1935,2011,1897,1476,1536,1607,1881
4846620,Marfa,Texas,48377,481,1981,7,0,0,0,0,0,0,0,338,335,304,327,353,210,134,377,227,446,502,512,605,764
4849800,Mount Pleasant,Texas,48449,286,15564,7,34420,0,Micropolitan Statistical Area,1,1993,1,0,16188,16254,16359,17080,16717,16837,16470,16173,16119,11142,14842,14566,13982,13405
4849860,Mount Vernon,Texas,48159,286,2662,7,0,0,0,1,1992,1,0,2156,2191,3021,3059,3349,3428,3402,3360,3318,2040,1149,1108,1201,1129
4849968,Muleshoe,Texas,48017,405,5158,7,0,0,0,0,0,0,0,1829,1798,1796,1840,1827,1879,1868,1777,1705,1778,1716,1817,1614,1480
4854000,Olney,Texas,48503,608,3285,7,0,0,0,0,0,0,0,1427,1332,1322,1367,1406,1407,1427,1317,1331,1332,1575,1600,1535,1561
4854708,Palestine,Texas,48001,475,18712,7,37300,0,Micropolitan Statistical Area,1,2008,1,0,9019,9002,9170,9294,9420,9578,9552,9305,9662,9394,9891,9693,9590,10057
