fips,name,st,county,rucc,pop_2010,pop_1940,pop_1930,pop_1920,pop_1910,pop_1900
2360545,Portland,Maine,23005,2,66194,73643,70810,69272,58571,50145
2360825,Presque Isle,Maine,23003,7,9692,7939,6965,5581,5179,3804
2361735,Randolph,Maine,23011,4,1772,1612,1377,1145,1017,1077
2362610,Richmond,Maine,23023,2,3411,2063,1964,1724,1858,2049
2363590,Rockland,Maine,23013,7,7297,8899,9075,8109,8174,8150
2364255,Rumford,Maine,23017,6,5841,10230,10340,8576,6777,3770
2364675,Saco,Maine,23031,2,18482,8631,7233,6817,6583,6122
2365725,Sanford,Maine,23031,2,NA,14886,13392,10691,9049,6078
2365725,Sanford,Maine,23031,2,20798,14886,13392,10691,9049,6078
2365725,Sanford,Maine,23031,2,0,0,0,0,0,0
2365725,Sanford,Maine,23031,2,0,10800,0,0,0,4200
2366110,Scarborough,Maine,23005,2,18919,2842,2445,1832,1945,1865
2366110,Scarborough,Maine,23005,2,0,0,0,0,0,0
2366600,Searsport,Maine,23027,6,2615,1319,1414,1373,1444,1349
2368875,Skowhegan,Maine,23025,6,8589,7159,6433,5981,5341,5180
2371990,South Portland,Maine,23005,2,25002,15781,13840,9254,7471,6287
2372830,Southwest Harbor,Maine,23009,6,1764,1260,888,824,888,0
2373635,Standish,Maine,23005,2,9874,1472,1317,1735,1637,1504
2376330,Thomaston,Maine,23013,7,2781,2533,2214,2019,2205,2688
2376925,Topsham,Maine,23023,2,8784,2334,2111,2102,2016,2097
2378220,Unity,Maine,23027,6,2099,935,892,916,899,877
2378220,Unity,Maine,23027,6,43,52,34,46,56,50
2378535,Van Buren,Maine,23003,7,2171,5380,4721,4594,3065,1878
2379515,Waldoboro,Maine,23015,8,5075,2497,2311,2421,2656,3145
2380250,Washburn,Maine,23003,7,1687,1805,1974,1870,1582,1225
2380740,Waterville,Maine,23011,4,15722,16688,15454,13351,11458,9477
2382105,Westbrook,Maine,23005,2,17494,11087,10807,9453,8281,7283
2385815,Wilton,Maine,23007,6,4116,3228,3266,2505,2143,1647
2386480,Winslow,Maine,23011,4,7794,4153,3917,3280,2709,2277
2386620,Winter Harbor,Maine,23009,6,516,518,517,503,590,571
2386725,Winterport,Maine,23027,6,3757,1572,1437,1433,1582,1623
2386935,Winthrop,Maine,23011,4,6092,2508,2334,1902,2114,2088
2387040,Wiscasset,Maine,23015,8,3732,1231,1186,1192,1287,1273
2387250,Woodland,Maine,23029,7,1213,1298,1308,1120,1161,1096
2387810,Yarmouth,Maine,23005,2,8349,2214,2125,2216,2358,2274
2600380,Addison,Michigan,26091,4,605,465,452,416,474,470
2600440,Adrian,Michigan,26091,4,21133,14230,13064,11878,10763,9654
2600620,Ahmeek,Michigan,26083,9,146,475,624,892,766,0
2600700,Akron,Michigan,26157,6,402,413,441,505,0,0
2600860,Alanson,Michigan,26047,7,738,330,287,332,473,0
2600980,Albion,Michigan,26025,3,8616,8345,8324,8354,5833,4519
2601180,Algonac,Michigan,26147,1,4110,1931,1736,1303,1204,1216
2601260,Allegan,Michigan,26005,4,4998,4526,3941,3637,3419,2667
2601300,Allen,Michigan,26059,6,191,0,0,0,0,0
2601380,Allen Park,Michigan,26163,1,28210,3487,944,0,0,0
2601540,Alma,Michigan,26057,6,9383,7202,6734,7542,2757,2047
2601660,Almont,Michigan,26087,1,2674,924,844,789,675,718
2601740,Alpena,Michigan,26007,7,10483,12808,12166,11101,12706,11802
2601800,Alpha,Michigan,26071,7,145,497,560,818,0,0
2603000,Ann Arbor,Michigan,26161,2,113934,29815,26944,19516,14817,14509
2603200,Applegate,Michigan,26151,6,248,231,207,177,155,0
2603520,Armada,Michigan,26099,1,1730,865,840,711,748,863
2603740,Ashley,Michigan,26057,6,563,466,419,596,513,617
2603880,Athens,Michigan,26025,3,1024,658,622,553,631,583
2604080,Auburn,Michigan,26017,3,2087,0,0,0,0,0
2604105,Auburn Hills,Michigan,26125,1,21412,0,0,0,0,0
2604120,Au Gres,Michigan,26011,8,889,317,203,199,252,0
2604160,Augusta,Michigan,26077,2,885,785,711,651,494,541
2604280,Au Sable,Michigan,26069,7,0,0,0,0,0,0
2604740,Bad Axe,Michigan,26063,7,3129,2624,2332,2140,1559,1241
2604940,Baldwin,Michigan,26085,9,1208,612,518,471,502,343
2605080,Bancroft,Michigan,26155,4,545,581,439,529,543,528
2605140,Bangor,Michigan,26159,2,1885,1409,1274,1243,1158,1021
2605320,Baraga,Michigan,26013,9,2053,1110,1045,942,1071,1185
2605500,Baroda,Michigan,26021,3,873,302,291,223,248,0
2605580,Barryton,Michigan,26107,6,355,342,331,364,411,0
2605660,Barton Hills,Michigan,26161,2,294,0,0,0,0,0
2605920,Battle Creek,Michigan,26025,3,52347,43453,43573,36164,25267,18563
2606020,Bay City,Michigan,26017,3,34932,47956,47355,47554,45166,27628
2606430,Bear Lake,Michigan,26079,7,286,327,325,323,504,448
2606460,Bear Lake,Michigan,26101,7,286,327,325,323,504,448
2606660,Beaverton,Michigan,26051,6,1071,641,528,549,418,0
2606900,Belding,Michigan,26067,4,5757,4089,4140,3911,4119,3282
2606980,Bellaire,Michigan,26009,9,1086,652,517,624,1050,1157
2607020,Belleville,Michigan,26163,1,3991,1286,758,626,486,0
2607060,Bellevue,Michigan,26045,2,1282,1011,1029,1035,930,1074
2607520,Benton Harbor,Michigan,26021,3,10038,16668,15434,12233,9185,6562
2607580,Benzonia,Michigan,26019,9,497,340,623,543,563,484
2607660,Berkley,Michigan,26125,1,14970,6406,5571,0,0,0
2607860,Berrien Springs,Michigan,26021,3,1800,1510,1413,918,880,808
2607960,Bessemer,Michigan,26053,7,1905,4080,4035,5482,4583,3911
2608100,Beulah,Michigan,26019,9,342,378,0,0,0,0
2608160,Beverly Hills,Michigan,26125,1,10267,0,0,0,0,0
2608300,Big Rapids,Michigan,26107,6,10601,4987,4671,4558,4519,4686
2608460,Bingham Farms,Michigan,26125,1,1111,0,0,0,0,0
2608540,Birch Run,Michigan,26145,3,1555,0,0,0,0,0
2608640,Birmingham,Michigan,26125,1,20103,11196,9539,3694,1607,1170
2609000,Blissfield,Michigan,26091,4,3340,2144,2103,1906,1474,1268
2609180,Bloomfield Hills,Michigan,26125,1,3869,1281,1127,0,0,0
2609220,Bloomingdale,Michigan,26159,2,454,553,386,486,501,379
2609820,Boyne City,Michigan,26029,7,3735,2904,2650,4284,5218,912
2609840,Boyne Falls,Michigan,26029,7,294,213,199,241,325,431
2610160,Breckenridge,Michigan,26057,6,1328,868,685,698,595,0
2610180,Breedsville,Michigan,26159,2,199,184,167,140,219,236
2610580,Bridgman,Michigan,26021,3,2291,774,848,0,0,0
2610620,Brighton,Michigan,26093,1,7444,1353,1287,800,767,781
2610760,Britton,Michigan,26091,4,586,409,368,383,370,345
2610860,Bronson,Michigan,26023,6,2349,1871,1651,1257,1020,1176
2611000,Brooklyn,Michigan,26075,3,1206,749,733,611,662,494
2611180,Brown City,Michigan,26151,6,1325,838,785,828,690,603
2611400,Buchanan,Michigan,26021,3,4456,4056,3922,3187,1831,1708
2611480,Buckley,Michigan,26165,7,697,217,236,352,464,0
2611800,Burlington,Michigan,26025,3,261,207,198,194,237,334
2611920,Burr Oak,Michigan,26149,4,828,706,680,589,752,744
2612060,Burton,Michigan,26049,2,29999,0,0,0,0,0
2612060,Burton,Michigan,26049,2,29999,10909,6727,2154,987,1145
2612260,Byron,Michigan,26155,4,581,469,387,376,427,432
2612320,Cadillac,Michigan,26165,7,10355,9855,9570,9750,8375,5997
2612480,Caledonia,Michigan,26081,2,1511,467,469,432,422,427
2612580,Calumet,Michigan,26061,5,726,1460,1557,2390,4211,4668
2612760,Camden,Michigan,26059,6,512,385,316,398,392,376
2613140,Capac,Michigan,26147,1,1890,920,837,791,761,547
2613220,Carleton,Michigan,26115,3,2345,864,837,498,0,0
2613400,Carney,Michigan,26109,7,192,0,0,0,0,0
2613420,Caro,Michigan,26157,6,4229,3070,2554,2704,2272,2006
2613600,Carson City,Michigan,26117,2,1093,1112,972,973,808,906
2613620,Carsonville,Michigan,26151,6,527,433,444,536,401,400
2613760,Caseville,Michigan,26063,7,777,451,412,385,442,507
2613820,Casnovia,Michigan,26081,2,319,289,254,333,308,277
2613860,Caspian,Michigan,26071,7,906,1797,1888,1912,0,0
2613880,Cass City,Michigan,26157,6,2428,1362,1201,1228,1126,1113
2613900,Cassopolis,Michigan,26027,2,1774,1488,1448,1385,1358,1330
2614200,Cedar Springs,Michigan,26081,2,3509,1101,1104,1020,947,950
2614260,Cement City,Michigan,26091,4,438,0,0,0,0,0
2614320,Center Line,Michigan,26099,1,8257,3198,2604,0,0,0
2614400,Central Lake,Michigan,26009,9,952,659,607,676,813,1307
2614460,Centreville,Michigan,26149,4,1425,812,820,701,613,645
2614780,Charlevoix,Michigan,26029,7,2513,2299,2247,2218,2420,2079
2614820,Charlotte,Michigan,26045,2,9074,5544,5307,5126,4886,4092
2614940,Chatham,Michigan,26003,7,220,0,0,0,0,0
2615000,Cheboygan,Michigan,26031,7,4867,5673,4923,5642,6859,6489
2615020,Chelsea,Michigan,26161,2,4944,2246,2268,2079,1764,1635
2615140,Chesaning,Michigan,26145,3,2394,1807,1594,1387,1363,1244
2615920,Clare,Michigan,26035,6,3118,1844,1491,1462,1350,1326
2616140,Clarksville,Michigan,26067,4,394,309,284,0,0,0
2616160,Clawson,Michigan,26125,1,11825,4006,3377,0,0,0
2616280,Clayton,Michigan,26091,4,344,375,372,306,372,370
2616420,Clifford,Michigan,26087,1,324,321,293,327,308,339
2616440,Climax,Michigan,26077,2,767,460,441,395,425,398
2616480,Clinton,Michigan,26091,4,2336,1126,1026,961,1011,1038
2616480,Clinton,Michigan,26091,4,0,0,0,0,0,0
2616620,Clio,Michigan,26049,2,2646,1711,1548,1256,810,640
2617020,Coldwater,Michigan,26023,6,10945,7343,6735,6114,5945,6216
2617100,Coleman,Michigan,26111,3,1243,722,667,769,909,1014
2617320,Coloma,Michigan,26021,3,1483,960,826,663,701,687
2617360,Colon,Michigan,26149,4,1173,896,781,745,853,0
2617460,Columbiaville,Michigan,26087,1,787,664,477,656,369,457
2617740,Concord,Michigan,26075,3,1050,618,603,535,543,534
2617840,Constantine,Michigan,26149,4,2076,1384,1259,1277,1244,1226
2618020,Coopersville,Michigan,26139,2,4275,1083,1004,914,814,660
2618040,Copemish,Michigan,26101,7,194,241,266,284,490,429
2618080,Copper City,Michigan,26061,5,190,479,587,0,0,0
2618300,Corunna,Michigan,26155,4,3497,2017,1936,1571,1384,1510
2618920,Croswell,Michigan,26151,6,2447,1381,1470,1678,1380,606
2619140,Crystal Falls,Michigan,26071,7,1469,2641,2995,3394,3775,3231
2619420,Custer,Michigan,26105,7,284,237,281,269,277,269
2619560,Daggett,Michigan,26109,7,258,283,291,321,228,0
2619780,Dansville,Michigan,26065,2,563,351,315,299,349,374
2619880,Davison,Michigan,26049,2,5173,1397,1298,811,673,751
2621000,Dearborn,Michigan,26163,1,98153,63584,50358,2470,911,844
2621000,Dearborn,Michigan,26163,1,98153,63589,50358,2470,911,844
2621020,Dearborn Heights,Michigan,26163,1,57774,0,0,0,0,0
2621020,Dearborn Heights,Michigan,26163,1,57774,8052,1345,0,0,0
2621040,Decatur,Michigan,26159,2,1819,1599,1582,1270,1286,1356
2621100,Deckerville,Michigan,26151,6,830,647,523,782,628,398
2621180,Deerfield,Michigan,26091,4,898,569,512,442,443,440
2621780,De Tour Village,Michigan,26033,7,325,595,616,612,721,880
2622000,Detroit,Michigan,26163,1,713777,1623452,1568662,993678,465766,285704
2622120,DeWitt,Michigan,26037,2,4507,651,476,0,0,0
2622160,Dexter,Michigan,26161,2,4067,1087,894,587,726,900
2622380,Dimondale,Michigan,26045,2,1234,604,545,300,341,0
2622740,Douglas,Michigan,26005,4,1232,421,368,305,485,444
2622880,Dowagiac,Michigan,26027,2,5879,5007,5550,5440,5088,4151
2623140,Dryden,Michigan,26087,1,951,411,383,359,371,328
2623380,Dundee,Michigan,26115,3,3957,1699,1364,1108,1070,1118
2623500,Durand,Michigan,26155,4,3446,3127,3081,2672,2315,2134
2623560,Eagle,Michigan,26037,2,123,147,123,100,133,142
2623980,East Grand Rapids,Michigan,26081,2,10694,4899,4024,1310,800,466
2624020,East Jordan,Michigan,26029,7,2351,1725,1523,2428,2516,1205
2624060,Eastlake,Michigan,26101,7,512,412,392,675,0,0
2624120,East Lansing,Michigan,26065,2,48579,5839,4389,1889,802,0
2624120,East Lansing,Michigan,26065,2,48579,5839,4380,1889,802,0
2624290,Eastpointe,Michigan,26099,1,32442,8584,5955,0,0,0
2624290,Eastpointe,Michigan,26099,1,32442,8600,5955,0,0,0
2624420,East Tawas,Michigan,26069,7,2808,1670,1455,1398,1452,1736
2624540,Eaton Rapids,Michigan,26045,2,5214,3060,2822,2379,2094,2103
2624580,Eau Claire,Michigan,26021,3,625,328,324,293,307,281
2624740,Ecorse,Michigan,26163,1,9512,13209,12716,4394,1063,0
2625000,Edmore,Michigan,26117,2,1201,825,897,772,752,642
2625040,Edwardsburg,Michigan,26027,2,1259,482,388,392,0,0
2625180,Elberta,Michigan,26019,9,372,617,609,588,681,639
2625320,Elk Rapids,Michigan,26009,9,1642,690,615,684,1673,0
2625360,Elkton,Michigan,26063,7,808,539,538,500,553,471
2625420,Ellsworth,Michigan,26009,9,349,347,0,0,0,0
2625780,Elsie,Michigan,26037,2,966,773,664,680,592,576
2625940,Emmett,Michigan,26147,1,269,229,199,175,292,265
2625980,Empire,Michigan,26089,9,375,266,302,298,578,609
2626360,Escanaba,Michigan,26041,5,12616,14830,14524,13103,13194,9549
2626420,Essexville,Michigan,26017,3,3478,2390,1864,1538,1477,1639
2626460,Estral Beach,Michigan,26115,3,418,78,0,0,0,0
2626640,Evart,Michigan,26133,9,1903,1335,1301,1326,1386,1360
2627080,Fairgrove,Michigan,26157,6,563,481,437,452,437,0
2627380,Farmington,Michigan,26125,1,10372,1510,1243,853,564,530
2627440,Farmington Hills,Michigan,26125,1,79740,0,0,0,0,0
2627500,Farwell,Michigan,26035,6,871,538,422,449,522,535
2627740,Fennville,Michigan,26005,4,1398,643,622,547,533,454
2627760,Fenton,Michigan,26049,2,11756,3377,3171,2507,2331,2408
2627880,Ferndale,Michigan,26125,1,19900,22523,20855,2640,0,0
2627960,Ferrysburg,Michigan,26139,2,2892,0,0,0,0,0
2628000,Fife Lake,Michigan,26055,5,443,303,227,215,340,456
2628360,Flat Rock,Michigan,26163,1,9878,1467,1231,0,0,0
2629000,Flint,Michigan,26049,2,102434,151543,156492,91599,38550,13103
2629200,Flushing,Michigan,26049,2,8389,1806,1723,1169,938,900
2629580,Forest Hills,Michigan,26081,2,0,0,0,0,0,0
2629660,Forestville,Michigan,26151,6,136,156,74,140,234,282
2629940,Fountain,Michigan,26105,7,193,235,223,222,0,0
2630040,Fowler,Michigan,26037,2,1208,579,561,472,476,426
2630060,Fowlerville,Michigan,26093,1,2886,1118,1141,1057,905,946
2630200,Frankenmuth,Michigan,26145,3,4944,1100,925,733,693,0
2630260,Frankfort,Michigan,26019,9,1286,1642,1468,1244,1555,1465
2630340,Franklin,Michigan,26125,1,3150,0,0,0,0,0
2630420,Fraser,Michigan,26099,1,14480,747,600,247,220,252
2630580,Freeport,Michigan,26015,2,483,405,388,398,460,0
2630600,Free Soil,Michigan,26105,7,144,236,239,210,0,0
2630700,Fremont,Michigan,26123,6,4081,2520,2157,2180,2009,1331
2631000,Fruitport,Michigan,26121,3,1093,458,379,321,330,311
2631160,Gaastra,Michigan,26071,7,347,773,755,911,0,0
2631180,Gagetown,Michigan,26157,6,388,354,368,440,358,329
2631200,Gaines,Michigan,26049,2,380,268,250,260,238,240
2631260,Galesburg,Michigan,26077,2,2009,1040,936,692,656,689
2631300,Galien,Michigan,26021,3,549,567,488,460,405,440
2631380,Garden,Michigan,26041,5,221,462,371,395,497,465
2631420,Garden City,Michigan,26163,1,27692,4096,2081,0,0,0
2631720,Gaylord,Michigan,26137,7,3645,2055,1627,1701,1538,1561
2632020,Gibraltar,Michigan,26163,1,4656,0,0,0,0,0
2632300,Gladstone,Michigan,26041,5,4973,4972,5170,4953,4211,3380
2632320,Gladwin,Michigan,26051,6,2933,1600,1248,1225,988,775
2632640,Gobles,Michigan,26159,2,829,616,519,491,537,505
2632980,Goodrich,Michigan,26049,2,1860,0,0,0,0,0
2633260,Grand Beach,Michigan,26021,3,272,0,0,0,0,0
2633280,Grand Blanc,Michigan,26049,2,8276,1012,917,0,0,0
2633340,Grand Haven,Michigan,26139,2,10412,8799,8345,7205,5856,4743
2633420,Grand Ledge,Michigan,26045,2,7786,3899,3572,3043,2893,2161
2634000,Grand Rapids,Michigan,26081,2,188040,164292,168592,137634,112571,87565
2634160,Grandville,Michigan,26081,2,15378,1566,1346,799,680,457
2634360,Grant,Michigan,26123,6,894,552,483,473,428,214
2634480,Grass Lake,Michigan,26075,3,1173,810,804,744,760,648
2634640,Grayling,Michigan,26039,7,1884,2124,1973,2450,1775,0
2635100,Greenville,Michigan,26117,2,8481,5321,4730,4304,4045,3381
2635480,Grosse Pointe,Michigan,26163,1,5421,6179,5173,2084,830,343
2635520,Grosse Pointe Farms,Michigan,26163,1,9479,7217,3533,1649,862,817
2635540,Grosse Pointe Park,Michigan,26163,1,11555,12646,11174,1355,290,0
2635580,Grosse Pointe Woods,Michigan,26163,1,16135,2805,961,0,0,0
2636280,Hamtramck,Michigan,26163,1,22423,49839,56268,48615,3559,0
2636300,Hancock,Michigan,26061,5,4634,5554,5795,7527,8981,4050
2636380,Hanover,Michigan,26075,3,441,402,375,350,364,378
2636460,Harbor Beach,Michigan,26063,7,1703,2186,1892,1927,1556,1149
2636560,Harbor Springs,Michigan,26047,7,1194,1423,1429,1600,1805,1643
2636700,Harper Woods,Michigan,26163,1,14236,858,0,0,0,0
2636720,Harrietta,Michigan,26165,7,143,208,149,226,336,419
2636800,Harrison,Michigan,26035,6,2114,727,458,399,543,647
2636800,Harrison,Michigan,26035,6,0,0,0,0,0,0
2636860,Harrisville,Michigan,26001,9,493,437,438,460,444,403
2636920,Hart,Michigan,26127,6,2126,1922,1690,1590,1555,1134
2636960,Hartford,Michigan,26159,2,2688,1694,1484,1361,1268,1077
2637120,Hastings,Michigan,26015,2,7350,5175,5227,5132,4383,3172
2637420,Hazel Park,Michigan,26125,1,16422,0,0,0,0,0
2637820,Hersey,Michigan,26133,9,350,202,279,284,310,327
2637860,Hesperia,Michigan,26127,6,954,535,467,439,462,474
2638180,Highland Park,Michigan,26163,1,11776,50810,52959,46499,4120,427
2638380,Hillman,Michigan,26119,9,701,363,289,400,411,253
2638460,Hillsdale,Michigan,26059,6,8305,6381,5896,5476,5001,4151
2638640,Holland,Michigan,26139,2,33051,14616,14346,12183,10490,7790
2638700,Holly,Michigan,26125,1,6086,2343,2252,1888,1537,1419
2638780,Holt,Michigan,26065,2,23973,0,0,0,0,0
2638920,Homer,Michigan,26025,3,1668,1145,1108,1076,1008,1097
2639080,Honor,Michigan,26019,9,328,284,254,239,0,0
2639180,Hopkins,Michigan,26005,4,610,455,384,0,0,0
2639360,Houghton,Michigan,26061,5,7708,3693,3757,4406,5113,3359
2639500,Howard City,Michigan,26117,2,1808,839,872,913,1046,1398
2639540,Howell,Michigan,26093,1,9489,3748,3615,2951,2338,2518
2639660,Hubbardston,Michigan,26067,4,395,391,344,368,450,450
2639720,Hudson,Michigan,26091,4,2307,2426,2361,2464,2178,2403
2639800,Hudsonville,Michigan,26139,2,7116,837,643,0,0,0
2640000,Huntington Woods,Michigan,26125,1,6238,1705,655,0,0,0
2640320,Imlay City,Michigan,26087,1,3597,1446,1495,1211,1174,1122
2640680,Inkster,Michigan,26163,1,25369,7044,4440,0,0,0
2640860,Ionia,Michigan,26067,4,11394,6392,6562,6935,5030,5209
2640960,Iron Mountain,Michigan,26043,7,7624,11080,11652,8251,9216,9242
2640980,Iron River,Michigan,26071,7,3029,4416,4665,4295,2450,1482
2641060,Ironwood,Michigan,26053,7,5387,13369,14299,15739,12821,9705
2641220,Ishpeming,Michigan,26103,5,6470,9491,9238,10500,12448,13255
2641340,Ithaca,Michigan,26057,6,2910,2000,1780,1929,1876,2020
2641420,Jackson,Michigan,26075,3,33534,49656,55187,48374,31433,25180
2641920,Jonesville,Michigan,26059,6,2258,1302,1316,1274,1396,1307
2642160,Kalamazoo,Michigan,26077,2,74262,54097,54786,48487,39437,24404
2642240,Kaleva,Michigan,26101,7,470,0,0,0,0,0
2642260,Kalkaska,Michigan,26079,7,2020,1132,861,866,1415,1304
2642460,Keego Harbor,Michigan,26125,1,2970,0,0,0,0,0
2642780,Kent City,Michigan,26081,2,1057,440,484,428,467,0
2642820,Kentwood,Michigan,26081,2,48707,0,0,0,0,0
2643220,Kinde,Michigan,26063,7,448,503,412,420,300,0
2643300,Kingsford,Michigan,26043,7,5133,5771,5526,0,0,0
2643340,Kingsley,Michigan,26055,5,1480,385,302,350,497,419
2643380,Kingston,Michigan,26157,6,440,314,331,321,302,286
2644200,Laingsburg,Michigan,26155,4,1283,896,767,693,703,690
2644440,Lake Angelus,Michigan,26125,1,290,139,27,0,0,0
2644460,Lake Ann,Michigan,26019,9,268,37,31,67,171,241
2644480,Lake City,Michigan,26113,9,836,693,610,582,740,816
2644715,Lake Isabella,Michigan,26073,4,1681,0,0,0,0,0
2644780,Lake Linden,Michigan,26061,5,1007,1631,1714,2182,2325,2597
2644880,Lake Odessa,Michigan,26067,4,2018,1417,1220,1246,1222,1037
2644940,Lake Orion,Michigan,26125,1,2973,1933,1369,929,717,756
2645240,Lakeview,Michigan,26117,2,1007,824,850,886,954,935
2645340,Lakewood Club,Michigan,26121,3,1291,0,0,0,0,0
2645540,L'Anse,Michigan,26013,9,2011,2564,2421,1013,708,620
2646000,Lansing,Michigan,26065,2,114297,78753,78397,57327,31229,16485
2646040,Lapeer,Michigan,26087,1,8841,5365,5008,4723,3946,3297
2646320,Lathrup Village,Michigan,26125,1,4075,0,0,0,0,0
2646360,Laurium,Michigan,26061,5,1977,3929,4916,6696,8537,5643
2646360,Laurium,Michigan,26061,5,1977,3929,4916,6606,8537,5643
2646440,Lawrence,Michigan,26159,2,996,679,570,664,663,598
2646500,Lawton,Michigan,26159,2,1900,1134,1154,1073,1042,942
2646880,Lennon,Michigan,26155,4,511,0,0,0,0,0
2646940,Leonard,Michigan,26125,1,403,276,280,264,313,335
2647100,Le Roy,Michigan,26133,9,256,274,270,642,331,375
2647180,Leslie,Michigan,26065,2,1851,1281,1105,1089,1032,1114
2647280,Lexington,Michigan,26151,6,1178,326,380,378,519,619
2647560,Lincoln,Michigan,26001,9,337,295,250,178,122,0
2647800,Lincoln Park,Michigan,26163,1,38144,15236,12336,0,0,0
2647820,Linden,Michigan,26049,2,3991,782,717,579,550,543
2647980,Litchfield,Michigan,26059,6,1369,717,634,716,660,645
2649000,Livonia,Michigan,26163,1,96942,8728,0,0,0,0
2649000,Livonia,Michigan,26163,1,96942,8728,3192,1608,1365,1460
2649540,Lowell,Michigan,26081,2,3783,1944,1919,1730,1761,1736
2649640,Ludington,Michigan,26105,7,8076,8701,8898,8810,9132,7166
2649700,Luna Pier,Michigan,26115,3,1436,0,0,0,0,0
2649740,Luther,Michigan,26085,9,318,343,337,396,626,837
2649900,Lyons,Michigan,26067,4,789,596,592,574,611,656
2649980,McBain,Michigan,26113,9,656,489,463,547,546,709
2650000,McBride,Michigan,26117,2,205,186,204,220,236,289
2650280,Mackinac Island,Michigan,26097,7,492,508,566,493,714,665
2650320,Mackinaw City,Michigan,26047,7,806,922,875,679,697,564
2650560,Madison Heights,Michigan,26125,1,29694,0,0,0,0,0
2650620,Mancelona,Michigan,26009,9,1390,1173,1143,1214,1200,1226
2650660,Manchester,Michigan,26161,2,2091,1100,1037,1024,1047,1209
2650720,Manistee,Michigan,26101,7,6226,8694,8078,9694,12381,14260
2650760,Manistique,Michigan,26153,7,3097,5399,5198,6380,4722,4126
2650880,Manton,Michigan,26165,7,1287,1006,1008,793,1069,895
2651200,Maple Rapids,Michigan,26037,2,672,580,476,466,529,579
2651460,Marcellus,Michigan,26027,2,1198,992,944,966,1047,1025
2651600,Marine City,Michigan,26147,1,4248,3633,3462,3731,3770,3829
2651660,Marion,Michigan,26133,9,872,710,607,708,767,741
2651820,Marlette,Michigan,26151,6,1875,1161,990,969,1062,996
2651900,Marquette,Michigan,26103,5,21355,15928,14789,12718,11503,10058
2651940,Marshall,Michigan,26025,3,7088,5253,5019,4270,4236,4370
2651980,Martin,Michigan,26005,4,410,0,0,0,0,0
2652080,Marysville,Michigan,26147,1,9959,1777,1405,941,0,0
2652180,Mason,Michigan,26065,2,8252,2867,2575,1879,1742,1828
2652380,Mattawan,Michigan,26159,2,1997,0,0,0,0,0
2652440,Maybee,Michigan,26115,3,562,390,346,290,310,0
2652540,Mayville,Michigan,26157,6,950,736,654,652,687,825
2652760,Mecosta,Michigan,26107,6,457,254,262,297,352,416
2652920,Melvin,Michigan,26151,6,180,152,168,169,242,0
2652940,Melvindale,Michigan,26163,1,10715,4764,4053,0,0,0
2652960,Memphis,Michigan,26099,1,1183,630,574,452,557,586
2652980,Mendon,Michigan,26149,4,870,667,692,625,768,777
2653020,Menominee,Michigan,26109,7,8599,10230,10320,8907,10507,12818
