city_fips,town,year,population
1912720,"Chariton, IA",2011,4312
1912720,"Chariton, IA",2012,4259
1912720,"Chariton, IA",2013,4215
1912720,"Chariton, IA",2014,4182
1912720,"Chariton, IA",2015,4168
1912720,"Chariton, IA",2016,4134
1912720,"Chariton, IA",2017,4122
1912720,"Chariton, IA",2018,4152
1912720,"Chariton, IA",2019,4141
1912765,"Charles City, IA",1990,7878
1912765,"Charles City, IA",1991,7829
1912765,"Charles City, IA",1992,7868
1912765,"Charles City, IA",1993,7807
1912765,"Charles City, IA",1994,7774
1912765,"Charles City, IA",1995,7701
1912765,"Charles City, IA",1996,7664
1912765,"Charles City, IA",1997,7643
1912765,"Charles City, IA",1998,7569
1912765,"Charles City, IA",1999,7519
1912765,"Charles City, IA",2000,7812
1912765,"Charles City, IA",2001,7711
1912765,"Charles City, IA",2002,7728
1912765,"Charles City, IA",2003,7718
1912765,"Charles City, IA",2004,7708
1912765,"Charles City, IA",2005,7691
1912765,"Charles City, IA",2006,7737
1912765,"Charles City, IA",2007,7707
1912765,"Charles City, IA",2008,7642
1912765,"Charles City, IA",2009,7614
1912765,"Charles City, IA",2010,7652
1912765,"Charles City, IA",2011,7552
1912765,"Charles City, IA",2012,7528
1912765,"Charles City, IA",2013,7496
1912765,"Charles City, IA",2014,7484
1912765,"Charles City, IA",2015,7438
1912765,"Charles City, IA",2016,7447
1912765,"Charles City, IA",2017,7391
1912765,"Charles City, IA",2018,7368
1912765,"Charles City, IA",2019,7307
1913080,"Cherokee, IA",1990,6026
1913080,"Cherokee, IA",1991,6031
1913080,"Cherokee, IA",1992,5966
1913080,"Cherokee, IA",1993,5925
1913080,"Cherokee, IA",1994,5925
1913080,"Cherokee, IA",1995,5796
1913080,"Cherokee, IA",1996,5698
1913080,"Cherokee, IA",1997,5665
1913080,"Cherokee, IA",1998,5573
1913080,"Cherokee, IA",1999,5530
1913080,"Cherokee, IA",2000,5369
1913080,"Cherokee, IA",2001,5342
1913080,"Cherokee, IA",2002,5278
1913080,"Cherokee, IA",2003,5260
1913080,"Cherokee, IA",2004,5263
1913080,"Cherokee, IA",2005,5240
1913080,"Cherokee, IA",2006,5202
1913080,"Cherokee, IA",2007,5206
1913080,"Cherokee, IA",2008,5177
1913080,"Cherokee, IA",2009,5179
1913080,"Cherokee, IA",2010,5253
1913080,"Cherokee, IA",2011,5231
1913080,"Cherokee, IA",2012,5190
1913080,"Cherokee, IA",2013,5155
1913080,"Cherokee, IA",2014,5130
1913080,"Cherokee, IA",2015,4995
1913080,"Cherokee, IA",2016,4947
1913080,"Cherokee, IA",2017,4907
1913080,"Cherokee, IA",2018,4893
1913080,"Cherokee, IA",2019,4869
1913575,"Clarinda, IA",1990,5104
1913575,"Clarinda, IA",1991,5050
1913575,"Clarinda, IA",1992,4988
1913575,"Clarinda, IA",1993,4986
1913575,"Clarinda, IA",1994,5032
1913575,"Clarinda, IA",1995,5027
1913575,"Clarinda, IA",1996,5566
1913575,"Clarinda, IA",1997,5730
1913575,"Clarinda, IA",1998,5725
1913575,"Clarinda, IA",1999,5623
1913575,"Clarinda, IA",2000,5690
1913575,"Clarinda, IA",2001,5659
1913575,"Clarinda, IA",2002,5560
1913575,"Clarinda, IA",2003,5522
1913575,"Clarinda, IA",2004,5504
1913575,"Clarinda, IA",2005,5540
1913575,"Clarinda, IA",2006,5581
1913575,"Clarinda, IA",2007,5587
1913575,"Clarinda, IA",2008,5560
1913575,"Clarinda, IA",2009,5535
1913575,"Clarinda, IA",2010,5572
1913575,"Clarinda, IA",2011,5570
1913575,"Clarinda, IA",2012,5522
1913575,"Clarinda, IA",2013,5373
1913575,"Clarinda, IA",2014,5412
1913575,"Clarinda, IA",2015,5402
1913575,"Clarinda, IA",2016,5360
1913575,"Clarinda, IA",2017,5368
1913575,"Clarinda, IA",2018,5403
1913575,"Clarinda, IA",2019,5366
1913620,"Clarion, IA",1990,2703
1913620,"Clarion, IA",1991,2693
1913620,"Clarion, IA",1992,2747
1913620,"Clarion, IA",1993,2750
1913620,"Clarion, IA",1994,2767
1913620,"Clarion, IA",1995,2793
1913620,"Clarion, IA",1996,2773
1913620,"Clarion, IA",1997,2738
1913620,"Clarion, IA",1998,2716
1913620,"Clarion, IA",1999,2677
1913620,"Clarion, IA",2000,2968
1913620,"Clarion, IA",2001,2945
1913620,"Clarion, IA",2002,2917
1913620,"Clarion, IA",2003,2902
1913620,"Clarion, IA",2004,2909
1913620,"Clarion, IA",2005,2900
1913620,"Clarion, IA",2006,2885
1913620,"Clarion, IA",2007,2876
1913620,"Clarion, IA",2008,2861
1913620,"Clarion, IA",2009,2847
1913620,"Clarion, IA",2010,2850
1913620,"Clarion, IA",2011,2800
1913620,"Clarion, IA",2012,2803
1913620,"Clarion, IA",2013,2801
1913620,"Clarion, IA",2014,2792
1913620,"Clarion, IA",2015,2778
1913620,"Clarion, IA",2016,2781
1913620,"Clarion, IA",2017,2763
1913620,"Clarion, IA",2018,2741
1913620,"Clarion, IA",2019,2709
1913755,"Clarksville, IA",1990,1382
1913755,"Clarksville, IA",1991,1392
1913755,"Clarksville, IA",1992,1385
1913755,"Clarksville, IA",1993,1369
1913755,"Clarksville, IA",1994,1367
1913755,"Clarksville, IA",1995,1365
1913755,"Clarksville, IA",1996,1359
1913755,"Clarksville, IA",1997,1361
1913755,"Clarksville, IA",1998,1358
1913755,"Clarksville, IA",1999,1350
1913755,"Clarksville, IA",2000,1441
1913755,"Clarksville, IA",2001,1422
1913755,"Clarksville, IA",2002,1413
1913755,"Clarksville, IA",2003,1418
1913755,"Clarksville, IA",2004,1428
1913755,"Clarksville, IA",2005,1428
1913755,"Clarksville, IA",2006,1429
1913755,"Clarksville, IA",2007,1437
1913755,"Clarksville, IA",2008,1442
1913755,"Clarksville, IA",2009,1419
1913755,"Clarksville, IA",2010,1439
1913755,"Clarksville, IA",2011,1438
1913755,"Clarksville, IA",2012,1433
1913755,"Clarksville, IA",2013,1425
1913755,"Clarksville, IA",2014,1421
1913755,"Clarksville, IA",2015,1408
1913755,"Clarksville, IA",2016,1389
1913755,"Clarksville, IA",2017,1366
1913755,"Clarksville, IA",2018,1355
1913755,"Clarksville, IA",2019,1346
1914025,"Clear Lake, IA",1990,8183
1914025,"Clear Lake, IA",1991,8694
1914025,"Clear Lake, IA",1992,8681
1914025,"Clear Lake, IA",1993,8677
1914025,"Clear Lake, IA",1994,8721
1914025,"Clear Lake, IA",1995,8736
1914025,"Clear Lake, IA",1996,8701
1914025,"Clear Lake, IA",1997,8700
1914025,"Clear Lake, IA",1998,8657
1914025,"Clear Lake, IA",1999,8558
1914025,"Clear Lake, IA",2000,8161
1914025,"Clear Lake, IA",2001,8066
1914025,"Clear Lake, IA",2002,7994
1914025,"Clear Lake, IA",2003,7991
1914025,"Clear Lake, IA",2004,7919
1914025,"Clear Lake, IA",2005,7875
1914025,"Clear Lake, IA",2006,7839
1914025,"Clear Lake, IA",2007,7827
1914025,"Clear Lake, IA",2008,7799
1914025,"Clear Lake, IA",2009,7792
1914025,"Clear Lake, IA",2010,7777
1914025,"Clear Lake, IA",2011,7758
1914025,"Clear Lake, IA",2012,7730
1914025,"Clear Lake, IA",2013,7698
1914025,"Clear Lake, IA",2014,7677
1914025,"Clear Lake, IA",2015,7637
1914025,"Clear Lake, IA",2016,7656
1914025,"Clear Lake, IA",2017,7636
1914025,"Clear Lake, IA",2018,7585
1914025,"Clear Lake, IA",2019,7550
1914430,"Clinton, IA",1990,29201
1914430,"Clinton, IA",1991,29144
1914430,"Clinton, IA",1992,29272
1914430,"Clinton, IA",1993,29200
1914430,"Clinton, IA",1994,28966
1914430,"Clinton, IA",1995,28796
1914430,"Clinton, IA",1996,28338
1914430,"Clinton, IA",1997,28034
1914430,"Clinton, IA",1998,27810
1914430,"Clinton, IA",1999,27506
1914430,"Clinton, IA",2000,27772
1914430,"Clinton, IA",2001,27582
1914430,"Clinton, IA",2002,27400
1914430,"Clinton, IA",2003,27342
1914430,"Clinton, IA",2004,27253
1914430,"Clinton, IA",2005,27203
1914430,"Clinton, IA",2006,27179
1914430,"Clinton, IA",2007,27075
1914430,"Clinton, IA",2008,27050
1914430,"Clinton, IA",2009,26923
1914430,"Clinton, IA",2010,26885
1914430,"Clinton, IA",2011,26878
1914430,"Clinton, IA",2012,26598
1914430,"Clinton, IA",2013,26347
1914430,"Clinton, IA",2014,26103
1914430,"Clinton, IA",2015,25852
1914430,"Clinton, IA",2016,25652
1914430,"Clinton, IA",2017,25408
1914430,"Clinton, IA",2018,25121
1914430,"Clinton, IA",2019,25093
1915060,"Colfax, IA",1990,2462
1915060,"Colfax, IA",1991,2452
1915060,"Colfax, IA",1992,2443
1915060,"Colfax, IA",1993,2450
1915060,"Colfax, IA",1994,2452
1915060,"Colfax, IA",1995,2447
1915060,"Colfax, IA",1996,2456
1915060,"Colfax, IA",1997,2467
1915060,"Colfax, IA",1998,2455
1915060,"Colfax, IA",1999,2438
1915060,"Colfax, IA",2000,2223
1915060,"Colfax, IA",2001,2286
1915060,"Colfax, IA",2002,2278
1915060,"Colfax, IA",2003,2268
1915060,"Colfax, IA",2004,2245
1915060,"Colfax, IA",2005,2216
1915060,"Colfax, IA",2006,2185
1915060,"Colfax, IA",2007,2161
1915060,"Colfax, IA",2008,2139
1915060,"Colfax, IA",2009,2108
1915060,"Colfax, IA",2010,2093
1915060,"Colfax, IA",2011,2071
1915060,"Colfax, IA",2012,2065
1915060,"Colfax, IA",2013,2063
1915060,"Colfax, IA",2014,2069
1915060,"Colfax, IA",2015,2060
1915060,"Colfax, IA",2016,2055
1915060,"Colfax, IA",2017,2065
1915060,"Colfax, IA",2018,2073
1915060,"Colfax, IA",2019,2064
1916050,"Coon Rapids, IA",1990,1266
1916050,"Coon Rapids, IA",1991,1306
1916050,"Coon Rapids, IA",1992,1296
1916050,"Coon Rapids, IA",1993,1295
1916050,"Coon Rapids, IA",1994,1278
1916050,"Coon Rapids, IA",1995,1270
1916050,"Coon Rapids, IA",1996,1258
1916050,"Coon Rapids, IA",1997,1252
1916050,"Coon Rapids, IA",1998,1236
1916050,"Coon Rapids, IA",1999,1220
1916050,"Coon Rapids, IA",2000,1305
1916050,"Coon Rapids, IA",2001,1297
1916050,"Coon Rapids, IA",2002,1297
1916050,"Coon Rapids, IA",2003,1293
1916050,"Coon Rapids, IA",2004,1292
1916050,"Coon Rapids, IA",2005,1298
1916050,"Coon Rapids, IA",2006,1293
1916050,"Coon Rapids, IA",2007,1299
1916050,"Coon Rapids, IA",2008,1295
1916050,"Coon Rapids, IA",2009,1298
1916050,"Coon Rapids, IA",2010,1305
1916050,"Coon Rapids, IA",2011,1304
1916050,"Coon Rapids, IA",2012,1292
1916050,"Coon Rapids, IA",2013,1274
1916050,"Coon Rapids, IA",2014,1272
1916050,"Coon Rapids, IA",2015,1270
1916050,"Coon Rapids, IA",2016,1263
1916050,"Coon Rapids, IA",2017,1258
1916050,"Coon Rapids, IA",2018,1237
1916050,"Coon Rapids, IA",2019,1232
1916500,"Corning, IA",1990,1806
1916500,"Corning, IA",1991,1782
1916500,"Corning, IA",1992,1754
1916500,"Corning, IA",1993,1729
1916500,"Corning, IA",1994,1720
1916500,"Corning, IA",1995,1704
1916500,"Corning, IA",1996,1683
1916500,"Corning, IA",1997,1680
1916500,"Corning, IA",1998,1676
1916500,"Corning, IA",1999,1686
1916500,"Corning, IA",2000,1783
1916500,"Corning, IA",2001,1774
1916500,"Corning, IA",2002,1762
1916500,"Corning, IA",2003,1765
1916500,"Corning, IA",2004,1739
1916500,"Corning, IA",2005,1706
1916500,"Corning, IA",2006,1707
1916500,"Corning, IA",2007,1698
1916500,"Corning, IA",2008,1683
1916500,"Corning, IA",2009,1641
1916500,"Corning, IA",2010,1635
1916500,"Corning, IA",2011,1618
1916500,"Corning, IA",2012,1586
1916500,"Corning, IA",2013,1570
1916500,"Corning, IA",2014,1564
1916500,"Corning, IA",2015,1505
1916500,"Corning, IA",2016,1478
1916500,"Corning, IA",2017,1458
1916500,"Corning, IA",2018,1451
1916500,"Corning, IA",2019,1433
1916545,"Correctionville, IA",1990,897
1916545,"Correctionville, IA",1991,925
1916545,"Correctionville, IA",1992,932
1916545,"Correctionville, IA",1993,941
1916545,"Correctionville, IA",1994,941
1916545,"Correctionville, IA",1995,938
1916545,"Correctionville, IA",1996,943
1916545,"Correctionville, IA",1997,940
1916545,"Correctionville, IA",1998,934
1916545,"Correctionville, IA",1999,935
1916545,"Correctionville, IA",2000,851
1916545,"Correctionville, IA",2001,839
1916545,"Correctionville, IA",2002,835
1916545,"Correctionville, IA",2003,828
1916545,"Correctionville, IA",2004,826
1916545,"Correctionville, IA",2005,815
1916545,"Correctionville, IA",2006,815
1916545,"Correctionville, IA",2007,812
1916545,"Correctionville, IA",2008,813
1916545,"Correctionville, IA",2009,818
1916545,"Correctionville, IA",2010,821
1916545,"Correctionville, IA",2011,817
1916545,"Correctionville, IA",2012,816
1916545,"Correctionville, IA",2013,811
1916545,"Correctionville, IA",2014,809
1916545,"Correctionville, IA",2015,806
1916545,"Correctionville, IA",2016,807
1916545,"Correctionville, IA",2017,795
1916545,"Correctionville, IA",2018,801
1916545,"Correctionville, IA",2019,806
1916635,"Corydon, IA",1990,1675
1916635,"Corydon, IA",1991,1694
1916635,"Corydon, IA",1992,1682
1916635,"Corydon, IA",1993,1682
1916635,"Corydon, IA",1994,1663
1916635,"Corydon, IA",1995,1655
1916635,"Corydon, IA",1996,1657
1916635,"Corydon, IA",1997,1649
1916635,"Corydon, IA",1998,1626
1916635,"Corydon, IA",1999,1606
1916635,"Corydon, IA",2000,1591
1916635,"Corydon, IA",2001,1582
1916635,"Corydon, IA",2002,1589
1916635,"Corydon, IA",2003,1581
1916635,"Corydon, IA",2004,1576
1916635,"Corydon, IA",2005,1563
1916635,"Corydon, IA",2006,1575
1916635,"Corydon, IA",2007,1556
1916635,"Corydon, IA",2008,1562
1916635,"Corydon, IA",2009,1576
1916635,"Corydon, IA",2010,1585
1916635,"Corydon, IA",2011,1568
1916635,"Corydon, IA",2012,1566
1916635,"Corydon, IA",2013,1579
1916635,"Corydon, IA",2014,1578
1916635,"Corydon, IA",2015,1574
1916635,"Corydon, IA",2016,1595
1916635,"Corydon, IA",2017,1611
1916635,"Corydon, IA",2018,1589
1916635,"Corydon, IA",2019,1600
1917220,"Cresco, IA",1990,3669
1917220,"Cresco, IA",1991,3749
1917220,"Cresco, IA",1992,3763
1917220,"Cresco, IA",1993,3759
1917220,"Cresco, IA",1994,3713
1917220,"Cresco, IA",1995,3704
1917220,"Cresco, IA",1996,3702
1917220,"Cresco, IA",1997,3692
1917220,"Cresco, IA",1998,3696
1917220,"Cresco, IA",1999,3669
1917220,"Cresco, IA",2000,3905
1917220,"Cresco, IA",2001,3916
1917220,"Cresco, IA",2002,3906
1917220,"Cresco, IA",2003,3894
1917220,"Cresco, IA",2004,3900
1917220,"Cresco, IA",2005,3899
1917220,"Cresco, IA",2006,3873
1917220,"Cresco, IA",2007,3870
1917220,"Cresco, IA",2008,3876
1917220,"Cresco, IA",2009,3861
1917220,"Cresco, IA",2010,3868
1917220,"Cresco, IA",2011,3872
1917220,"Cresco, IA",2012,3872
1917220,"Cresco, IA",2013,3833
1917220,"Cresco, IA",2014,3805
1917220,"Cresco, IA",2015,3791
1917220,"Cresco, IA",2016,3774
1917220,"Cresco, IA",2017,3774
1917220,"Cresco, IA",2018,3742
1917220,"Cresco, IA",2019,3739
1917265,"Creston, IA",1990,7911
1917265,"Creston, IA",1991,7839
1917265,"Creston, IA",1992,7735
1917265,"Creston, IA",1993,7702
1917265,"Creston, IA",1994,7609
1917265,"Creston, IA",1995,7581
1917265,"Creston, IA",1996,7655
1917265,"Creston, IA",1997,7587
1917265,"Creston, IA",1998,7580
1917265,"Creston, IA",1999,7597
1917265,"Creston, IA",2000,7597
1917265,"Creston, IA",2001,7582
1917265,"Creston, IA",2002,7540
1917265,"Creston, IA",2003,7452
1917265,"Creston, IA",2004,7508
1917265,"Creston, IA",2005,7551
1917265,"Creston, IA",2006,7617
1917265,"Creston, IA",2007,7683
1917265,"Creston, IA",2008,7768
1917265,"Creston, IA",2009,7824
1917265,"Creston, IA",2010,7834
1917265,"Creston, IA",2011,7852
1917265,"Creston, IA",2012,7864
1917265,"Creston, IA",2013,7888
1917265,"Creston, IA",2014,7929
1917265,"Creston, IA",2015,7813
1917265,"Creston, IA",2016,7768
1917265,"Creston, IA",2017,7850
1917265,"Creston, IA",2018,7750
1917265,"Creston, IA",2019,7713
1919405,"Decorah, IA",1990,8063
1919405,"Decorah, IA",1991,8329
1919405,"Decorah, IA",1992,8283
1919405,"Decorah, IA",1993,8365
1919405,"Decorah, IA",1994,8434
1919405,"Decorah, IA",1995,8392
1919405,"Decorah, IA",1996,8387
1919405,"Decorah, IA",1997,8344
1919405,"Decorah, IA",1998,8428
1919405,"Decorah, IA",1999,8501
1919405,"Decorah, IA",2000,8172
1919405,"Decorah, IA",2001,8205
1919405,"Decorah, IA",2002,8154
1919405,"Decorah, IA",2003,8102
1919405,"Decorah, IA",2004,8127
1919405,"Decorah, IA",2005,8135
1919405,"Decorah, IA",2006,8113
1919405,"Decorah, IA",2007,8133
1919405,"Decorah, IA",2008,8071
1919405,"Decorah, IA",2009,8121
1919405,"Decorah, IA",2010,8127
1919405,"Decorah, IA",2011,8124
1919405,"Decorah, IA",2012,8105
1919405,"Decorah, IA",2013,7988
1919405,"Decorah, IA",2014,7906
1919405,"Decorah, IA",2015,7973
1919405,"Decorah, IA",2016,7757
1919405,"Decorah, IA",2017,7627
1919405,"Decorah, IA",2018,7575
1919405,"Decorah, IA",2019,7576
1919945,"Denison, IA",1990,6604
1919945,"Denison, IA",1991,6623
1919945,"Denison, IA",1992,6631
1919945,"Denison, IA",1993,6613
1919945,"Denison, IA",1994,6633
1919945,"Denison, IA",1995,6644
1919945,"Denison, IA",1996,6641
1919945,"Denison, IA",1997,6672
1919945,"Denison, IA",1998,6705
1919945,"Denison, IA",1999,6709
1919945,"Denison, IA",2000,7339
1919945,"Denison, IA",2001,7472
1919945,"Denison, IA",2002,7572
1919945,"Denison, IA",2003,7648
1919945,"Denison, IA",2004,7729
1919945,"Denison, IA",2005,7803
1919945,"Denison, IA",2006,7863
1919945,"Denison, IA",2007,7979
1919945,"Denison, IA",2008,8044
1919945,"Denison, IA",2009,8162
1919945,"Denison, IA",2010,8298
1919945,"Denison, IA",2011,8350
1919945,"Denison, IA",2012,8385
1919945,"Denison, IA",2013,8409
1919945,"Denison, IA",2014,8352
1919945,"Denison, IA",2015,8311
1919945,"Denison, IA",2016,8390
1919945,"Denison, IA",2017,8375
1919945,"Denison, IA",2018,8372
1919945,"Denison, IA",2019,8244
1921180,"De Witt, IA",1990,4514
1921180,"De Witt, IA",1991,4527
1921180,"De Witt, IA",1992,4547
1921180,"De Witt, IA",1993,4563
1921180,"De Witt, IA",1994,4580
1921180,"De Witt, IA",1995,4626
1921180,"De Witt, IA",1996,4687
1921180,"De Witt, IA",1997,4840
1921180,"De Witt, IA",1998,4925
1921180,"De Witt, IA",1999,5062
1921180,"De Witt, IA",2000,5049
1921180,"De Witt, IA",2001,5080
1921180,"De Witt, IA",2002,5095
1921180,"De Witt, IA",2003,5123
1921180,"De Witt, IA",2004,5150
1921180,"De Witt, IA",2005,5184
1921180,"De Witt, IA",2006,5223
1921180,"De Witt, IA",2007,5244
1921180,"De Witt, IA",2008,5277
1921180,"De Witt, IA",2009,5298
1921180,"De Witt, IA",2010,5322
1921180,"De Witt, IA",2011,5312
1921180,"De Witt, IA",2012,5293
1921180,"De Witt, IA",2013,5263
1921180,"De Witt, IA",2014,5231
1921180,"De Witt, IA",2015,5217
1921180,"De Witt, IA",2016,5209
1921180,"De Witt, IA",2017,5188
1921180,"De Witt, IA",2018,5182
1921180,"De Witt, IA",2019,5192
1922395,"Dubuque, IA",1990,57546
1922395,"Dubuque, IA",1991,58005
1922395,"Dubuque, IA",1992,58259
1922395,"Dubuque, IA",1993,58408
1922395,"Dubuque, IA",1994,58355
1922395,"Dubuque, IA",1995,58214
1922395,"Dubuque, IA",1996,57926
1922395,"Dubuque, IA",1997,57477
1922395,"Dubuque, IA",1998,57025
1922395,"Dubuque, IA",1999,56722
1922395,"Dubuque, IA",2000,57686
1922395,"Dubuque, IA",2001,57333
1922395,"Dubuque, IA",2002,57149
1922395,"Dubuque, IA",2003,57489
1922395,"Dubuque, IA",2004,57483
1922395,"Dubuque, IA",2005,57332
1922395,"Dubuque, IA",2006,57307
1922395,"Dubuque, IA",2007,57535
1922395,"Dubuque, IA",2008,57466
1922395,"Dubuque, IA",2009,57443
1922395,"Dubuque, IA",2010,57637
1922395,"Dubuque, IA",2011,57916
1922395,"Dubuque, IA",2012,58165
1922395,"Dubuque, IA",2013,58491
1922395,"Dubuque, IA",2014,58573
1922395,"Dubuque, IA",2015,58566
1922395,"Dubuque, IA",2016,58248
1922395,"Dubuque, IA",2017,58299
1922395,"Dubuque, IA",2018,57975
1922395,"Dubuque, IA",2019,57882
1923115,"Dyersville, IA",1990,3703
1923115,"Dyersville, IA",1991,3771
1923115,"Dyersville, IA",1992,3800
1923115,"Dyersville, IA",1993,3848
1923115,"Dyersville, IA",1994,3900
1923115,"Dyersville, IA",1995,3931
1923115,"Dyersville, IA",1996,3935
1923115,"Dyersville, IA",1997,3919
1923115,"Dyersville, IA",1998,3890
1923115,"Dyersville, IA",1999,3879
1923115,"Dyersville, IA",2000,4035
1923115,"Dyersville, IA",2001,4017
1923115,"Dyersville, IA",2002,4009
1923115,"Dyersville, IA",2003,4018
1923115,"Dyersville, IA",2004,4016
1923115,"Dyersville, IA",2005,4016
1923115,"Dyersville, IA",2006,4022
1923115,"Dyersville, IA",2007,4043
1923115,"Dyersville, IA",2008,4042
1923115,"Dyersville, IA",2009,4040
1923115,"Dyersville, IA",2010,4058
1923115,"Dyersville, IA",2011,4090
1923115,"Dyersville, IA",2012,4076
1923115,"Dyersville, IA",2013,4109
1923115,"Dyersville, IA",2014,4126
1923115,"Dyersville, IA",2015,4152
1923115,"Dyersville, IA",2016,4192
1923115,"Dyersville, IA",2017,4213
1923115,"Dyersville, IA",2018,4222
1923115,"Dyersville, IA",2019,4329
1923250,"Eagle Grove, IA",1990,3671
1923250,"Eagle Grove, IA",1991,3639
1923250,"Eagle Grove, IA",1992,3647
1923250,"Eagle Grove, IA",1993,3600
1923250,"Eagle Grove, IA",1994,3634
1923250,"Eagle Grove, IA",1995,3682
1923250,"Eagle Grove, IA",1996,3672
1923250,"Eagle Grove, IA",1997,3640
1923250,"Eagle Grove, IA",1998,3614
1923250,"Eagle Grove, IA",1999,3569
1923250,"Eagle Grove, IA",2000,3712
1923250,"Eagle Grove, IA",2001,3684
1923250,"Eagle Grove, IA",2002,3652
1923250,"Eagle Grove, IA",2003,3635
1923250,"Eagle Grove, IA",2004,3645
1923250,"Eagle Grove, IA",2005,3636
1923250,"Eagle Grove, IA",2006,3619
1923250,"Eagle Grove, IA",2007,3609
1923250,"Eagle Grove, IA",2008,3593
1923250,"Eagle Grove, IA",2009,3579
1923250,"Eagle Grove, IA",2010,3583
1923250,"Eagle Grove, IA",2011,3530
1923250,"Eagle Grove, IA",2012,3513
1923250,"Eagle Grove, IA",2013,3500
1923250,"Eagle Grove, IA",2014,3469
1923250,"Eagle Grove, IA",2015,3451
1923250,"Eagle Grove, IA",2016,3439
1923250,"Eagle Grove, IA",2017,3425
1923250,"Eagle Grove, IA",2018,3426
1923250,"Eagle Grove, IA",2019,3406
1924420,"Eldon, IA",1990,1070
1924420,"Eldon, IA",1991,1059
1924420,"Eldon, IA",1992,1054
1924420,"Eldon, IA",1993,1051
1924420,"Eldon, IA",1994,1043
1924420,"Eldon, IA",1995,1029
1924420,"Eldon, IA",1996,1021
1924420,"Eldon, IA",1997,1007
1924420,"Eldon, IA",1998,1002
1924420,"Eldon, IA",1999,1000
1924420,"Eldon, IA",2000,998
1924420,"Eldon, IA",2001,992
1924420,"Eldon, IA",2002,981
1924420,"Eldon, IA",2003,975
1924420,"Eldon, IA",2004,968
1924420,"Eldon, IA",2005,964
1924420,"Eldon, IA",2006,956
1924420,"Eldon, IA",2007,941
1924420,"Eldon, IA",2008,931
1924420,"Eldon, IA",2009,928
1924420,"Eldon, IA",2010,927
1924420,"Eldon, IA",2011,923
1924420,"Eldon, IA",2012,921
1924420,"Eldon, IA",2013,925
1924420,"Eldon, IA",2014,923
1924420,"Eldon, IA",2015,923
1924420,"Eldon, IA",2016,924
1924420,"Eldon, IA",2017,921
1924420,"Eldon, IA",2018,915
1924420,"Eldon, IA",2019,915
1924465,"Eldora, IA",1990,3038
