cty_fips,cal_yr,cty_pop
54087,1997,15237
54087,1998,15241
54087,1999,15336
54087,2000,15461
54087,2001,15428
54087,2002,15313
54087,2003,15401
54087,2004,15337
54087,2005,15405
54087,2006,15442
54087,2007,15215
54087,2008,15048
54087,2009,14966
54087,2010,14895
54087,2011,14800
54087,2012,14679
54087,2013,14608
54087,2014,14595
54087,2015,14377
54087,2016,14111
54087,2017,14010
54087,2018,13932
54089,1969,12730
54089,1970,13370
54089,1971,14019
54089,1972,14034
54089,1973,13941
54089,1974,13862
54089,1975,14183
54089,1976,14754
54089,1977,15413
54089,1978,15735
54089,1979,15583
54089,1980,15896
54089,1981,15918
54089,1982,15810
54089,1983,15714
54089,1984,15657
54089,1985,15450
54089,1986,15328
54089,1987,15062
54089,1988,14909
54089,1989,14660
54089,1990,14092
54089,1991,13881
54089,1992,14010
54089,1993,13875
54089,1994,13688
54089,1995,13668
54089,1996,13425
54089,1997,13299
54089,1998,13351
54089,1999,13198
54089,2000,14356
54089,2001,14301
54089,2002,14123
54089,2003,14106
54089,2004,13997
54089,2005,13950
54089,2006,13879
54089,2007,13842
54089,2008,13712
54089,2009,13882
54089,2010,13940
54089,2011,13856
54089,2012,13835
54089,2013,13592
54089,2014,13329
54089,2015,13134
54089,2016,12975
54089,2017,12891
54089,2018,12760
54091,1969,13547
54091,1970,13979
54091,1971,14414
54091,1972,14701
54091,1973,15007
54091,1974,15347
54091,1975,15897
54091,1976,16173
54091,1977,16402
54091,1978,16192
54091,1979,16204
54091,1980,16597
54091,1981,16550
54091,1982,16687
54091,1983,16583
54091,1984,16513
54091,1985,16153
54091,1986,15911
54091,1987,15634
54091,1988,15513
54091,1989,15291
54091,1990,15131
54091,1991,15260
54091,1992,15356
54091,1993,15455
54091,1994,15555
54091,1995,15714
54091,1996,15761
54091,1997,15798
54091,1998,15895
54091,1999,15996
54091,2000,16050
54091,2001,16079
54091,2002,16089
54091,2003,16160
54091,2004,16247
54091,2005,16318
54091,2006,16498
54091,2007,16640
54091,2008,16792
54091,2009,16838
54091,2010,16886
54091,2011,16928
54091,2012,16968
54091,2013,16987
54091,2014,17100
54091,2015,16928
54091,2016,16953
54091,2017,16910
54091,2018,16862
54093,1969,7252
54093,1970,7509
54093,1971,7766
54093,1972,7694
54093,1973,7722
54093,1974,7688
54093,1975,8027
54093,1976,8197
54093,1977,8427
54093,1978,8629
54093,1979,8655
54093,1980,8676
54093,1981,8639
54093,1982,8503
54093,1983,8433
54093,1984,8366
54093,1985,8376
54093,1986,8034
54093,1987,7910
54093,1988,7885
54093,1989,7805
54093,1990,7710
54093,1991,7735
54093,1992,7735
54093,1993,7714
54093,1994,7771
54093,1995,7672
54093,1996,7624
54093,1997,7581
54093,1998,7450
54093,1999,7365
54093,2000,7288
54093,2001,7248
54093,2002,7332
54093,2003,7294
54093,2004,7223
54093,2005,7178
54093,2006,7111
54093,2007,7117
54093,2008,7160
54093,2009,7172
54093,2010,7127
54093,2011,7128
54093,2012,7077
54093,2013,7078
54093,2014,7051
54093,2015,7088
54093,2016,7052
54093,2017,6991
54093,2018,6955
54095,1969,9844
54095,1970,9954
54095,1971,10064
54095,1972,9876
54095,1973,10149
54095,1974,10193
54095,1975,10534
54095,1976,10571
54095,1977,10895
54095,1978,11119
54095,1979,11266
54095,1980,11328
54095,1981,11323
54095,1982,11368
54095,1983,11132
54095,1984,10924
54095,1985,10802
54095,1986,10578
54095,1987,10443
54095,1988,10165
54095,1989,9890
54095,1990,9795
54095,1991,9787
54095,1992,9807
54095,1993,9888
54095,1994,9921
54095,1995,9971
54095,1996,9970
54095,1997,9897
54095,1998,9694
54095,1999,9621
54095,2000,9569
54095,2001,9533
54095,2002,9467
54095,2003,9475
54095,2004,9517
54095,2005,9531
54095,2006,9484
54095,2007,9423
54095,2008,9363
54095,2009,9249
54095,2010,9218
54095,2011,9119
54095,2012,9054
54095,2013,9008
54095,2014,9086
54095,2015,8952
54095,2016,8953
54095,2017,8807
54095,2018,8746
54097,1969,18650
54097,1970,19238
54097,1971,19827
54097,1972,20540
54097,1973,20460
54097,1974,20834
54097,1975,21203
54097,1976,21777
54097,1977,22302
54097,1978,22686
54097,1979,23056
54097,1980,23545
54097,1981,23897
54097,1982,24286
54097,1983,24591
54097,1984,24488
54097,1985,24473
54097,1986,24108
54097,1987,23570
54097,1988,23204
54097,1989,22929
54097,1990,22886
54097,1991,23020
54097,1992,23034
54097,1993,23484
54097,1994,23490
54097,1995,23549
54097,1996,23482
54097,1997,23580
54097,1998,23380
54097,1999,23387
54097,2000,23406
54097,2001,23366
54097,2002,23420
54097,2003,23766
54097,2004,23820
54097,2005,23654
54097,2006,23754
54097,2007,23851
54097,2008,23929
54097,2009,24124
54097,2010,24239
54097,2011,24267
54097,2012,24440
54097,2013,24600
54097,2014,24662
54097,2015,24725
54097,2016,24676
54097,2017,24546
54097,2018,24415
54099,1969,36957
54099,1970,37789
54099,1971,38623
54099,1972,38782
54099,1973,39444
54099,1974,40303
54099,1975,41123
54099,1976,42224
54099,1977,43245
54099,1978,44222
54099,1979,45284
54099,1980,46086
54099,1981,46111
54099,1982,46007
54099,1983,45970
54099,1984,45104
54099,1985,44091
54099,1986,43614
54099,1987,42808
54099,1988,42368
54099,1989,41889
54099,1990,41667
54099,1991,42007
54099,1992,42191
54099,1993,42795
54099,1994,42692
54099,1995,42945
54099,1996,42935
54099,1997,42848
54099,1998,42833
54099,1999,42812
54099,2000,42949
54099,2001,42919
54099,2002,42800
54099,2003,42937
54099,2004,42955
54099,2005,42860
54099,2006,42717
54099,2007,42727
54099,2008,42767
54099,2009,42637
54099,2010,42455
54099,2011,42180
54099,2012,41873
54099,2013,41829
54099,2014,41507
54099,2015,41195
54099,2016,40702
54099,2017,40192
54099,2018,39944
54101,1969,9901
54101,1970,9785
54101,1971,9669
54101,1972,10430
54101,1973,10270
54101,1974,10433
54101,1975,10848
54101,1976,11507
54101,1977,11761
54101,1978,12070
54101,1979,12181
54101,1980,12242
54101,1981,12173
54101,1982,11931
54101,1983,11973
54101,1984,11817
54101,1985,11798
54101,1986,11481
54101,1987,11191
54101,1988,11063
54101,1989,10852
54101,1990,10686
54101,1991,10511
54101,1992,10415
54101,1993,10475
54101,1994,10304
54101,1995,10267
54101,1996,10218
54101,1997,10109
54101,1998,10016
54101,1999,9782
54101,2000,9675
54101,2001,9614
54101,2002,9600
54101,2003,9593
54101,2004,9612
54101,2005,9463
54101,2006,9391
54101,2007,9260
54101,2008,9260
54101,2009,9167
54101,2010,9153
54101,2011,9123
54101,2012,8981
54101,2013,8833
54101,2014,8751
54101,2015,8636
54101,2016,8557
54101,2017,8363
54101,2018,8285
54103,1969,20504
54103,1970,20255
54103,1971,20012
54103,1972,20755
54103,1973,20707
54103,1974,21115
54103,1975,21323
54103,1976,21524
54103,1977,21529
54103,1978,21791
54103,1979,21997
54103,1980,21886
54103,1981,21813
54103,1982,21568
54103,1983,21499
54103,1984,21245
54103,1985,20813
54103,1986,20506
54103,1987,20130
54103,1988,19966
54103,1989,19578
54103,1990,19185
54103,1991,19120
54103,1992,19014
54103,1993,18907
54103,1994,18634
54103,1995,18511
54103,1996,18301
54103,1997,18099
54103,1998,17909
54103,1999,17776
54103,2000,17675
54103,2001,17342
54103,2002,17266
54103,2003,17186
54103,2004,17183
54103,2005,17101
54103,2006,16917
54103,2007,16764
54103,2008,16645
54103,2009,16588
54103,2010,16537
54103,2011,16370
54103,2012,16345
54103,2013,16113
54103,2014,15957
54103,2015,15777
54103,2016,15640
54103,2017,15425
54103,2018,15270
54105,1969,4123
54105,1970,4149
54105,1971,4176
54105,1972,4208
54105,1973,4319
54105,1974,4410
54105,1975,4588
54105,1976,4847
54105,1977,4695
54105,1978,4802
54105,1979,4881
54105,1980,4944
54105,1981,5018
54105,1982,5071
54105,1983,5265
54105,1984,5275
54105,1985,5322
54105,1986,5384
54105,1987,5373
54105,1988,5285
54105,1989,5267
54105,1990,5171
54105,1991,5238
54105,1992,5306
54105,1993,5358
54105,1994,5475
54105,1995,5555
54105,1996,5637
54105,1997,5689
54105,1998,5767
54105,1999,5849
54105,2000,5874
54105,2001,5858
54105,2002,5816
54105,2003,5774
54105,2004,5813
54105,2005,5836
54105,2006,5791
54105,2007,5806
54105,2008,5745
54105,2009,5703
54105,2010,5726
54105,2011,5755
54105,2012,5774
54105,2013,5839
54105,2014,5791
54105,2015,5805
54105,2016,5767
54105,2017,5790
54105,2018,5830
54107,1969,87332
54107,1970,86635
54107,1971,85938
54107,1972,86801
54107,1973,87552
54107,1974,87781
54107,1975,88579
54107,1976,89280
54107,1977,90272
54107,1978,91919
54107,1979,92549
54107,1980,93693
54107,1981,93467
54107,1982,92434
54107,1983,92112
54107,1984,91676
54107,1985,91107
54107,1986,90562
54107,1987,89105
54107,1988,88612
54107,1989,87383
54107,1990,86985
54107,1991,87309
54107,1992,87842
54107,1993,88408
54107,1994,88715
54107,1995,88873
54107,1996,88671
54107,1997,88540
54107,1998,88268
54107,1999,88109
54107,2000,87837
54107,2001,87678
54107,2002,87608
54107,2003,87200
54107,2004,86892
54107,2005,86819
54107,2006,86552
54107,2007,86489
54107,2008,86783
54107,2009,86841
54107,2010,86970
54107,2011,86875
54107,2012,86605
54107,2013,86514
54107,2014,86465
54107,2015,86326
54107,2016,85699
54107,2017,85083
54107,2018,84203
54109,1969,29683
54109,1970,30243
54109,1971,30803
54109,1972,31319
54109,1973,32658
54109,1974,33012
54109,1975,34140
54109,1976,35311
54109,1977,36246
54109,1978,36398
54109,1979,36654
54109,1980,35936
54109,1981,35508
54109,1982,35133
54109,1983,34900
54109,1984,34166
54109,1985,33483
54109,1986,32560
54109,1987,31540
54109,1988,30244
54109,1989,29354
54109,1990,28927
54109,1991,28716
54109,1992,28733
54109,1993,28224
54109,1994,27917
54109,1995,27527
54109,1996,27203
54109,1997,26869
54109,1998,26458
54109,1999,26042
54109,2000,25585
54109,2001,25133
54109,2002,24859
54109,2003,24777
54109,2004,24482
54109,2005,24471
54109,2006,24288
54109,2007,24078
54109,2008,23957
54109,2009,23899
54109,2010,23726
54109,2011,23455
54109,2012,23207
54109,2013,22939
54109,2014,22576
54109,2015,22173
54109,2016,21770
54109,2017,21248
54109,2018,20786
55001,1969,8934
55001,1970,9333
55001,1971,9742
55001,1972,10317
55001,1973,10888
55001,1974,11240
55001,1975,12011
55001,1976,12457
55001,1977,12496
55001,1978,12939
55001,1979,13447
55001,1980,13577
55001,1981,14007
55001,1982,14316
55001,1983,14405
55001,1984,14538
55001,1985,14765
55001,1986,14781
55001,1987,15029
55001,1988,15111
55001,1989,15477
55001,1990,15696
55001,1991,15954
55001,1992,16151
55001,1993,16533
55001,1994,17051
55001,1995,17246
55001,1996,17545
55001,1997,17989
55001,1998,18158
55001,1999,18462
55001,2000,20047
55001,2001,20337
55001,2002,20578
55001,2003,20644
55001,2004,20774
55001,2005,21211
55001,2006,21185
55001,2007,21156
55001,2008,21101
55001,2009,20930
55001,2010,20882
55001,2011,20771
55001,2012,20419
55001,2013,20412
55001,2014,20129
55001,2015,20025
55001,2016,19971
55001,2017,19891
55001,2018,20348
55003,1969,16907
55003,1970,16701
55003,1971,16495
55003,1972,16256
55003,1973,16381
55003,1974,16247
55003,1975,16503
55003,1976,16570
55003,1977,16832
55003,1978,16387
55003,1979,16291
55003,1980,16907
55003,1981,17389
55003,1982,17363
55003,1983,17307
55003,1984,17045
55003,1985,16742
55003,1986,16570
55003,1987,16616
55003,1988,16469
55003,1989,16515
55003,1990,16268
55003,1991,16316
55003,1992,16512
55003,1993,16761
55003,1994,16764
55003,1995,16847
55003,1996,16891
55003,1997,16905
55003,1998,16896
55003,1999,16891
55003,2000,16823
55003,2001,16773
55003,2002,16747
55003,2003,16647
55003,2004,16547
55003,2005,16407
55003,2006,16408
55003,2007,16199
55003,2008,16145
55003,2009,16128
55003,2010,16143
55003,2011,16025
55003,2012,15839
55003,2013,15971
55003,2014,15998
55003,2015,15809
55003,2016,15638
55003,2017,15513
55003,2018,15600
55005,1969,33160
55005,1970,34230
55005,1971,35300
55005,1972,36174
55005,1973,36342
55005,1974,36325
55005,1975,36780
55005,1976,36823
55005,1977,37414
55005,1978,37442
55005,1979,38043
55005,1980,38924
55005,1981,39483
55005,1982,39764
55005,1983,39986
55005,1984,40151
55005,1985,40025
55005,1986,39835
55005,1987,40154
55005,1988,40660
55005,1989,40760
55005,1990,40796
55005,1991,41154
55005,1992,41796
55005,1993,42286
55005,1994,42742
55005,1995,43379
55005,1996,43760
55005,1997,44119
55005,1998,44419
55005,1999,44705
55005,2000,45018
55005,2001,45225
55005,2002,45515
55005,2003,45601
55005,2004,45804
55005,2005,45808
55005,2006,45968
55005,2007,45874
55005,2008,46009
55005,2009,45876
55005,2010,45810
55005,2011,45877
55005,2012,45767
55005,2013,45570
55005,2014,45343
55005,2015,45357
55005,2016,45233
55005,2017,45164
55005,2018,45164
55007,1969,11578
55007,1970,11715
55007,1971,11853
55007,1972,11810
55007,1973,11988
55007,1974,12108
55007,1975,12556
55007,1976,12647
55007,1977,13300
55007,1978,13340
55007,1979,13531
55007,1980,13881
55007,1981,14121
55007,1982,14222
55007,1983,14082
55007,1984,14207
55007,1985,14064
55007,1986,13897
55007,1987,13923
55007,1988,13981
55007,1989,13953
55007,1990,14025
55007,1991,14056
55007,1992,14107
55007,1993,14361
55007,1994,14473
55007,1995,14621
55007,1996,14710
55007,1997,14789
55007,1998,14727
55007,1999,14895
55007,2000,15028
55007,2001,15076
55007,2002,15128
55007,2003,15165
55007,2004,15164
55007,2005,15163
55007,2006,15172
55007,2007,15255
55007,2008,15160
55007,2009,14981
55007,2010,15005
55007,2011,15063
55007,2012,15061
55007,2013,15117
55007,2014,14975
55007,2015,14980
55007,2016,14931
55007,2017,15033
55007,2018,15042
55009,1969,156193
55009,1970,158934
55009,1971,161675
55009,1972,162666
55009,1973,164638
55009,1974,166179
55009,1975,168895
55009,1976,170641
55009,1977,171727
55009,1978,172739
55009,1979,173183
55009,1980,175823
55009,1981,177134
55009,1982,178337
55009,1983,179617
55009,1984,181698
55009,1985,183206
55009,1986,185757
55009,1987,187872
55009,1988,190265
55009,1989,192233
55009,1990,195491
55009,1991,199568
55009,1992,203076
55009,1993,207139
55009,1994,210650
55009,1995,214669
55009,1996,217845
55009,1997,220434
55009,1998,222375
55009,1999,224825
55009,2000,227266
55009,2001,229332
55009,2002,231821
55009,2003,233878
55009,2004,236654
55009,2005,238587
55009,2006,240191
55009,2007,242691
55009,2008,244016
55009,2009,246476
55009,2010,248484
55009,2011,250471
55009,2012,252686
55009,2013,254237
55009,2014,256245
55009,2015,257899
55009,2016,259546
55009,2017,261863
55009,2018,263378
55011,1969,13539
55011,1970,13815
55011,1971,14093
55011,1972,14076
55011,1973,14073
55011,1974,13828
55011,1975,13883
55011,1976,14168
55011,1977,14565
55011,1978,14393
55011,1979,14509
55011,1980,14341
55011,1981,14422
55011,1982,14355
55011,1983,14315
55011,1984,14203
55011,1985,14042
55011,1986,13947
55011,1987,13851
55011,1988,13817
55011,1989,13727
55011,1990,13558
55011,1991,13473
55011,1992,13538
55011,1993,13572
55011,1994,13631
55011,1995,13671
55011,1996,13780
55011,1997,13806
55011,1998,13761
55011,1999,13751
55011,2000,13799
55011,2001,13855
55011,2002,13777
55011,2003,13807
55011,2004,13785
55011,2005,13969
55011,2006,13908
55011,2007,13885
55011,2008,13734
55011,2009,13618
55011,2010,13550
55011,2011,13438
55011,2012,13342
55011,2013,13364
55011,2014,13230
55011,2015,13241
55011,2016,13132
55011,2017,13107
55011,2018,13125
55013,1969,9067
55013,1970,9350
55013,1971,9633
55013,1972,9934
55013,1973,10336
55013,1974,10568
55013,1975,10960
55013,1976,11206
55013,1977,11489
55013,1978,11590
55013,1979,11964
55013,1980,12404
55013,1981,12628
55013,1982,12768
55013,1983,12744
55013,1984,12951
55013,1985,12954
55013,1986,12924
55013,1987,12913
55013,1988,13081
55013,1989,13082
55013,1990,13128
55013,1991,13196
55013,1992,13344
55013,1993,13751
55013,1994,14038
55013,1995,14418
55013,1996,14715
55013,1997,14902
55013,1998,15078
55013,1999,15433
55013,2000,15688
55013,2001,15797
55013,2002,15906
55013,2003,16063
55013,2004,16180
55013,2005,16143
55013,2006,16056
55013,2007,15965
55013,2008,15696
55013,2009,15609
55013,2010,15430
55013,2011,15462
55013,2012,15337
55013,2013,15268
55013,2014,15230
55013,2015,15138
55013,2016,15219
55013,2017,15313
55013,2018,15392
55015,1969,27544
55015,1970,27634
55015,1971,27726
55015,1972,28177
55015,1973,28598
55015,1974,28840
55015,1975,29394
55015,1976,28991
55015,1977,29500
55015,1978,29921
55015,1979,30250
55015,1980,30982
55015,1981,31256
55015,1982,31325
55015,1983,31707
55015,1984,32158
55015,1985,32277
55015,1986,32645
55015,1987,33121
55015,1988,33628
55015,1989,34096
55015,1990,34373
55015,1991,34930
55015,1992,35503
55015,1993,36330
55015,1994,37186
55015,1995,37703
55015,1996,38343
55015,1997,38941
55015,1998,39577
55015,1999,40276
55015,2000,40898
55015,2001,41950
55015,2002,43411
55015,2003,44660
55015,2004,45456
55015,2005,46185
55015,2006,46809
55015,2007,47188
55015,2008,48014
55015,2009,48457
55015,2010,49031
55015,2011,49607
55015,2012,49640
55015,2013,49637
55015,2014,49472
55015,2015,49812
55015,2016,49600
55015,2017,49994
55015,2018,50159
55017,1969,47343
55017,1970,47856
55017,1971,48370
55017,1972,48931
55017,1973,49253
55017,1974,48999
55017,1975,50193
55017,1976,50190
55017,1977,50671
55017,1978,50737
55017,1979,51381
55017,1980,52385
55017,1981,53127
55017,1982,53106
55017,1983,52735
55017,1984,52712
55017,1985,52425
55017,1986,52078
55017,1987,52151
55017,1988,52262
55017,1989,52426
55017,1990,52394
55017,1991,52957
55017,1992,53349
55017,1993,53696
55017,1994,53926
55017,1995,54082
55017,1996,54148
55017,1997,54347
55017,1998,54600
55017,1999,54760
55017,2000,55346
55017,2001,55820
55017,2002,56353
55017,2003,57184
55017,2004,58801
55017,2005,59802
55017,2006,60271
55017,2007,61022
55017,2008,61524
55017,2009,61997
55017,2010,62640
55017,2011,62943
55017,2012,63048
55017,2013,63086
55017,2014,63334
55017,2015,63416
55017,2016,63526
55017,2017,63762
55017,2018,64135
55019,1969,30210
55019,1970,30416
55019,1971,30627
55019,1972,31125
55019,1973,31312
55019,1974,31406
55019,1975,32324
55019,1976,31930
55019,1977,32348
55019,1978,32351
55019,1979,32405
55019,1980,33015
55019,1981,33220
55019,1982,32959
55019,1983,32733
55019,1984,33052
55019,1985,32550
55019,1986,32226
55019,1987,31930
55019,1988,32142
55019,1989,31892
55019,1990,31647
55019,1991,31936
55019,1992,32158
55019,1993,32261
55019,1994,32401
55019,1995,32594
55019,1996,32854
55019,1997,33038
55019,1998,33145
55019,1999,33418
55019,2000,33643
55019,2001,33763
55019,2002,33851
55019,2003,34066
55019,2004,34234
55019,2005,34334
55019,2006,34399
55019,2007,34435
55019,2008,34644
55019,2009,34589
55019,2010,34683
55019,2011,34680
55019,2012,34440
55019,2013,34535
55019,2014,34354
55019,2015,34349
55019,2016,34475
55019,2017,34569
55019,2018,34709
55021,1969,39698
55021,1970,40296
55021,1971,40894
55021,1972,41308
55021,1973,41804
55021,1974,42165
55021,1975,42470
55021,1976,41843
55021,1977,42061
55021,1978,41950
55021,1979,42406
55021,1980,43363
55021,1981,43687
55021,1982,43449
55021,1983,43296
55021,1984,43796
55021,1985,43953
55021,1986,43972
55021,1987,44633
55021,1988,45003
55021,1989,45041
55021,1990,45173
55021,1991,45935
55021,1992,46711
55021,1993,47565
55021,1994,48613
55021,1995,49241
55021,1996,49855
55021,1997,50395
55021,1998,51323
55021,1999,51949
55021,2000,52678
55021,2001,53167
55021,2002,53488
55021,2003,54168
55021,2004,55048
55021,2005,55409
55021,2006,55820
55021,2007,56197
55021,2008,56362
55021,2009,56469
55021,2010,56849
55021,2011,56696
55021,2012,56464
55021,2013,56570
55021,2014,56638
55021,2015,56672
55021,2016,56865
55021,2017,57236
55021,2018,57358
55023,1969,15037
55023,1970,15330
55023,1971,15624
55023,1972,15926
55023,1973,15626
55023,1974,15462
55023,1975,16051
55023,1976,16012
55023,1977,16330
55023,1978,16198
55023,1979,16171
55023,1980,16603
55023,1981,16719
55023,1982,16706
55023,1983,16690
55023,1984,16411
55023,1985,16275
55023,1986,16198
55023,1987,16170
55023,1988,16185
55023,1989,16154
55023,1990,15931
55023,1991,16088
55023,1992,16197
55023,1993,16448
55023,1994,16570
55023,1995,16906
55023,1996,16930
55023,1997,17049
55023,1998,17197
55023,1999,17163
55023,2000,17238
55023,2001,17020
55023,2002,16984
55023,2003,16891
55023,2004,17007
55023,2005,16895
55023,2006,16953
55023,2007,16924
55023,2008,16808
55023,2009,16692
55023,2010,16633
55023,2011,16678
55023,2012,16516
55023,2013,16391
55023,2014,16347
55023,2015,16328
55023,2016,16250
55023,2017,16223
55023,2018,16291
55025,1969,287811
55025,1970,291090
55025,1971,294369
55025,1972,293439
55025,1973,296320
55025,1974,302818
55025,1975,300729
55025,1976,306397
55025,1977,310479
55025,1978,315534
55025,1979,318020
55025,1980,324512
55025,1981,326804
55025,1982,329188
55025,1983,331808
55025,1984,335380
55025,1985,340215
55025,1986,344980
55025,1987,350022
55025,1988,356373
55025,1989,360911
55025,1990,368444
55025,1991,377193
55025,1992,385362
55025,1993,394392
55025,1994,400783
55025,1995,406579
55025,1996,412013
55025,1997,418356
55025,1998,420208
55025,1999,423248
55025,2000,428231
55025,2001,434745
55025,2002,441623
55025,2003,447515
55025,2004,453327
55025,2005,459048
55025,2006,465018
55025,2007,471644
55025,2008,477791
55025,2009,484979
55025,2010,489200
55025,2011,495948
55025,2012,502891
55025,2013,509792
55025,2014,516338
55025,2015,522847
55025,2016,530885
55025,2017,536780
55025,2018,542364
55027,1969,68460
55027,1970,69172
55027,1971,69885
55027,1972,70730
55027,1973,70906
55027,1974,71578
55027,1975,72887
55027,1976,72404
55027,1977,73220
55027,1978,73607
55027,1979,73689
55027,1980,75115
55027,1981,74917
55027,1982,74911
55027,1983,74388
55027,1984,74476
55027,1985,74615
55027,1986,74626
55027,1987,74936
55027,1988,75646
55027,1989,76063
55027,1990,76730
55027,1991,77609
55027,1992,78343
55027,1993,79150
55027,1994,79507
55027,1995,80163
55027,1996,81960
55027,1997,83510
55027,1998,84418
55027,1999,85397
55027,2000,85971
55027,2001,86385
55027,2002,86908
55027,2003,87415
55027,2004,88070
55027,2005,88168
55027,2006,89003
55027,2007,89007
55027,2008,89239
55027,2009,88677
55027,2010,88738
55027,2011,88389
55027,2012,88181
55027,2013,87941
55027,2014,88090
55027,2015,87827
55027,2016,87364
55027,2017,87750
55027,2018,87847
55029,1969,19870
55029,1970,20187
55029,1971,20504
55029,1972,21111
55029,1973,21835
55029,1974,22063
55029,1975,22429
55029,1976,22950
55029,1977,23928
55029,1978,24326
55029,1979,24420
55029,1980,25164
55029,1981,25560
55029,1982,25651
55029,1983,25537
55029,1984,25610
55029,1985,25765
55029,1986,26022
55029,1987,26213
55029,1988,26092
55029,1989,25798
55029,1990,25703
55029,1991,25792
55029,1992,26061
55029,1993,26425
55029,1994,26635
55029,1995,27031
55029,1996,27279
55029,1997,27428
55029,1998,27624
55029,1999,27681
55029,2000,28019
55029,2001,28159
55029,2002,28249
55029,2003,28313
55029,2004,28213
55029,2005,28146
55029,2006,28167
55029,2007,27957
55029,2008,28023
55029,2009,27919
55029,2010,27750
55029,2011,27764
55029,2012,27534
55029,2013,27606
55029,2014,27466
55029,2015,27307
55029,2016,27331
55029,2017,27480
55029,2018,27610
55031,1969,44125
55031,1970,44842
55031,1971,45559
55031,1972,46438
55031,1973,45892
55031,1974,44737
55031,1975,45290
55031,1976,45631
55031,1977,45195
55031,1978,44380
55031,1979,44838
55031,1980,44586
55031,1981,45027
55031,1982,44805
55031,1983,43880
55031,1984,42997
55031,1985,42366
55031,1986,41651
55031,1987,41682
55031,1988,41572
55031,1989,41754
55031,1990,41804
55031,1991,42132
55031,1992,42560
55031,1993,42871
55031,1994,42854
55031,1995,42840
55031,1996,42967
55031,1997,43141
55031,1998,43105
55031,1999,42960
55031,2000,43365
55031,2001,43529
55031,2002,43593
55031,2003,43790
55031,2004,43833
55031,2005,43872
55031,2006,43815
55031,2007,43710
55031,2008,43830
55031,2009,43998
55031,2010,44134
55031,2011,43953
55031,2012,43748
55031,2013,43755
55031,2014,43641
55031,2015,43483
55031,2016,43351
55031,2017,43327
55031,2018,43208
55033,1969,28522
55033,1970,29157
55033,1971,29794
55033,1972,30591
55033,1973,30333
55033,1974,30323
55033,1975,31225
55033,1976,31414
55033,1977,31733
55033,1978,32450
55033,1979,33508
55033,1980,34490
55033,1981,34980
55033,1982,34936
55033,1983,34944
55033,1984,34769
55033,1985,34935
55033,1986,35067
55033,1987,34986
55033,1988,35479
55033,1989,35712
55033,1990,35998
55033,1991,36274
55033,1992,36572
55033,1993,37354
55033,1994,37712
55033,1995,38193
55033,1996,38697
55033,1997,39004
55033,1998,39405
55033,1999,39518
55033,2000,39952
55033,2001,40599
55033,2002,40947
55033,2003,41222
55033,2004,41690
55033,2005,41988
55033,2006,42828
55033,2007,43148
55033,2008,43382
55033,2009,43570
55033,2010,43887
55033,2011,43796
55033,2012,43804
55033,2013,44048
55033,2014,44076
55033,2015,44249
55033,2016,44337
55033,2017,44699
55033,2018,45131
55035,1969,65415
55035,1970,67830
55035,1971,70245
55035,1972,72269
55035,1973,70984
55035,1974,72192
55035,1975,73821
55035,1976,74306
55035,1977,76343
55035,1978,78177
55035,1979,77911
55035,1980,79108
55035,1981,79859
55035,1982,80634
55035,1983,80792
55035,1984,81483
55035,1985,81697
55035,1986,82176
55035,1987,83088
55035,1988,83864
55035,1989,84766
55035,1990,85377
55035,1991,86368
55035,1992,87265
55035,1993,88289
55035,1994,89072
55035,1995,89868
55035,1996,90694
55035,1997,91487
55035,1998,91870
55035,1999,92618
55035,2000,93310
55035,2001,93835
55035,2002,94493
55035,2003,94632
55035,2004,94618
55035,2005,95007
55035,2006,95896
55035,2007,96632
55035,2008,97176
55035,2009,98274
55035,2010,99014
55035,2011,99925
55035,2012,100829
55035,2013,101732
55035,2014,101688
55035,2015,102119
55035,2016,102941
55035,2017,103674
55035,2018,104534
55037,1969,3304
55037,1970,3301
55037,1971,3301
55037,1972,3371
55037,1973,3482
55037,1974,3500
55037,1975,3543
55037,1976,3653
55037,1977,4008
55037,1978,3898
55037,1979,3929
55037,1980,4188
55037,1981,4239
55037,1982,4212
55037,1983,4233
55037,1984,4180
55037,1985,4241
55037,1986,4335
55037,1987,4411
55037,1988,4466
55037,1989,4481
55037,1990,4627
55037,1991,4795
55037,1992,4941
55037,1993,5048
55037,1994,5135
55037,1995,5197
55037,1996,5152
55037,1997,5140
55037,1998,5086
55037,1999,5039
55037,2000,5076
55037,2001,5036
55037,2002,5068
55037,2003,4960
55037,2004,4890
55037,2005,4825
55037,2006,4794
55037,2007,4682
55037,2008,4564
55037,2009,4494
55037,2010,4398
55037,2011,4382
55037,2012,4367
55037,2013,4384
55037,2014,4345
55037,2015,4346
55037,2016,4323
55037,2017,4356
55037,2018,4321
55039,1969,85174
55039,1970,84372
55039,1971,83570
55039,1972,85264
55039,1973,86517
55039,1974,86562
55039,1975,87137
55039,1976,86830
55039,1977,87667
55039,1978,87718
55039,1979,88169
55039,1980,88987
55039,1981,88556
55039,1982,88362
55039,1983,88287
55039,1984,88550
55039,1985,88943
55039,1986,88908
55039,1987,89036
55039,1988,89783
55039,1989,89749
55039,1990,90296
55039,1991,91265
55039,1992,92049
55039,1993,92876
55039,1994,93717
55039,1995,94509
55039,1996,95529
55039,1997,95998
55039,1998,96512
55039,1999,96985
