cty_fips,cal_yr,cty_unemp_rt,cty_pop,lag_unemp
19101,1991,4.6,16316,4.3
19103,1991,3,97484,3.2
19105,1991,5.1,19607,4.9
19107,1991,5.1,11617,4.6
19109,1991,5.5,18230,4.5
19111,1991,7.6,38913,6.6
19113,1991,4.9,171320,5.7
19115,1991,5.2,11644,4.6
19117,1991,5.6,9166,6.2
19119,1991,2.3,11914,2.2
19121,1991,5.6,12548,4.4
19123,1991,4.6,21516,4
19125,1991,3.9,30183,3.8
19127,1991,3.7,38209,3.4
19129,1991,3.5,13227,3.6
19131,1991,4.4,10897,4
19133,1991,4.3,9978,3.6
19135,1991,5.9,8169,5.5
19137,1991,4.2,11980,4.6
19139,1991,5.6,40538,5
19141,1991,2.4,15530,2.2
19143,1991,3.2,7290,3
19145,1991,5.9,16861,4.9
19147,1991,3.8,10613,3.8
19149,1991,3.3,23470,3.1
19151,1991,3,9396,2.2
19153,1991,3.6,333568,3.3
19155,1991,4.5,82864,4
19157,1991,4.5,18945,4.6
19159,1991,4.1,5405,4.1
19161,1991,3.8,12156,4.1
19163,1991,4.9,153222,4.4
19165,1991,5.3,13318,4.2
19167,1991,2.8,30125,2.8
19169,1991,3.9,74497,3.8
19171,1991,5.2,17424,4.5
19173,1991,4.4,7053,3.7
19175,1991,6,12635,5.1
19177,1991,5.3,7718,3.5
19179,1991,7.4,35817,6.1
19181,1991,3.1,36573,2.8
19183,1991,3.4,19827,2.8
19185,1991,3.7,7057,2.9
19187,1991,5.1,40335,5.2
19189,1991,6,11940,8
19191,1991,5.3,21065,5.7
19193,1991,4.8,99513,4.5
19195,1991,5.6,7908,6.6
19197,1991,4,14224,3.6
20001,1991,5.9,14645,5.8
20003,1991,6.8,7756,5.8
20005,1991,6.4,16825,6.2
20007,1991,2.8,5764,2.2
20009,1991,3.6,29344,3.3
20011,1991,5.8,14907,5.5
20013,1991,5.1,11110,3.7
20015,1991,3.5,51385,3.4
20017,1991,6.3,2941,5.9
20019,1991,4.8,4334,4.1
20021,1991,7.3,21480,7.8
20023,1991,1.2,3247,0.9
20025,1991,1.9,2376,1.1
20027,1991,3.7,9040,3.5
20029,1991,2.9,10888,3.9
20031,1991,5.2,8428,5.2
20033,1991,1.1,2253,1.4
20035,1991,4.9,36607,6.3
20037,1991,5.5,35857,6.4
20039,1991,1.6,3925,2.3
20041,1991,3.9,18825,3.7
20043,1991,8,8158,7
20045,1991,4.5,83683,4.7
20047,1991,2.8,3722,2.1
20049,1991,4.7,3202,3.7
20051,1991,3.3,26058,3.4
20053,1991,2.7,6652,2.6
20055,1991,2.8,33900,3
20057,1991,2.7,27835,2.9
20059,1991,5.7,22155,5.9
20061,1991,8.8,29853,7.6
20063,1991,1.4,3199,1.4
20065,1991,2.1,3487,2.2
20067,1991,2.8,7215,2.2
20069,1991,2.2,5396,2.1
20071,1991,1.6,1714,1.7
20073,1991,4.5,7852,4.7
20075,1991,1.4,2362,1
20077,1991,2.6,7052,2.3
20079,1991,3.3,31129,3.1
20081,1991,2,3932,2.4
20083,1991,1.3,2199,1.4
20085,1991,6.2,11568,5.9
20087,1991,5.3,16006,5
20089,1991,1.9,4124,2.1
20091,1991,3.3,365507,2.9
20093,1991,1.9,4026,2.6
20095,1991,4.2,8309,3.4
20097,1991,2.1,3566,1.6
20099,1991,6,23637,7
20101,1991,1.4,2329,1.6
20103,1991,5.1,65851,5
20105,1991,3.4,3562,3.9
20107,1991,9.6,8394,8.4
20109,1991,2.9,3084,1.7
20111,1991,4.3,34748,4.9
20113,1991,3.3,27321,2.9
20115,1991,2.7,12857,2.8
20117,1991,3.2,11524,1.9
20119,1991,2.2,4292,1.7
20121,1991,5.7,23889,4.9
20123,1991,3.3,7209,3
20125,1991,6.4,38641,6
20127,1991,4.2,6284,3.4
20129,1991,2.1,3433,1.8
20131,1991,1.9,10506,1.5
20133,1991,4.9,17170,4.5
20135,1991,1.3,3973,1.8
20137,1991,2,5897,1.7
20139,1991,6.9,15385,6.7
20141,1991,2.2,4833,1.6
20143,1991,3.1,5582,4.9
20145,1991,2.5,7590,2.1
20147,1991,2.4,6489,1.8
20149,1991,5.2,16290,5
20151,1991,2.7,9630,2.9
20153,1991,2.8,3352,1.7
20155,1991,5,62457,4.4
20157,1991,1.5,6389,1.4
20159,1991,3.5,10514,3.1
20161,1991,5.1,65021,4.1
20163,1991,2,6023,2.7
20165,1991,2.8,3845,1.9
20167,1991,3,7767,2.6
20169,1991,3.8,50245,3.9
20171,1991,2.1,5259,1.9
20173,1991,4.2,411162,4.2
20175,1991,3.5,18920,4.1
20177,1991,4.9,163029,4.8
20179,1991,1.6,3024,1.3
20181,1991,2.5,6841,2.7
20183,1991,1.9,4969,1.6
20185,1991,2.6,5181,2.3
20187,1991,2.6,2402,1.7
20189,1991,2.1,5092,1.8
20191,1991,4.8,25883,4.3
20193,1991,2.2,8375,3.2
20195,1991,1.8,3618,1.7
20197,1991,4.7,6491,3.8
20199,1991,2.8,1841,1.8
20201,1991,3.2,6945,2.2
20203,1991,1.8,2692,1.7
20205,1991,6.7,10066,4.4
20207,1991,4,4048,3.1
20209,1991,8.5,161073,8.3
21001,1991,9,15553,5.9
21003,1991,8.9,14803,14.3
21005,1991,5.2,15121,3.5
21007,1991,8.8,7904,8.8
21009,1991,8.7,34334,5.4
21011,1991,14.9,9755,11.7
21013,1991,12.9,31259,9.9
21015,1991,5,60574,3.2
21017,1991,4.7,19297,5.7
21019,1991,9.4,51375,6.2
21021,1991,7.3,25737,6.2
21023,1991,9.4,7900,6.9
21025,1991,19.3,15062,10.9
21027,1991,8.6,16436,6.6
21029,1991,5.2,49119,4.5
21031,1991,10.2,11402,10.7
21033,1991,8.8,13062,7.3
21035,1991,5.5,30997,5.8
21037,1991,5.2,84445,3.4
21039,1991,9.9,5244,8.1
21041,1991,6.3,9466,4.4
21043,1991,15.9,24725,13.2
21045,1991,8.6,14255,5.1
21047,1991,8.1,67610,6.9
21049,1991,7.1,29781,6.8
21051,1991,9.6,22108,7.6
21053,1991,7.6,9210,9.7
21055,1991,11.5,9193,8.7
21057,1991,7,6781,7.3
21059,1991,7.1,87840,5.7
21061,1991,10.8,10366,9.2
21063,1991,16.9,6555,13.7
21065,1991,11.9,14864,12.3
21067,1991,3.7,230440,3.6
21069,1991,7,12425,5.2
21071,1991,11.3,43722,8.2
21073,1991,4.2,44329,2.9
21075,1991,10.3,8214,8.8
21077,1991,7.6,5550,4.6
21079,1991,7.1,11881,6.2
21081,1991,6.9,16401,4.5
21083,1991,10.4,33837,10.7
21085,1991,8.6,21491,8.7
21087,1991,7.5,10457,4.7
21089,1991,9.2,36764,6.3
21091,1991,11.2,7754,8.8
21093,1991,6.9,86288,6.2
21095,1991,15.7,36401,9.3
21097,1991,6.5,16443,4.8
21099,1991,9.3,15230,6.3
21101,1991,7.1,43277,5.5
21103,1991,4.6,13175,3.6
21105,1991,8.8,5615,7.3
21107,1991,8.3,46325,6.8
21109,1991,10.3,12198,11.2
21111,1991,6,669393,5.2
21113,1991,4.2,31531,3.9
21115,1991,10.3,23302,8
21117,1991,4.9,143353,3.3
21119,1991,12.7,18034,9.4
21121,1991,8.9,30035,7.9
21123,1991,6.2,11809,5.5
21125,1991,7.9,44312,7
21127,1991,14.5,14210,11.5
21129,1991,10.2,7818,10.3
21131,1991,14.2,13490,8.1
21133,1991,16.7,26971,9.4
21135,1991,14,13081,9.5
21137,1991,7.9,20383,7
21139,1991,10.1,9140,8.2
21141,1991,7.5,24641,5.8
21143,1991,9.6,6826,7.6
21145,1991,6.1,63394,4.9
21147,1991,14,15795,15
21149,1991,12.2,9600,8.4
21151,1991,5.4,58721,6.1
21153,1991,18,13113,15.3
21155,1991,7.6,16738,5.8
21157,1991,9.1,27610,7.7
21159,1991,10.1,12780,7.6
21161,1991,6.7,16790,4.2
21163,1991,7.4,23398,6.4
21165,1991,16.8,5160,14.1
21167,1991,6.2,19261,6
21169,1991,7.7,9041,5.3
21171,1991,7.8,11490,6.5
21173,1991,14.1,19597,10.8
21175,1991,13.9,12449,10.1
21177,1991,12.3,31258,8.8
21179,1991,6.9,30341,5.3
21181,1991,6.3,6727,5.6
21183,1991,11.7,21280,8.4
21185,1991,3.5,35029,3
21187,1991,4.5,9332,3.5
21189,1991,8.1,5070,8.6
21191,1991,7.2,12431,3.9
21193,1991,13,30605,8.4
21195,1991,10.6,72675,7.7
21197,1991,12.5,11631,11.5
21199,1991,9.2,50221,8.7
21201,1991,7.3,2136,5
21203,1991,10.1,15040,10
21205,1991,8.6,20655,9
21207,1991,17.1,15002,6.4
21209,1991,4.7,24395,4.4
21211,1991,4,25563,2.8
21213,1991,7.3,15371,6.3
21215,1991,4.3,6997,3.4
21217,1991,5.8,21406,4.2
21219,1991,8.1,11034,6.6
21221,1991,6.4,10446,5.2
21223,1991,5.8,6191,4.6
21225,1991,8.9,16267,7
21227,1991,6.9,79012,7.1
21229,1991,6.7,10470,5.5
21231,1991,9.9,17708,8.9
21233,1991,8.9,13918,6.3
21235,1991,9.1,33411,7.9
21237,1991,12.6,6673,13.8
21239,1991,3.8,20417,3.2
22001,1991,7.1,56237,6.4
22003,1991,12.5,21968,9.8
22005,1991,7,59447,6.5
22007,1991,7.6,22665,6.6
22009,1991,13,39041,9.7
22011,1991,7.3,30792,6.2
22013,1991,8.9,16163,7.1
22015,1991,6.4,86404,6
22017,1991,7,247111,6.3
22019,1991,7.4,170114,5.7
22021,1991,11.2,9785,7.8
22023,1991,5.2,9325,4.1
22025,1991,10.8,11117,7.9
22027,1991,7.6,17285,5.9
22029,1991,15.5,20632,10.3
22031,1991,11.7,25220,8.4
22033,1991,5.4,387839,4.8
22035,1991,17.3,9557,13.3
22037,1991,6.9,19598,6
22039,1991,8.6,33608,7.3
22041,1991,11,22075,8.1
22043,1991,8.8,17484,6.5
22045,1991,5.9,68867,4.7
22047,1991,9.6,31215,7.8
22049,1991,5.3,15594,4.9
22051,1991,6.7,453666,5.6
22053,1991,8.5,30888,6.7
22055,1991,4.8,168703,4.1
22057,1991,4.7,86229,4.1
22059,1991,8,13733,4.5
22061,1991,4.8,42428,5
22063,1991,8.4,71880,7
22065,1991,13.8,12301,11.2
22067,1991,9.7,31677,8.5
22069,1991,8.7,36937,8.1
22071,1991,8,494767,7.1
22073,1991,6,143334,5.5
22075,1991,7,25589,6.1
22077,1991,11.3,22499,9.4
22079,1991,6.7,131562,5.9
22081,1991,12.7,9375,8.2
22083,1991,11.3,20411,8.9
22085,1991,6.8,22410,4.4
22087,1991,8.3,66786,7.8
22089,1991,7.3,43215,6.1
22091,1991,7.3,10037,6.6
22093,1991,8.7,20761,7.9
22095,1991,10.3,40616,8
22097,1991,9.6,80874,8.3
22099,1991,6.8,44267,5.6
22101,1991,7.8,57749,6.3
22103,1991,7,149566,5.9
22105,1991,10.2,86485,9.3
22107,1991,8.9,6930,7.4
22109,1991,5.4,98229,4.4
22111,1991,7.7,20785,6.1
22113,1991,7.7,50225,5.5
22115,1991,6.8,63958,6.9
22117,1991,10.6,42730,8.3
22119,1991,9.4,41404,8.6
22121,1991,7.1,19682,6.1
22123,1991,17,12160,11.8
22125,1991,6.6,13000,6.8
22127,1991,6.6,16288,4.2
23001,1991,9.1,104973,6.8
23003,1991,9.4,87218,6.9
23005,1991,5.9,245084,3.8
23007,1991,8.6,29182,6.4
23009,1991,6.9,47790,5
23011,1991,6.9,117199,4.5
23013,1991,6.6,36810,5.2
23015,1991,5.5,30692,3.5
23017,1991,9.5,52541,7
23019,1991,7.9,147315,5.8
23021,1991,9.3,18546,6.4
23023,1991,5.4,34066,3.5
23025,1991,10.1,50304,6.9
23027,1991,9.4,33545,7.3
23029,1991,9.9,35552,7.6
23031,1991,6.9,166264,4.8
24001,1991,12.3,75305,11
24003,1991,5.1,434344,3.3
24005,1991,6.3,702993,4.6
24009,1991,6.1,54366,3.5
24011,1991,7.3,27376,4.3
24013,1991,5.7,126918,3.6
24015,1991,11.8,73275,9.9
24017,1991,4.5,103731,2.8
24019,1991,9.7,30291,7.3
24021,1991,5.6,155365,4
24023,1991,12.5,28747,9.4
24025,1991,6.1,188814,4.4
24027,1991,3.8,194653,2.5
24029,1991,7.2,18118,5.6
24031,1991,3.3,775490,2.4
24033,1991,5,737878,3.5
24035,1991,5.5,34579,3.4
24037,1991,5.6,77952,4.2
24039,1991,13,23303,14.9
24041,1991,4.7,31217,2.9
24043,1991,8.8,124097,6.7
24045,1991,7.7,76414,6.7
24047,1991,9.9,36580,8.2
24510,1991,10.2,735835,7.7
25001,1991,10,189165,7.4
25003,1991,10.6,138661,7.1
25005,1991,12.2,508585,9.1
25007,1991,7,11835,5.1
25009,1991,8.8,672092,6.7
25011,1991,7.7,70678,5.2
25013,1991,9.5,456677,6.6
25015,1991,6.9,146209,5.1
25017,1991,7,1398475,5.1
25019,1991,5.4,6222,3.2
25021,1991,7.1,618568,5.1
25023,1991,9.8,437120,7.2
25025,1991,8.4,655293,6.1
25027,1991,9.5,708890,7
26001,1991,14.3,10312,13
26003,1991,10.6,9678,9.1
26005,1991,7,92021,6
26007,1991,12.1,30852,10.1
26009,1991,12.4,18650,10
26011,1991,10.2,15425,8.9
26013,1991,13.7,8033,10.4
26015,1991,7.7,50670,6.2
26017,1991,8.6,111803,7.9
26019,1991,13.4,12411,11.6
26021,1991,8.6,161622,6.9
26023,1991,7.4,41874,7.2
26025,1991,7.5,136814,7.2
26027,1991,9.1,49322,7.2
26029,1991,10.3,22020,8.3
26031,1991,14.7,21576,11.9
26033,1991,11.7,35406,11.2
26035,1991,12.1,25870,10.6
26037,1991,7.5,59002,6.3
26039,1991,8.5,12585,6.6
26041,1991,11.9,38064,9.2
26043,1991,9.2,27051,7.4
26045,1991,7.1,94736,5.9
26047,1991,11.6,25910,9.3
26049,1991,12,431184,9.4
26051,1991,12.3,22505,9.6
26053,1991,8.6,18046,8.1
26055,1991,7.9,65754,6.7
26057,1991,10.8,39472,8.8
26059,1991,10.4,43938,8.5
26061,1991,8.4,35661,7.4
26063,1991,12.3,35204,10.2
26065,1991,7,283241,6.1
26067,1991,11,61663,9.8
26069,1991,9.7,31120,8.4
26071,1991,10.6,13139,8.8
26073,1991,7.2,56313,6.1
26075,1991,8.8,151039,7
26077,1991,6,225015,5.2
26079,1991,11.9,13934,9.7
26081,1991,7.3,511604,5.6
26083,1991,18.1,1704,14.8
26085,1991,13.1,8849,11.8
26087,1991,12.9,76550,10.2
26089,1991,7.6,16851,6.2
26091,1991,9.4,93198,7.5
26093,1991,7.2,119527,5.7
26095,1991,13.2,5751,9
26097,1991,15,10830,14.2
26099,1991,9.6,728183,7.8
26101,1991,12.4,21504,10.5
26103,1991,7.9,71645,7.9
26105,1991,10.3,25985,8.2
26107,1991,9,37701,7.9
26109,1991,8.4,24809,6.8
26111,1991,6.2,76733,5.4
26113,1991,11,12463,10.4
26115,1991,10.1,134664,7.5
26117,1991,13.7,54504,14.3
26119,1991,17.6,9083,15
26121,1991,10.6,160885,8.3
26123,1991,11.7,39388,9.5
26125,1991,7.5,1100954,6
26127,1991,12.1,22961,10.8
26129,1991,11.1,19315,9.8
26131,1991,6.6,8901,5.4
26133,1991,12.1,20456,11.2
26135,1991,9.9,8060,8.1
26137,1991,8.9,18600,6.1
26139,1991,6.1,193835,5.2
26141,1991,14.7,13825,11.6
26143,1991,10.4,20532,9
26145,1991,8.3,212384,7.6
26147,1991,11.6,148638,9.5
26149,1991,10.4,59150,8.6
26151,1991,13.3,40407,10.7
26153,1991,13.8,8253,16
26155,1991,12.4,70247,9.6
26157,1991,11.8,55734,9.6
26159,1991,9.9,71150,8.6
26161,1991,5.7,287126,4.8
26163,1991,11,2111811,9.2
26165,1991,12.7,26761,12.2
27001,1991,11.2,12603,10.5
27003,1991,5,251565,4.5
27005,1991,7.7,28185,7.4
27007,1991,7.9,35221,7.5
27009,1991,6.1,30909,6.3
27011,1991,5.1,6206,4.2
27013,1991,3.8,54439,3.7
27015,1991,4.4,26967,4.2
27017,1991,8.1,29472,7.4
27019,1991,4,50251,3.6
27021,1991,9.5,22128,9.7
27023,1991,5.7,13227,4.9
27025,1991,7.2,31241,6.9
27027,1991,4.7,50559,5.3
27029,1991,17.4,8290,16.5
27031,1991,6.8,3988,8.8
27033,1991,6.2,12486,6.3
27035,1991,7.2,45587,7.1
27037,1991,4.2,286916,3.6
27039,1991,6.1,15998,5.3
27041,1991,5.4,29193,5.7
27043,1991,6.2,16666,5
27045,1991,5.4,20651,4.6
27047,1991,5.8,32884,11.4
27049,1991,4,41177,3.6
27051,1991,6.5,6256,6.6
27053,1991,4.4,1043220,4
27055,1991,4.2,18573,3.5
27057,1991,9,15288,9.3
27059,1991,7.1,26366,5.9
27061,1991,10.1,41173,10.5
27063,1991,4.8,11658,4.4
27065,1991,10.2,12862,10.4
27067,1991,5,39219,4.6
27069,1991,7.9,5705,7.9
27071,1991,12.8,15632,7
27073,1991,3.5,8788,3.4
27075,1991,8.8,10454,6.7
27077,1991,3.6,4237,3.2
27079,1991,6.6,23348,5.8
27081,1991,4,6819,4.2
27083,1991,3.8,24804,4.3
27085,1991,4.5,32294,4.3
27087,1991,11.5,5031,11.5
27089,1991,13.7,10862,12.5
27091,1991,6.3,22889,4.5
27093,1991,8.8,21044,6.5
27095,1991,9,19069,7.5
27097,1991,10,29758,9.5
27099,1991,3.8,37570,4.3
27101,1991,4.7,9631,4.9
27103,1991,3.5,28319,3.9
27105,1991,3.5,20244,3.5
27107,1991,7,7867,5.9
27109,1991,2.8,109555,2.8
27111,1991,6.5,51281,6.1
27113,1991,10.6,13420,9.3
27115,1991,11.4,21677,10.7
27117,1991,4.8,10441,6.4
27119,1991,6.1,32568,7.1
27121,1991,5.8,10810,5.6
27123,1991,4.4,488277,4
27125,1991,14.9,4476,15.4
27127,1991,2.9,17273,3.2
27129,1991,5.6,17597,6.1
27131,1991,5.3,50051,4.4
27133,1991,2.7,9795,2.6
27135,1991,7,15426,4.6
27137,1991,7,199652,6.4
27139,1991,5.1,60328,4.5
27141,1991,6,43735,5.5
27143,1991,5.6,14372,5
27145,1991,5.7,120903,5.6
27147,1991,4.9,31080,3.5
27149,1991,4.4,10615,5.6
27151,1991,5.7,10726,4.7
27153,1991,8.3,23367,7.8
27155,1991,5,4355,5.1
27157,1991,5.2,19965,4.4
27159,1991,7.5,13051,7
27161,1991,4.7,18308,3.8
27163,1991,4.3,152340,3.7
27165,1991,4.8,11719,3.5
27167,1991,5.1,7421,4.8
27169,1991,5.9,48108,5.7
27171,1991,6.3,70769,5.6
27173,1991,4.8,11609,4.3
28001,1991,10.5,35390,8
28003,1991,10.6,32369,9.6
28005,1991,6.8,13292,6.1
28007,1991,12.6,18725,10.3
28009,1991,11.7,7978,10.1
28011,1991,8.8,41754,8.8
28013,1991,7.7,14841,8.7
28015,1991,10,9400,7.6
28017,1991,12.1,18265,14.1
28019,1991,11.7,9114,9.3
28021,1991,18.9,11705,15.2
28023,1991,7.5,17264,7.1
28025,1991,10.5,21361,10.8
28027,1991,11.5,31422,11.5
28029,1991,11.4,27587,9.4
28031,1991,10.9,16645,9
28033,1991,6.2,71358,5.3
28035,1991,6.8,68745,6.9
28037,1991,11.3,8253,7.3
28039,1991,12.4,16883,10.8
28041,1991,11.7,10600,11.4
28043,1991,9.5,21874,10.6
28045,1991,6.9,32468,7.2
28047,1991,6.9,166079,6.7
28049,1991,6.2,254782,5.6
28051,1991,13.7,21386,13.3
28053,1991,9.6,11918,8.1
28055,1991,13.8,1970,12
28057,1991,9.5,20199,6.9
28059,1991,6.9,116468,7.2
28061,1991,10.5,16990,9.2
28063,1991,28.8,8570,23
28065,1991,16.5,13939,13.6
28067,1991,8,62255,6.4
28069,1991,10,10326,10.1
28071,1991,5,32590,5.4
28073,1991,5.1,30811,5
28075,1991,7.9,75959,7.1
28077,1991,10.6,12442,9.1
28079,1991,9,18659,7.3
28081,1991,7.9,67101,6.6
28083,1991,12.7,37835,10.2
28085,1991,10.7,30560,7.6
28087,1991,8.5,60036,6.5
28089,1991,6.5,55698,5.3
28091,1991,10.5,25194,9.7
28093,1991,12.9,31181,10.3
28095,1991,9.8,36681,7.8
28097,1991,10.9,12267,8.9
28099,1991,7.6,25147,6.6
28101,1991,5.9,20555,6.3
28103,1991,11.9,12548,11.8
28105,1991,5.9,38636,6.5
28107,1991,11.2,30564,9.2
28109,1991,8.6,39125,8.7
28111,1991,13.4,10953,9.1
28113,1991,9.9,36850,7.9
28115,1991,7.1,22695,6.1
28117,1991,11,23652,9.4
28119,1991,12.9,10441,10.9
28121,1991,4.4,89524,4.3
28123,1991,6.3,24515,6
28125,1991,13.8,7020,12.9
28127,1991,6.9,24298,5.7
28129,1991,7.1,14778,5.7
28131,1991,8.2,10910,7.3
28133,1991,11.2,35951,11.6
28135,1991,12.8,15138,11.3
28137,1991,9.9,21735,7.4
28139,1991,12.2,19457,8.3
28141,1991,10.5,17908,13
28143,1991,15,8186,13.4
28145,1991,7.8,22374,6.9
28147,1991,8.8,14511,6.8
28149,1991,8.2,47832,7.5
28151,1991,11.4,67333,10.4
28153,1991,13.1,19655,8.9
28155,1991,10.8,10208,8.5
28157,1991,14.1,9592,9
28159,1991,13.1,19729,7.8
28161,1991,11,12111,9.2
28163,1991,8.7,25613,7
29001,1991,4.3,24574,6.1
29003,1991,6.6,14898,5.5
29005,1991,3.4,7336,3
29007,1991,5.7,23906,4.9
29009,1991,5.9,28076,4.5
29011,1991,3.5,11474,2.8
29013,1991,7.1,15106,6.9
29015,1991,9.4,14058,8.2
29017,1991,11,10696,8.7
29019,1991,3,115171,3.8
29021,1991,8.4,83467,6.9
29023,1991,9,39381,7.6
29025,1991,8,8369,6.1
29027,1991,5.1,33549,4.3
29029,1991,9.6,28252,7.5
29031,1991,5.6,62678,5.4
29033,1991,7.4,10639,7.2
29035,1991,11.4,5621,10.3
29037,1991,5.9,65698,4.8
29039,1991,6.5,12128,5.7
29041,1991,8.6,9072,4.7
29043,1991,5.7,34756,5.6
29045,1991,6.4,7538,3.5
29047,1991,5.3,157062,4.2
29049,1991,5.2,16796,5
29051,1991,4,64965,3.6
29053,1991,4.5,14905,6.6
29055,1991,11.5,19677,8.9
29057,1991,6.3,7460,4.3
29059,1991,9.2,13015,8
29061,1991,7.5,7900,5.6
29063,1991,7,10011,5.1
29065,1991,9.1,13817,7.3
29067,1991,7.7,11956,7.2
29069,1991,9.6,32933,9.2
29071,1991,9.6,82203,9
29073,1991,6.7,14139,7.4
29075,1991,3.4,6810,2.8
29077,1991,5,212756,4.9
29079,1991,5.1,10575,5.3
29081,1991,4.8,8474,4.2
29083,1991,8.2,20291,7.7
29085,1991,9,7591,6.6
29087,1991,5.2,5950,4
29089,1991,4.5,9700,4.6
29091,1991,7.2,32220,6.1
29093,1991,13.2,10740,10.2
29095,1991,6.3,635985,5.2
29097,1991,5.5,91352,5.4
29099,1991,8.3,174857,7.7
29101,1991,5.5,43111,5.9
29103,1991,4.9,4471,4.4
29105,1991,11.9,27460,11.2
29107,1991,6.2,31180,6.1
29109,1991,5.6,30609,5.1
29111,1991,7.7,10271,5.5
29113,1991,7.7,29872,6.9
29115,1991,8.1,13846,7.9
29117,1991,4.7,14525,3.9
29119,1991,6.4,17200,5.6
29121,1991,7.1,15219,8.2
29123,1991,12.8,11215,9.4
29125,1991,6.9,8179,7.1
29127,1991,6.6,27794,5.3
29129,1991,4.8,3689,4.5
29131,1991,10.9,20954,9.1
29133,1991,10.3,14355,10.1
29135,1991,6,12498,6.8
29137,1991,6.6,8988,4.9
29139,1991,7.2,11334,6.6
29141,1991,7.8,15627,7.9
29143,1991,9.9,20771,10.1
29145,1991,6.6,45353,6.7
29147,1991,3.3,21595,4.1
29149,1991,6.8,9530,5.5
29151,1991,4.8,12088,4.2
29153,1991,6.9,8621,6.8
29155,1991,10.8,21576,9.9
29157,1991,5.7,16904,4.9
29159,1991,7.5,35830,7.1
29161,1991,6.3,35588,6
29163,1991,7.7,16165,7.4
29165,1991,4.4,59753,3.7
29167,1991,6.9,22487,6.7
29169,1991,8.4,41946,10.1
29171,1991,3.5,5061,3.7
29173,1991,5.5,8501,5.8
29175,1991,8.6,23843,5.3
29177,1991,7.9,21853,7.4
29179,1991,8.7,6698,7.3
29181,1991,9.7,12397,7.3
29183,1991,6,219126,4.7
29185,1991,7.2,8428,7.9
29186,1991,7.4,16107,5.6
29187,1991,11.3,49528,10
29189,1991,5.3,999619,4.4
29195,1991,7.1,23292,7.4
29197,1991,5.6,4192,5.7
29199,1991,3.2,4778,2.9
29201,1991,8.5,39248,7.1
29203,1991,10.1,7624,9.9
29205,1991,4.8,6903,4.2
29207,1991,9.8,28855,8.8
29209,1991,10.3,19841,9.4
29211,1991,3.6,6325,3.6
29213,1991,10.6,26703,10.5
29215,1991,9.8,21827,9.2
29217,1991,5.4,19263,5
29219,1991,7.8,20051,7.4
29221,1991,15.2,20583,13.3
29223,1991,15.3,11889,11.7
29225,1991,7.2,24052,8.2
29227,1991,6.2,2458,4.6
29229,1991,11.2,16672,9.3
29510,1991,9.3,393896,8.4
30001,1991,6.4,8487,4.8
30003,1991,11.1,11400,13.5
30005,1991,8.6,6773,7.9
30007,1991,4.8,3381,4.5
30009,1991,6.4,8001,4.3
30011,1991,2.2,1436,1.9
30013,1991,5.9,78651,5.4
30015,1991,3.3,5530,2.6
30017,1991,5.3,11626,5
30019,1991,2.7,2151,3
30021,1991,4,9334,3.8
30023,1991,10.7,10164,9.7
30025,1991,3.5,3088,2.5
30027,1991,7.3,12307,5.4
30029,1991,8.9,60899,7.6
30031,1991,5.3,52588,4.8
30033,1991,1.6,1487,1.9
30035,1991,11.1,12121,11.8
30037,1991,10.4,907,3
30039,1991,9,2529,7.8
30041,1991,6.6,17629,5.4
30043,1991,5.9,8082,4.9
30045,1991,4.1,2277,3.3
30047,1991,8.9,21589,8.2
30049,1991,5.5,48393,4.5
30051,1991,1.9,2256,1.8
30053,1991,16.1,17561,12.3
30055,1991,3.7,2189,3.2
30057,1991,4.6,6091,3.2
30059,1991,4.7,1847,3.6
30061,1991,10.6,3328,8.8
30063,1991,7.4,81098,5.9
30065,1991,7.7,4126,7.1
30067,1991,6.4,14458,5.4
30069,1991,5.2,508,2.3
30071,1991,4.7,5152,4.8
30073,1991,3.7,6287,3.8
30075,1991,2.8,2054,1.9
30077,1991,6.5,6712,4.9
30079,1991,3.8,1326,3.7
30081,1991,10.5,25985,8.4
30083,1991,7.2,10534,6.2
30085,1991,10.8,10780,10.9
30087,1991,7.3,10335,7.3
30089,1991,15,8628,11
30091,1991,2.4,4568,3
30093,1991,8,34140,6.9
30095,1991,8.4,6703,3.9
30097,1991,3.9,3145,2.5
30099,1991,4,6188,3
30101,1991,4.2,5026,3.1
30103,1991,3.7,881,3.5
30105,1991,5.2,8123,4.4
30107,1991,5.4,2279,4.1
30109,1991,6.3,1155,3.2
30111,1991,5.3,115387,5
31001,1991,2.1,29918,1.8
31003,1991,2.1,7941,1.9
31005,1991,2.3,445,1.7
31007,1991,1.7,822,1.2
31009,1991,3.7,680,1.8
31011,1991,1.3,6675,1.1
31013,1991,3.8,13021,3
31015,1991,1.5,2769,1.5
31017,1991,2.6,3676,1.4
31019,1991,2.8,38195,2.5
31021,1991,3.6,7817,2.8
31023,1991,3,8618,2.1
31025,1991,3.4,21535,3
31027,1991,1.9,10116,1.5
31029,1991,1.9,4382,1
31031,1991,1.4,6278,1.5
31033,1991,1.8,9444,1.7
31035,1991,1.9,7085,1.7
31037,1991,1.9,9219,1.4
31039,1991,1.5,10051,1.1
31041,1991,2,12299,1.5
31043,1991,3.7,17062,3.4
31045,1991,3.5,8945,3.7
31047,1991,2.7,20879,2.8
31049,1991,2.1,2238,1.7
