name,year,cz,msp,msp_yr
Ackley,1997,561,0,0
Ackley,1998,561,0,0
Ackley,1999,561,0,0
Ackley,2000,561,0,0
Ackley,2001,561,0,0
Ackley,2002,561,0,0
Ackley,2003,561,0,0
Ackley,2004,561,0,0
Ackley,2005,561,0,0
Ackley,2006,561,0,0
Ackley,2007,561,0,0
Ackley,2008,561,0,0
Ackley,2009,561,0,0
Ackley,2010,561,0,0
Ackley,2011,561,0,0
Ackley,2012,561,0,0
Ackley,2013,561,0,0
Ackley,2014,561,0,0
Ackley,2015,561,0,0
Ackley,2016,561,0,0
Ackley,2017,561,0,0
Afton,1997,509,0,0
Afton,1998,509,0,0
Afton,1999,509,0,0
Afton,2000,509,0,0
Afton,2001,509,0,0
Afton,2002,509,0,0
Afton,2003,509,0,0
Afton,2004,509,0,0
Afton,2005,509,0,0
Afton,2006,509,0,0
Afton,2007,509,0,0
Afton,2008,509,0,0
Afton,2009,509,0,0
Afton,2010,509,0,0
Afton,2011,509,0,0
Afton,2012,509,0,0
Afton,2013,509,0,0
Afton,2014,509,0,0
Afton,2015,509,0,0
Afton,2016,509,0,0
Afton,2017,509,0,0
Akron,1997,4,0,0
Akron,1998,4,0,0
Akron,1999,4,0,0
Akron,2000,4,0,0
Akron,2001,4,0,0
Akron,2002,4,0,0
Akron,2003,4,0,0
Akron,2004,4,0,0
Akron,2005,4,0,0
Akron,2006,4,0,0
Akron,2007,4,0,0
Akron,2008,4,0,0
Akron,2009,4,0,0
Akron,2010,4,0,0
Akron,2011,4,0,0
Akron,2012,4,0,0
Akron,2013,4,0,0
Akron,2014,4,0,0
Akron,2015,4,0,0
Akron,2016,4,0,0
Akron,2017,4,0,0
Albia,1997,393,0,0
Albia,1998,393,0,0
Albia,1999,393,0,0
Albia,2000,393,0,0
Albia,2001,393,0,0
Albia,2002,393,0,0
Albia,2003,393,0,0
Albia,2004,393,0,0
Albia,2005,393,0,0
Albia,2006,393,0,0
Albia,2007,393,0,0
Albia,2008,393,0,0
Albia,2009,393,0,0
Albia,2010,393,0,0
Albia,2011,393,0,0
Albia,2012,393,0,0
Albia,2013,393,0,0
Albia,2014,393,0,0
Albia,2015,393,0,0
Albia,2016,393,0,0
Albia,2017,393,0,0
Algona,1997,518,0,0
Algona,1998,518,0,0
Algona,1999,518,0,0
Algona,2000,518,0,0
Algona,2001,518,0,0
Algona,2002,518,0,0
Algona,2003,518,0,0
Algona,2004,518,0,0
Algona,2005,518,0,0
Algona,2006,518,0,0
Algona,2007,518,0,0
Algona,2008,518,0,0
Algona,2009,518,0,0
Algona,2010,518,0,0
Algona,2011,518,0,0
Algona,2012,518,0,0
Algona,2013,518,0,0
Algona,2014,518,0,0
Algona,2015,518,0,0
Algona,2016,518,0,0
Algona,2017,518,0,0
Alta,1997,564,0,0
Alta,1998,564,0,0
Alta,1999,564,0,0
Alta,2000,564,0,0
Alta,2001,564,0,0
Alta,2002,564,0,0
Alta,2003,564,0,0
Alta,2004,564,0,0
Alta,2005,564,0,0
Alta,2006,564,0,0
Alta,2007,564,0,0
Alta,2008,564,0,0
Alta,2009,564,0,0
Alta,2010,564,0,0
Alta,2011,564,0,0
Alta,2012,564,0,0
Alta,2013,564,0,0
Alta,2014,564,0,0
Alta,2015,564,0,0
Alta,2016,564,0,0
Alta,2017,564,0,0
Alton,1997,504,0,0
Alton,1998,504,0,0
Alton,1999,504,0,0
Alton,2000,504,0,0
Alton,2001,504,0,0
Alton,2002,504,0,0
Alton,2003,504,0,0
Alton,2004,504,0,0
Alton,2005,504,0,0
Alton,2006,504,0,0
Alton,2007,504,0,0
Alton,2008,504,0,0
Alton,2009,504,0,0
Alton,2010,504,0,0
Alton,2011,504,0,0
Alton,2012,504,0,0
Alton,2013,504,0,0
Alton,2014,504,0,0
Alton,2015,504,0,0
Alton,2016,504,0,0
Alton,2017,504,0,0
Anita,1997,597,0,0
Anita,1998,597,0,0
Anita,1999,597,0,0
Anita,2000,597,0,0
Anita,2001,597,0,0
Anita,2002,597,0,0
Anita,2003,597,0,0
Anita,2004,597,0,0
Anita,2005,597,0,0
Anita,2006,597,0,0
Anita,2007,597,0,0
Anita,2008,597,0,0
Anita,2009,597,0,0
Anita,2010,597,0,0
Anita,2011,597,0,0
Anita,2012,597,0,0
Anita,2013,597,0,0
Anita,2014,597,0,0
Anita,2015,597,0,0
Anita,2016,597,0,0
Anita,2017,597,0,0
Atlantic,1997,597,0,0
Atlantic,1998,597,0,0
Atlantic,1999,597,0,0
Atlantic,2000,597,0,0
Atlantic,2001,597,0,0
Atlantic,2002,597,0,0
Atlantic,2003,597,0,0
Atlantic,2004,597,0,0
Atlantic,2005,597,0,0
Atlantic,2006,597,0,0
Atlantic,2007,597,0,0
Atlantic,2008,597,0,0
Atlantic,2009,597,0,0
Atlantic,2010,597,0,0
Atlantic,2011,597,0,0
Atlantic,2012,597,0,0
Atlantic,2013,597,0,0
Atlantic,2014,597,0,0
Atlantic,2015,597,0,0
Atlantic,2016,597,0,0
Atlantic,2017,597,0,0
Audubon,1997,597,0,0
Audubon,1998,597,0,0
Audubon,1999,597,0,0
Audubon,2000,597,0,0
Audubon,2001,597,0,0
Audubon,2002,597,0,0
Audubon,2003,597,0,0
Audubon,2004,597,0,0
Audubon,2005,597,0,0
Audubon,2006,597,0,0
Audubon,2007,597,0,0
Audubon,2008,597,0,0
Audubon,2009,597,0,0
Audubon,2010,597,0,0
Audubon,2011,597,0,0
Audubon,2012,597,0,0
Audubon,2013,597,0,0
Audubon,2014,597,0,0
Audubon,2015,597,0,0
Audubon,2016,597,0,0
Audubon,2017,597,0,0
Bedford,1997,509,0,0
Bedford,1998,509,0,0
Bedford,1999,509,0,0
Bedford,2000,509,0,0
Bedford,2001,509,0,0
Bedford,2002,509,0,0
Bedford,2003,509,0,0
Bedford,2004,509,0,0
Bedford,2005,509,0,0
Bedford,2006,509,0,0
Bedford,2007,509,0,0
Bedford,2008,509,0,0
Bedford,2009,509,0,0
Bedford,2010,509,0,0
Bedford,2011,509,0,0
Bedford,2012,509,0,0
Bedford,2013,509,0,0
Bedford,2014,509,0,0
Bedford,2015,509,0,0
Bedford,2016,509,0,0
Bedford,2017,509,0,0
Bellevue,1997,344,0,0
Bellevue,1998,344,0,0
Bellevue,1999,344,0,0
Bellevue,2000,344,0,0
Bellevue,2001,344,0,0
Bellevue,2002,344,0,0
Bellevue,2003,344,0,0
Bellevue,2004,344,0,0
Bellevue,2005,344,0,0
Bellevue,2006,344,0,0
Bellevue,2007,344,0,0
Bellevue,2008,344,0,0
Bellevue,2009,344,0,0
Bellevue,2010,344,0,0
Bellevue,2011,344,0,0
Bellevue,2012,344,0,0
Bellevue,2013,344,0,0
Bellevue,2014,344,0,0
Bellevue,2015,344,0,0
Bellevue,2016,344,0,0
Bellevue,2017,344,0,0
Belmond,1997,401,0,0
Belmond,1998,401,0,0
Belmond,1999,401,0,0
Belmond,2000,401,0,0
Belmond,2001,401,0,0
Belmond,2002,401,0,0
Belmond,2003,401,0,0
Belmond,2004,401,0,0
Belmond,2005,401,0,0
Belmond,2006,401,0,0
Belmond,2007,401,0,0
Belmond,2008,401,0,0
Belmond,2009,401,0,0
Belmond,2010,401,0,0
Belmond,2011,401,0,0
Belmond,2012,401,0,0
Belmond,2013,401,0,0
Belmond,2014,401,0,0
Belmond,2015,401,0,0
Belmond,2016,401,0,0
Belmond,2017,401,0,0
Bloomfield,1997,393,1,1995
Bloomfield,1998,393,1,1995
Bloomfield,1999,393,1,1995
Bloomfield,2000,393,1,1995
Bloomfield,2001,393,1,1995
Bloomfield,2002,393,1,1995
Bloomfield,2003,393,1,1995
Bloomfield,2004,393,1,1995
Bloomfield,2005,393,1,1995
Bloomfield,2006,393,1,1995
Bloomfield,2007,393,1,1995
Bloomfield,2008,393,1,1995
Bloomfield,2009,393,1,1995
Bloomfield,2010,393,1,1995
Bloomfield,2011,393,1,1995
Bloomfield,2012,393,1,1995
Bloomfield,2013,393,1,1995
Bloomfield,2014,393,1,1995
Bloomfield,2015,393,1,1995
Bloomfield,2016,393,1,1995
Bloomfield,2017,393,1,1995
Boone,1997,15,0,0
Boone,1998,15,0,0
Boone,1999,15,0,0
Boone,2000,15,0,0
Boone,2001,15,0,0
Boone,2002,15,0,0
Boone,2003,15,0,0
Boone,2004,15,0,0
Boone,2005,15,0,0
Boone,2006,15,0,0
Boone,2007,15,0,0
Boone,2008,15,0,0
Boone,2009,15,0,0
Boone,2010,15,0,0
Boone,2011,15,0,0
Boone,2012,15,0,0
Boone,2013,15,0,0
Boone,2014,15,0,0
Boone,2015,15,0,0
Boone,2016,15,0,0
Boone,2017,15,0,0
Britt,1997,304,0,0
Britt,1998,304,0,0
Britt,1999,304,0,0
Britt,2000,304,0,0
Britt,2001,304,0,0
Britt,2002,304,0,0
Britt,2003,304,0,0
Britt,2004,304,0,0
Britt,2005,304,0,0
Britt,2006,304,0,0
Britt,2007,304,0,0
Britt,2008,304,0,0
Britt,2009,304,0,0
Britt,2010,304,0,0
Britt,2011,304,0,0
Britt,2012,304,0,0
Britt,2013,304,0,0
Britt,2014,304,0,0
Britt,2015,304,0,0
Britt,2016,304,0,0
Britt,2017,304,0,0
Brooklyn,1997,455,0,0
Brooklyn,1998,455,0,0
Brooklyn,1999,455,0,0
Brooklyn,2000,455,0,0
Brooklyn,2001,455,0,0
Brooklyn,2002,455,0,0
Brooklyn,2003,455,0,0
Brooklyn,2004,455,0,0
Brooklyn,2005,455,0,0
Brooklyn,2006,455,0,0
Brooklyn,2007,455,0,0
Brooklyn,2008,455,0,0
Brooklyn,2009,455,0,0
Brooklyn,2010,455,0,0
Brooklyn,2011,455,0,0
Brooklyn,2012,455,0,0
Brooklyn,2013,455,0,0
Brooklyn,2014,455,0,0
Brooklyn,2015,455,0,0
Brooklyn,2016,455,0,0
Brooklyn,2017,455,0,0
Burlington,1997,192,1,1986
Burlington,1998,192,1,1986
Burlington,1999,192,1,1986
Burlington,2000,192,1,1986
Burlington,2001,192,1,1986
Burlington,2002,192,1,1986
Burlington,2003,192,1,1986
Burlington,2004,192,1,1986
Burlington,2005,192,1,1986
Burlington,2006,192,1,1986
Burlington,2007,192,1,1986
Burlington,2008,192,1,1986
Burlington,2009,192,1,1986
Burlington,2010,192,1,1986
Burlington,2011,192,1,1986
Burlington,2012,192,1,1986
Burlington,2013,192,1,1986
Burlington,2014,192,1,1986
Burlington,2015,192,1,1986
Burlington,2016,192,1,1986
Burlington,2017,192,1,1986
Calmar,1997,507,0,0
Calmar,1998,507,0,0
Calmar,1999,507,0,0
Calmar,2000,507,0,0
Calmar,2001,507,0,0
Calmar,2002,507,0,0
Calmar,2003,507,0,0
Calmar,2004,507,0,0
Calmar,2005,507,0,0
Calmar,2006,507,0,0
Calmar,2007,507,0,0
Calmar,2008,507,0,0
Calmar,2009,507,0,0
Calmar,2010,507,0,0
Calmar,2011,507,0,0
Calmar,2012,507,0,0
Calmar,2013,507,0,0
Calmar,2014,507,0,0
Calmar,2015,507,0,0
Calmar,2016,507,0,0
Calmar,2017,507,0,0
Carroll,1997,621,0,0
Carroll,1998,621,0,0
Carroll,1999,621,0,0
Carroll,2000,621,0,0
Carroll,2001,621,0,0
Carroll,2002,621,0,0
Carroll,2003,621,0,0
Carroll,2004,621,0,0
Carroll,2005,621,0,0
Carroll,2006,621,0,0
Carroll,2007,621,0,0
Carroll,2008,621,0,0
Carroll,2009,621,0,0
Carroll,2010,621,0,0
Carroll,2011,621,0,0
Carroll,2012,621,0,0
Carroll,2013,621,0,0
Carroll,2014,621,0,0
Carroll,2015,621,0,0
Carroll,2016,621,0,0
Carroll,2017,621,0,0
Cascade,1997,344,0,0
Cascade,1998,344,0,0
Cascade,1999,344,0,0
Cascade,2000,344,0,0
Cascade,2001,344,0,0
Cascade,2002,344,0,0
Cascade,2003,344,0,0
Cascade,2004,344,0,0
Cascade,2005,344,0,0
Cascade,2006,344,0,0
Cascade,2007,344,0,0
Cascade,2008,344,0,0
Cascade,2009,344,0,0
Cascade,2010,344,0,0
Cascade,2011,344,0,0
Cascade,2012,344,0,0
Cascade,2013,344,0,0
Cascade,2014,344,0,0
Cascade,2015,344,0,0
Cascade,2016,344,0,0
Cascade,2017,344,0,0
Centerville,1997,393,1,2015
Centerville,1998,393,1,2015
Centerville,1999,393,1,2015
Centerville,2000,393,1,2015
Centerville,2001,393,1,2015
Centerville,2002,393,1,2015
Centerville,2003,393,1,2015
Centerville,2004,393,1,2015
Centerville,2005,393,1,2015
Centerville,2006,393,1,2015
Centerville,2007,393,1,2015
Centerville,2008,393,1,2015
Centerville,2009,393,1,2015
Centerville,2010,393,1,2015
Centerville,2011,393,1,2015
Centerville,2012,393,1,2015
Centerville,2013,393,1,2015
Centerville,2014,393,1,2015
Centerville,2015,393,1,2015
Centerville,2016,393,1,2015
Centerville,2017,393,1,2015
Chariton,1997,526,1,2012
Chariton,1998,526,1,2012
Chariton,1999,526,1,2012
Chariton,2000,526,1,2012
Chariton,2001,526,1,2012
Chariton,2002,526,1,2012
Chariton,2003,526,1,2012
Chariton,2004,526,1,2012
Chariton,2005,526,1,2012
Chariton,2006,526,1,2012
Chariton,2007,526,1,2012
Chariton,2008,526,1,2012
Chariton,2009,526,1,2012
Chariton,2010,526,1,2012
Chariton,2011,526,1,2012
Chariton,2012,526,1,2012
Chariton,2013,526,1,2012
Chariton,2014,526,1,2012
Chariton,2015,526,1,2012
Chariton,2016,526,1,2012
Chariton,2017,526,1,2012
Charles City,1997,507,1,1996
Charles City,1998,507,1,1996
Charles City,1999,507,1,1996
Charles City,2000,507,1,1996
Charles City,2001,507,1,1996
Charles City,2002,507,1,1996
Charles City,2003,507,1,1996
Charles City,2004,507,1,1996
Charles City,2005,507,1,1996
Charles City,2006,507,1,1996
Charles City,2007,507,1,1996
Charles City,2008,507,1,1996
Charles City,2009,507,1,1996
Charles City,2010,507,1,1996
Charles City,2011,507,1,1996
Charles City,2012,507,1,1996
Charles City,2013,507,1,1996
Charles City,2014,507,1,1996
Charles City,2015,507,1,1996
Charles City,2016,507,1,1996
Charles City,2017,507,1,1996
Cherokee,1997,564,0,0
Cherokee,1998,564,0,0
Cherokee,1999,564,0,0
Cherokee,2000,564,0,0
Cherokee,2001,564,0,0
Cherokee,2002,564,0,0
Cherokee,2003,564,0,0
Cherokee,2004,564,0,0
Cherokee,2005,564,0,0
Cherokee,2006,564,0,0
Cherokee,2007,564,0,0
Cherokee,2008,564,0,0
Cherokee,2009,564,0,0
Cherokee,2010,564,0,0
Cherokee,2011,564,0,0
Cherokee,2012,564,0,0
Cherokee,2013,564,0,0
Cherokee,2014,564,0,0
Cherokee,2015,564,0,0
Cherokee,2016,564,0,0
Cherokee,2017,564,0,0
Clarinda,1997,295,0,0
Clarinda,1998,295,0,0
Clarinda,1999,295,0,0
Clarinda,2000,295,0,0
Clarinda,2001,295,0,0
Clarinda,2002,295,0,0
Clarinda,2003,295,0,0
Clarinda,2004,295,0,0
Clarinda,2005,295,0,0
Clarinda,2006,295,0,0
Clarinda,2007,295,0,0
Clarinda,2008,295,0,0
Clarinda,2009,295,0,0
Clarinda,2010,295,0,0
Clarinda,2011,295,0,0
Clarinda,2012,295,0,0
Clarinda,2013,295,0,0
Clarinda,2014,295,0,0
Clarinda,2015,295,0,0
Clarinda,2016,295,0,0
Clarinda,2017,295,0,0
Clarion,1997,401,0,0
Clarion,1998,401,0,0
Clarion,1999,401,0,0
Clarion,2000,401,0,0
Clarion,2001,401,0,0
Clarion,2002,401,0,0
Clarion,2003,401,0,0
Clarion,2004,401,0,0
Clarion,2005,401,0,0
Clarion,2006,401,0,0
Clarion,2007,401,0,0
Clarion,2008,401,0,0
Clarion,2009,401,0,0
Clarion,2010,401,0,0
Clarion,2011,401,0,0
Clarion,2012,401,0,0
Clarion,2013,401,0,0
Clarion,2014,401,0,0
Clarion,2015,401,0,0
Clarion,2016,401,0,0
Clarion,2017,401,0,0
Clarksville,1997,230,0,0
Clarksville,1998,230,0,0
Clarksville,1999,230,0,0
Clarksville,2000,230,0,0
Clarksville,2001,230,0,0
Clarksville,2002,230,0,0
Clarksville,2003,230,0,0
Clarksville,2004,230,0,0
Clarksville,2005,230,0,0
Clarksville,2006,230,0,0
Clarksville,2007,230,0,0
Clarksville,2008,230,0,0
Clarksville,2009,230,0,0
Clarksville,2010,230,0,0
Clarksville,2011,230,0,0
Clarksville,2012,230,0,0
Clarksville,2013,230,0,0
Clarksville,2014,230,0,0
Clarksville,2015,230,0,0
Clarksville,2016,230,0,0
Clarksville,2017,230,0,0
Clear Lake,1997,304,0,0
Clear Lake,1998,304,0,0
Clear Lake,1999,304,0,0
Clear Lake,2000,304,0,0
Clear Lake,2001,304,0,0
Clear Lake,2002,304,0,0
Clear Lake,2003,304,0,0
Clear Lake,2004,304,0,0
Clear Lake,2005,304,0,0
Clear Lake,2006,304,0,0
Clear Lake,2007,304,0,0
Clear Lake,2008,304,0,0
Clear Lake,2009,304,0,0
Clear Lake,2010,304,0,0
Clear Lake,2011,304,0,0
Clear Lake,2012,304,0,0
Clear Lake,2013,304,0,0
Clear Lake,2014,304,0,0
Clear Lake,2015,304,0,0
Clear Lake,2016,304,0,0
Clear Lake,2017,304,0,0
Clinton,1997,344,0,0
Clinton,1998,344,0,0
Clinton,1999,344,0,0
Clinton,2000,344,0,0
Clinton,2001,344,0,0
Clinton,2002,344,0,0
Clinton,2003,344,0,0
Clinton,2004,344,0,0
Clinton,2005,344,0,0
Clinton,2006,344,0,0
Clinton,2007,344,0,0
Clinton,2008,344,0,0
Clinton,2009,344,0,0
Clinton,2010,344,0,0
Clinton,2011,344,0,0
Clinton,2012,344,0,0
Clinton,2013,344,0,0
Clinton,2014,344,0,0
Clinton,2015,344,0,0
Clinton,2016,344,0,0
Clinton,2017,344,0,0
Colfax,1997,455,1,2009
Colfax,1998,455,1,2009
Colfax,1999,455,1,2009
Colfax,2000,455,1,2009
Colfax,2001,455,1,2009
Colfax,2002,455,1,2009
Colfax,2003,455,1,2009
Colfax,2004,455,1,2009
Colfax,2005,455,1,2009
Colfax,2006,455,1,2009
Colfax,2007,455,1,2009
Colfax,2008,455,1,2009
Colfax,2009,455,1,2009
Colfax,2010,455,1,2009
Colfax,2011,455,1,2009
Colfax,2012,455,1,2009
Colfax,2013,455,1,2009
Colfax,2014,455,1,2009
Colfax,2015,455,1,2009
Colfax,2016,455,1,2009
Colfax,2017,455,1,2009
Coon Rapids,1997,621,0,0
Coon Rapids,1998,621,0,0
Coon Rapids,1999,621,0,0
Coon Rapids,2000,621,0,0
Coon Rapids,2001,621,0,0
Coon Rapids,2002,621,0,0
Coon Rapids,2003,621,0,0
Coon Rapids,2004,621,0,0
Coon Rapids,2005,621,0,0
Coon Rapids,2006,621,0,0
Coon Rapids,2007,621,0,0
Coon Rapids,2008,621,0,0
Coon Rapids,2009,621,0,0
Coon Rapids,2010,621,0,0
Coon Rapids,2011,621,0,0
Coon Rapids,2012,621,0,0
Coon Rapids,2013,621,0,0
Coon Rapids,2014,621,0,0
Coon Rapids,2015,621,0,0
Coon Rapids,2016,621,0,0
Coon Rapids,2017,621,0,0
Corning,1997,509,1,1990
Corning,1998,509,1,1990
Corning,1999,509,1,1990
Corning,2000,509,1,1990
Corning,2001,509,1,1990
Corning,2002,509,1,1990
Corning,2003,509,1,1990
Corning,2004,509,1,1990
Corning,2005,509,1,1990
Corning,2006,509,1,1990
Corning,2007,509,1,1990
Corning,2008,509,1,1990
Corning,2009,509,1,1990
Corning,2010,509,1,1990
Corning,2011,509,1,1990
Corning,2012,509,1,1990
Corning,2013,509,1,1990
Corning,2014,509,1,1990
Corning,2015,509,1,1990
Corning,2016,509,1,1990
Corning,2017,509,1,1990
Correctionville,1997,4,0,0
Correctionville,1998,4,0,0
Correctionville,1999,4,0,0
Correctionville,2000,4,0,0
Correctionville,2001,4,0,0
Correctionville,2002,4,0,0
Correctionville,2003,4,0,0
Correctionville,2004,4,0,0
Correctionville,2005,4,0,0
Correctionville,2006,4,0,0
Correctionville,2007,4,0,0
Correctionville,2008,4,0,0
Correctionville,2009,4,0,0
Correctionville,2010,4,0,0
Correctionville,2011,4,0,0
Correctionville,2012,4,0,0
Correctionville,2013,4,0,0
Correctionville,2014,4,0,0
Correctionville,2015,4,0,0
Correctionville,2016,4,0,0
Correctionville,2017,4,0,0
Corydon,1997,526,0,0
Corydon,1998,526,0,0
Corydon,1999,526,0,0
Corydon,2000,526,0,0
Corydon,2001,526,0,0
Corydon,2002,526,0,0
Corydon,2003,526,0,0
Corydon,2004,526,0,0
Corydon,2005,526,0,0
Corydon,2006,526,0,0
Corydon,2007,526,0,0
Corydon,2008,526,0,0
Corydon,2009,526,0,0
Corydon,2010,526,0,0
Corydon,2011,526,0,0
Corydon,2012,526,0,0
Corydon,2013,526,0,0
Corydon,2014,526,0,0
Corydon,2015,526,0,0
Corydon,2016,526,0,0
Corydon,2017,526,0,0
Cresco,1997,507,0,0
Cresco,1998,507,0,0
Cresco,1999,507,0,0
Cresco,2000,507,0,0
Cresco,2001,507,0,0
Cresco,2002,507,0,0
Cresco,2003,507,0,0
Cresco,2004,507,0,0
Cresco,2005,507,0,0
Cresco,2006,507,0,0
Cresco,2007,507,0,0
Cresco,2008,507,0,0
Cresco,2009,507,0,0
Cresco,2010,507,0,0
Cresco,2011,507,0,0
Cresco,2012,507,0,0
Cresco,2013,507,0,0
Cresco,2014,507,0,0
Cresco,2015,507,0,0
Cresco,2016,507,0,0
Cresco,2017,507,0,0
Creston,1997,509,0,0
Creston,1998,509,0,0
Creston,1999,509,0,0
Creston,2000,509,0,0
Creston,2001,509,0,0
Creston,2002,509,0,0
Creston,2003,509,0,0
Creston,2004,509,0,0
Creston,2005,509,0,0
Creston,2006,509,0,0
Creston,2007,509,0,0
Creston,2008,509,0,0
Creston,2009,509,0,0
Creston,2010,509,0,0
Creston,2011,509,0,0
Creston,2012,509,0,0
Creston,2013,509,0,0
Creston,2014,509,0,0
Creston,2015,509,0,0
Creston,2016,509,0,0
Creston,2017,509,0,0
De Witt,1997,344,0,0
De Witt,1998,344,0,0
De Witt,1999,344,0,0
De Witt,2000,344,0,0
De Witt,2001,344,0,0
De Witt,2002,344,0,0
De Witt,2003,344,0,0
De Witt,2004,344,0,0
De Witt,2005,344,0,0
De Witt,2006,344,0,0
De Witt,2007,344,0,0
De Witt,2008,344,0,0
De Witt,2009,344,0,0
De Witt,2010,344,0,0
De Witt,2011,344,0,0
De Witt,2012,344,0,0
De Witt,2013,344,0,0
De Witt,2014,344,0,0
De Witt,2015,344,0,0
De Witt,2016,344,0,0
De Witt,2017,344,0,0
Decorah,1997,507,0,0
Decorah,1998,507,0,0
Decorah,1999,507,0,0
Decorah,2000,507,0,0
Decorah,2001,507,0,0
Decorah,2002,507,0,0
Decorah,2003,507,0,0
Decorah,2004,507,0,0
Decorah,2005,507,0,0
Decorah,2006,507,0,0
Decorah,2007,507,0,0
Decorah,2008,507,0,0
Decorah,2009,507,0,0
Decorah,2010,507,0,0
Decorah,2011,507,0,0
Decorah,2012,507,0,0
Decorah,2013,507,0,0
Decorah,2014,507,0,0
Decorah,2015,507,0,0
Decorah,2016,507,0,0
Decorah,2017,507,0,0
Denison,1997,564,0,0
Denison,1998,564,0,0
Denison,1999,564,0,0
Denison,2000,564,0,0
Denison,2001,564,0,0
Denison,2002,564,0,0
Denison,2003,564,0,0
Denison,2004,564,0,0
Denison,2005,564,0,0
Denison,2006,564,0,0
Denison,2007,564,0,0
Denison,2008,564,0,0
Denison,2009,564,0,0
Denison,2010,564,0,0
Denison,2011,564,0,0
Denison,2012,564,0,0
Denison,2013,564,0,0
Denison,2014,564,0,0
Denison,2015,564,0,0
Denison,2016,564,0,0
Denison,2017,564,0,0
Dyersville,1997,344,0,0
Dyersville,1998,344,0,0
Dyersville,1999,344,0,0
Dyersville,2000,344,0,0
Dyersville,2001,344,0,0
Dyersville,2002,344,0,0
Dyersville,2003,344,0,0
Dyersville,2004,344,0,0
Dyersville,2005,344,0,0
Dyersville,2006,344,0,0
Dyersville,2007,344,0,0
Dyersville,2008,344,0,0
Dyersville,2009,344,0,0
Dyersville,2010,344,0,0
Dyersville,2011,344,0,0
Dyersville,2012,344,0,0
Dyersville,2013,344,0,0
Dyersville,2014,344,0,0
Dyersville,2015,344,0,0
Dyersville,2016,344,0,0
Dyersville,2017,344,0,0
Eagle Grove,1997,401,0,0
Eagle Grove,1998,401,0,0
Eagle Grove,1999,401,0,0
Eagle Grove,2000,401,0,0
Eagle Grove,2001,401,0,0
Eagle Grove,2002,401,0,0
Eagle Grove,2003,401,0,0
Eagle Grove,2004,401,0,0
Eagle Grove,2005,401,0,0
Eagle Grove,2006,401,0,0
Eagle Grove,2007,401,0,0
Eagle Grove,2008,401,0,0
Eagle Grove,2009,401,0,0
Eagle Grove,2010,401,0,0
Eagle Grove,2011,401,0,0
Eagle Grove,2012,401,0,0
Eagle Grove,2013,401,0,0
Eagle Grove,2014,401,0,0
Eagle Grove,2015,401,0,0
Eagle Grove,2016,401,0,0
Eagle Grove,2017,401,0,0
Eldon,1997,393,0,0
Eldon,1998,393,0,0
Eldon,1999,393,0,0
Eldon,2000,393,0,0
Eldon,2001,393,0,0
Eldon,2002,393,0,0
Eldon,2003,393,0,0
Eldon,2004,393,0,0
Eldon,2005,393,0,0
Eldon,2006,393,0,0
Eldon,2007,393,0,0
Eldon,2008,393,0,0
Eldon,2009,393,0,0
Eldon,2010,393,0,0
Eldon,2011,393,0,0
Eldon,2012,393,0,0
Eldon,2013,393,0,0
Eldon,2014,393,0,0
Eldon,2015,393,0,0
Eldon,2016,393,0,0
Eldon,2017,393,0,0
Eldora,1997,561,0,0
Eldora,1998,561,0,0
Eldora,1999,561,0,0
Eldora,2000,561,0,0
Eldora,2001,561,0,0
Eldora,2002,561,0,0
Eldora,2003,561,0,0
Eldora,2004,561,0,0
Eldora,2005,561,0,0
Eldora,2006,561,0,0
Eldora,2007,561,0,0
Eldora,2008,561,0,0
Eldora,2009,561,0,0
Eldora,2010,561,0,0
Eldora,2011,561,0,0
Eldora,2012,561,0,0
Eldora,2013,561,0,0
Eldora,2014,561,0,0
Eldora,2015,561,0,0
Eldora,2016,561,0,0
Eldora,2017,561,0,0
Elkader,1997,470,1,1991
Elkader,1998,470,1,1991
Elkader,1999,470,1,1991
Elkader,2000,470,1,1991
Elkader,2001,470,1,1991
Elkader,2002,470,1,1991
Elkader,2003,470,1,1991
Elkader,2004,470,1,1991
Elkader,2005,470,1,1991
Elkader,2006,470,1,1991
Elkader,2007,470,1,1991
Elkader,2008,470,1,1991
Elkader,2009,470,1,1991
Elkader,2010,470,1,1991
Elkader,2011,470,1,1991
Elkader,2012,470,1,1991
Elkader,2013,470,1,1991
Elkader,2014,470,1,1991
Elkader,2015,470,1,1991
Elkader,2016,470,1,1991
Elkader,2017,470,1,1991
Emmetsburg,1997,518,0,0
Emmetsburg,1998,518,0,0
Emmetsburg,1999,518,0,0
Emmetsburg,2000,518,0,0
Emmetsburg,2001,518,0,0
Emmetsburg,2002,518,0,0
Emmetsburg,2003,518,0,0
Emmetsburg,2004,518,0,0
Emmetsburg,2005,518,0,0
Emmetsburg,2006,518,0,0
Emmetsburg,2007,518,0,0
Emmetsburg,2008,518,0,0
Emmetsburg,2009,518,0,0
Emmetsburg,2010,518,0,0
Emmetsburg,2011,518,0,0
Emmetsburg,2012,518,0,0
Emmetsburg,2013,518,0,0
Emmetsburg,2014,518,0,0
Emmetsburg,2015,518,0,0
Emmetsburg,2016,518,0,0
Emmetsburg,2017,518,0,0
Estherville,1997,518,0,0
Estherville,1998,518,0,0
Estherville,1999,518,0,0
Estherville,2000,518,0,0
Estherville,2001,518,0,0
