id,town,cz,rucc,pop_2010,cal_yr,treated,treatment_year,treated_match,match_distance,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,cz_yr,weights
1070,"Knoxville, IA",393,6,7313,2011,0,2012,"Chariton, IA",23.6,0,-1,0,0,1,0,0,0,0,0,0,171,0.5
1070,"Knoxville, IA",393,6,7313,2012,0,2012,"Chariton, IA",23.6,1,0,0,0,0,1,0,0,0,0,0,172,0.5
1070,"Knoxville, IA",393,6,7313,2013,0,2012,"Chariton, IA",23.6,1,1,0,0,0,0,1,0,0,0,0,173,0.5
1070,"Knoxville, IA",393,6,7313,2014,0,2012,"Chariton, IA",23.6,1,2,0,0,0,0,0,1,0,0,0,174,0.5
1070,"Knoxville, IA",393,6,7313,2015,0,2012,"Chariton, IA",23.6,1,3,0,0,0,0,0,0,1,0,0,175,0.5
1070,"Knoxville, IA",393,6,7313,2016,0,2012,"Chariton, IA",23.6,1,4,0,0,0,0,0,0,0,1,0,176,0.5
1070,"Knoxville, IA",393,6,7313,2017,0,2012,"Chariton, IA",23.6,1,5,0,0,0,0,0,0,0,0,1,177,0.5
1071,"La Porte City, IA",230,3,2285,1993,0,1996,"Waterloo, IA",14.7,0,-3,1,0,0,0,0,0,0,0,0,94,0.5
1071,"La Porte City, IA",230,3,2285,1994,0,1996,"Waterloo, IA",14.7,0,-2,0,1,0,0,0,0,0,0,0,95,0.5
1071,"La Porte City, IA",230,3,2285,1995,0,1996,"Waterloo, IA",14.7,0,-1,0,0,1,0,0,0,0,0,0,96,0.5
1071,"La Porte City, IA",230,3,2285,1996,0,1996,"Waterloo, IA",14.7,1,0,0,0,0,1,0,0,0,0,0,97,0.5
1071,"La Porte City, IA",230,3,2285,1997,0,1996,"Waterloo, IA",14.7,1,1,0,0,0,0,1,0,0,0,0,98,0.5
1071,"La Porte City, IA",230,3,2285,1998,0,1996,"Waterloo, IA",14.7,1,2,0,0,0,0,0,1,0,0,0,99,0.5
1071,"La Porte City, IA",230,3,2285,1999,0,1996,"Waterloo, IA",14.7,1,3,0,0,0,0,0,0,1,0,0,100,0.5
1071,"La Porte City, IA",230,3,2285,2000,0,1996,"Waterloo, IA",14.7,1,4,0,0,0,0,0,0,0,1,0,101,0.5
1071,"La Porte City, IA",230,3,2285,2001,0,1996,"Waterloo, IA",14.7,1,5,0,0,0,0,0,0,0,0,1,102,0.5
1072,"Lake City, IA",401,9,1727,1993,0,1996,"Sac City, IA",16.9,0,-3,1,0,0,0,0,0,0,0,0,183,0.111
1072,"Lake City, IA",401,9,1727,1994,0,1996,"Sac City, IA",16.9,0,-2,0,1,0,0,0,0,0,0,0,184,0.111
1072,"Lake City, IA",401,9,1727,1995,0,1996,"Sac City, IA",16.9,0,-1,0,0,1,0,0,0,0,0,0,185,0.111
1072,"Lake City, IA",401,9,1727,1996,0,1996,"Sac City, IA",16.9,1,0,0,0,0,1,0,0,0,0,0,186,0.111
1072,"Lake City, IA",401,9,1727,1997,0,1996,"Sac City, IA",16.9,1,1,0,0,0,0,1,0,0,0,0,187,0.111
1072,"Lake City, IA",401,9,1727,1998,0,1996,"Sac City, IA",16.9,1,2,0,0,0,0,0,1,0,0,0,188,0.111
1072,"Lake City, IA",401,9,1727,1999,0,1996,"Sac City, IA",16.9,1,3,0,0,0,0,0,0,1,0,0,189,0.111
1072,"Lake City, IA",401,9,1727,2000,0,1996,"Sac City, IA",16.9,1,4,0,0,0,0,0,0,0,1,0,190,0.111
1072,"Lake City, IA",401,9,1727,2001,0,1996,"Sac City, IA",16.9,1,5,0,0,0,0,0,0,0,0,1,191,0.111
1073,"Lake Mills, IA",304,7,2100,2001,0,2004,"Mason City, IA",25,0,-3,1,0,0,0,0,0,0,0,0,121,0.143
1073,"Lake Mills, IA",304,7,2100,2002,0,2004,"Mason City, IA",25,0,-2,0,1,0,0,0,0,0,0,0,122,0.143
1073,"Lake Mills, IA",304,7,2100,2003,0,2004,"Mason City, IA",25,0,-1,0,0,1,0,0,0,0,0,0,123,0.143
1073,"Lake Mills, IA",304,7,2100,2004,0,2004,"Mason City, IA",25,1,0,0,0,0,1,0,0,0,0,0,124,0.143
1073,"Lake Mills, IA",304,7,2100,2005,0,2004,"Mason City, IA",25,1,1,0,0,0,0,1,0,0,0,0,125,0.143
1073,"Lake Mills, IA",304,7,2100,2006,0,2004,"Mason City, IA",25,1,2,0,0,0,0,0,1,0,0,0,126,0.143
1073,"Lake Mills, IA",304,7,2100,2007,0,2004,"Mason City, IA",25,1,3,0,0,0,0,0,0,1,0,0,127,0.143
1073,"Lake Mills, IA",304,7,2100,2008,0,2004,"Mason City, IA",25,1,4,0,0,0,0,0,0,0,1,0,128,0.143
1073,"Lake Mills, IA",304,7,2100,2009,0,2004,"Mason City, IA",25,1,5,0,0,0,0,0,0,0,0,1,129,0.143
1074,"Lake View, IA",564,9,1142,1993,0,1996,"Sac City, IA",8.6,0,-3,1,0,0,0,0,0,0,0,0,373,0.111
1074,"Lake View, IA",564,9,1142,1994,0,1996,"Sac City, IA",8.6,0,-2,0,1,0,0,0,0,0,0,0,374,0.111
1074,"Lake View, IA",564,9,1142,1995,0,1996,"Sac City, IA",8.6,0,-1,0,0,1,0,0,0,0,0,0,375,0.111
1074,"Lake View, IA",564,9,1142,1996,0,1996,"Sac City, IA",8.6,1,0,0,0,0,1,0,0,0,0,0,376,0.111
1074,"Lake View, IA",564,9,1142,1997,0,1996,"Sac City, IA",8.6,1,1,0,0,0,0,1,0,0,0,0,377,0.111
1074,"Lake View, IA",564,9,1142,1998,0,1996,"Sac City, IA",8.6,1,2,0,0,0,0,0,1,0,0,0,378,0.111
1074,"Lake View, IA",564,9,1142,1999,0,1996,"Sac City, IA",8.6,1,3,0,0,0,0,0,0,1,0,0,379,0.111
1074,"Lake View, IA",564,9,1142,2000,0,1996,"Sac City, IA",8.6,1,4,0,0,0,0,0,0,0,1,0,380,0.111
1074,"Lake View, IA",564,9,1142,2001,0,1996,"Sac City, IA",8.6,1,5,0,0,0,0,0,0,0,0,1,381,0.111
1075,"Lamoni, IA",526,9,2324,1994,0,1997,"Osceola, IA",29.6,0,-3,1,0,0,0,0,0,0,0,0,336,0.333
1075,"Lamoni, IA",526,9,2324,1995,0,1997,"Osceola, IA",29.6,0,-2,0,1,0,0,0,0,0,0,0,337,0.333
1075,"Lamoni, IA",526,9,2324,1996,0,1997,"Osceola, IA",29.6,0,-1,0,0,1,0,0,0,0,0,0,338,0.333
1075,"Lamoni, IA",526,9,2324,1997,0,1997,"Osceola, IA",29.6,1,0,0,0,0,1,0,0,0,0,0,339,0.333
1075,"Lamoni, IA",526,9,2324,1998,0,1997,"Osceola, IA",29.6,1,1,0,0,0,0,1,0,0,0,0,340,0.333
1075,"Lamoni, IA",526,9,2324,1999,0,1997,"Osceola, IA",29.6,1,2,0,0,0,0,0,1,0,0,0,341,0.333
1075,"Lamoni, IA",526,9,2324,2000,0,1997,"Osceola, IA",29.6,1,3,0,0,0,0,0,0,1,0,0,342,0.333
1075,"Lamoni, IA",526,9,2324,2001,0,1997,"Osceola, IA",29.6,1,4,0,0,0,0,0,0,0,1,0,343,0.333
1075,"Lamoni, IA",526,9,2324,2002,0,1997,"Osceola, IA",29.6,1,5,0,0,0,0,0,0,0,0,1,344,0.333
1076,"Lansing, IA",470,6,999,2009,1,2012,"Lansing, IA",0,0,-3,1,0,0,0,0,0,0,0,0,247,1
1076,"Lansing, IA",470,6,999,2010,1,2012,"Lansing, IA",0,0,-2,0,1,0,0,0,0,0,0,0,248,1
1076,"Lansing, IA",470,6,999,2011,1,2012,"Lansing, IA",0,0,-1,0,0,1,0,0,0,0,0,0,249,1
1076,"Lansing, IA",470,6,999,2012,1,2012,"Lansing, IA",0,1,0,0,0,0,1,0,0,0,0,0,250,1
1076,"Lansing, IA",470,6,999,2013,1,2012,"Lansing, IA",0,1,1,0,0,0,0,1,0,0,0,0,251,1
1076,"Lansing, IA",470,6,999,2014,1,2012,"Lansing, IA",0,1,2,0,0,0,0,0,1,0,0,0,252,1
1076,"Lansing, IA",470,6,999,2015,1,2012,"Lansing, IA",0,1,3,0,0,0,0,0,0,1,0,0,253,1
1076,"Lansing, IA",470,6,999,2016,1,2012,"Lansing, IA",0,1,4,0,0,0,0,0,0,0,1,0,254,1
1076,"Lansing, IA",470,6,999,2017,1,2012,"Lansing, IA",0,1,5,0,0,0,0,0,0,0,0,1,255,1
1077,"Laurens, IA",564,9,1258,1984,0,1987,"Spencer, IA",25.2,0,-3,1,0,0,0,0,0,0,0,0,364,0.111
1077,"Laurens, IA",564,9,1258,1985,0,1987,"Spencer, IA",25.2,0,-2,0,1,0,0,0,0,0,0,0,365,0.111
1077,"Laurens, IA",564,9,1258,1986,0,1987,"Spencer, IA",25.2,0,-1,0,0,1,0,0,0,0,0,0,366,0.111
1077,"Laurens, IA",564,9,1258,1987,0,1987,"Spencer, IA",25.2,1,0,0,0,0,1,0,0,0,0,0,367,0.111
1077,"Laurens, IA",564,9,1258,1988,0,1987,"Spencer, IA",25.2,1,1,0,0,0,0,1,0,0,0,0,368,0.111
1077,"Laurens, IA",564,9,1258,1989,0,1987,"Spencer, IA",25.2,1,2,0,0,0,0,0,1,0,0,0,369,0.111
1077,"Laurens, IA",564,9,1258,1990,0,1987,"Spencer, IA",25.2,1,3,0,0,0,0,0,0,1,0,0,370,0.111
1077,"Laurens, IA",564,9,1258,1991,0,1987,"Spencer, IA",25.2,1,4,0,0,0,0,0,0,0,1,0,371,0.111
1077,"Laurens, IA",564,9,1258,1992,0,1987,"Spencer, IA",25.2,1,5,0,0,0,0,0,0,0,0,1,372,0.111
1078,"Le Mars, IA",4,3,9826,1992,1,1995,"Le Mars, IA",0,0,-3,1,0,0,0,0,0,0,0,0,1,1
1078,"Le Mars, IA",4,3,9826,1993,1,1995,"Le Mars, IA",0,0,-2,0,1,0,0,0,0,0,0,0,2,1
1078,"Le Mars, IA",4,3,9826,1994,1,1995,"Le Mars, IA",0,0,-1,0,0,1,0,0,0,0,0,0,3,1
1078,"Le Mars, IA",4,3,9826,1995,1,1995,"Le Mars, IA",0,1,0,0,0,0,1,0,0,0,0,0,4,1
1078,"Le Mars, IA",4,3,9826,1996,1,1995,"Le Mars, IA",0,1,1,0,0,0,0,1,0,0,0,0,5,1
1078,"Le Mars, IA",4,3,9826,1997,1,1995,"Le Mars, IA",0,1,2,0,0,0,0,0,1,0,0,0,6,1
1078,"Le Mars, IA",4,3,9826,1998,1,1995,"Le Mars, IA",0,1,3,0,0,0,0,0,0,1,0,0,7,1
1078,"Le Mars, IA",4,3,9826,1999,1,1995,"Le Mars, IA",0,1,4,0,0,0,0,0,0,0,1,0,8,1
1078,"Le Mars, IA",4,3,9826,2000,1,1995,"Le Mars, IA",0,1,5,0,0,0,0,0,0,0,0,1,9,1
1079,"Lenox, IA",509,9,1407,1987,0,1990,"Corning, IA",11.8,0,-3,1,0,0,0,0,0,0,0,0,311,0.143
1079,"Lenox, IA",509,9,1407,1988,0,1990,"Corning, IA",11.8,0,-2,0,1,0,0,0,0,0,0,0,312,0.143
1079,"Lenox, IA",509,9,1407,1989,0,1990,"Corning, IA",11.8,0,-1,0,0,1,0,0,0,0,0,0,313,0.143
1079,"Lenox, IA",509,9,1407,1990,0,1990,"Corning, IA",11.8,1,0,0,0,0,1,0,0,0,0,0,314,0.143
1079,"Lenox, IA",509,9,1407,1991,0,1990,"Corning, IA",11.8,1,1,0,0,0,0,1,0,0,0,0,315,0.143
1079,"Lenox, IA",509,9,1407,1992,0,1990,"Corning, IA",11.8,1,2,0,0,0,0,0,1,0,0,0,316,0.143
1079,"Lenox, IA",509,9,1407,1993,0,1990,"Corning, IA",11.8,1,3,0,0,0,0,0,0,1,0,0,317,0.143
1079,"Lenox, IA",509,9,1407,1994,0,1990,"Corning, IA",11.8,1,4,0,0,0,0,0,0,0,1,0,318,0.143
1079,"Lenox, IA",509,9,1407,1995,0,1990,"Corning, IA",11.8,1,5,0,0,0,0,0,0,0,0,1,319,0.143
1080,"Leon, IA",526,9,1977,1994,0,1997,"Osceola, IA",20.3,0,-3,1,0,0,0,0,0,0,0,0,336,0.333
1080,"Leon, IA",526,9,1977,1995,0,1997,"Osceola, IA",20.3,0,-2,0,1,0,0,0,0,0,0,0,337,0.333
1080,"Leon, IA",526,9,1977,1996,0,1997,"Osceola, IA",20.3,0,-1,0,0,1,0,0,0,0,0,0,338,0.333
1080,"Leon, IA",526,9,1977,1997,0,1997,"Osceola, IA",20.3,1,0,0,0,0,1,0,0,0,0,0,339,0.333
1080,"Leon, IA",526,9,1977,1998,0,1997,"Osceola, IA",20.3,1,1,0,0,0,0,1,0,0,0,0,340,0.333
1080,"Leon, IA",526,9,1977,1999,0,1997,"Osceola, IA",20.3,1,2,0,0,0,0,0,1,0,0,0,341,0.333
1080,"Leon, IA",526,9,1977,2000,0,1997,"Osceola, IA",20.3,1,3,0,0,0,0,0,0,1,0,0,342,0.333
1080,"Leon, IA",526,9,1977,2001,0,1997,"Osceola, IA",20.3,1,4,0,0,0,0,0,0,0,1,0,343,0.333
1080,"Leon, IA",526,9,1977,2002,0,1997,"Osceola, IA",20.3,1,5,0,0,0,0,0,0,0,0,1,344,0.333
1081,"Madrid, IA",15,6,2543,2006,0,2009,"Ames, IA",14.8,0,-3,1,0,0,0,0,0,0,0,0,24,0.333
1081,"Madrid, IA",15,6,2543,2007,0,2009,"Ames, IA",14.8,0,-2,0,1,0,0,0,0,0,0,0,25,0.333
1081,"Madrid, IA",15,6,2543,2008,0,2009,"Ames, IA",14.8,0,-1,0,0,1,0,0,0,0,0,0,26,0.333
1081,"Madrid, IA",15,6,2543,2009,0,2009,"Ames, IA",14.8,1,0,0,0,0,1,0,0,0,0,0,27,0.333
1081,"Madrid, IA",15,6,2543,2010,0,2009,"Ames, IA",14.8,1,1,0,0,0,0,1,0,0,0,0,28,0.333
1081,"Madrid, IA",15,6,2543,2011,0,2009,"Ames, IA",14.8,1,2,0,0,0,0,0,1,0,0,0,29,0.333
1081,"Madrid, IA",15,6,2543,2012,0,2009,"Ames, IA",14.8,1,3,0,0,0,0,0,0,1,0,0,30,0.333
1081,"Madrid, IA",15,6,2543,2013,0,2009,"Ames, IA",14.8,1,4,0,0,0,0,0,0,0,1,0,31,0.333
1081,"Madrid, IA",15,6,2543,2014,0,2009,"Ames, IA",14.8,1,5,0,0,0,0,0,0,0,0,1,32,0.333
1082,"Manchester, IA",344,6,5179,1988,0,1991,"Elkader, IA",25.7,0,-3,1,0,0,0,0,0,0,0,0,136,0.2
1082,"Manchester, IA",344,6,5179,1989,0,1991,"Elkader, IA",25.7,0,-2,0,1,0,0,0,0,0,0,0,137,0.2
1082,"Manchester, IA",344,6,5179,1990,0,1991,"Elkader, IA",25.7,0,-1,0,0,1,0,0,0,0,0,0,138,0.2
1082,"Manchester, IA",344,6,5179,1991,0,1991,"Elkader, IA",25.7,1,0,0,0,0,1,0,0,0,0,0,139,0.2
1082,"Manchester, IA",344,6,5179,1992,0,1991,"Elkader, IA",25.7,1,1,0,0,0,0,1,0,0,0,0,140,0.2
1082,"Manchester, IA",344,6,5179,1993,0,1991,"Elkader, IA",25.7,1,2,0,0,0,0,0,1,0,0,0,141,0.2
1082,"Manchester, IA",344,6,5179,1994,0,1991,"Elkader, IA",25.7,1,3,0,0,0,0,0,0,1,0,0,142,0.2
1082,"Manchester, IA",344,6,5179,1995,0,1991,"Elkader, IA",25.7,1,4,0,0,0,0,0,0,0,1,0,143,0.2
1082,"Manchester, IA",344,6,5179,1996,0,1991,"Elkader, IA",25.7,1,5,0,0,0,0,0,0,0,0,1,144,0.2
1083,"Manilla, IA",564,7,776,2006,0,2009,"Manning, IA",8.8,0,-3,1,0,0,0,0,0,0,0,0,382,0.167
1083,"Manilla, IA",564,7,776,2007,0,2009,"Manning, IA",8.8,0,-2,0,1,0,0,0,0,0,0,0,383,0.167
1083,"Manilla, IA",564,7,776,2008,0,2009,"Manning, IA",8.8,0,-1,0,0,1,0,0,0,0,0,0,384,0.167
1083,"Manilla, IA",564,7,776,2009,0,2009,"Manning, IA",8.8,1,0,0,0,0,1,0,0,0,0,0,385,0.167
1083,"Manilla, IA",564,7,776,2010,0,2009,"Manning, IA",8.8,1,1,0,0,0,0,1,0,0,0,0,386,0.167
1083,"Manilla, IA",564,7,776,2011,0,2009,"Manning, IA",8.8,1,2,0,0,0,0,0,1,0,0,0,387,0.167
1083,"Manilla, IA",564,7,776,2012,0,2009,"Manning, IA",8.8,1,3,0,0,0,0,0,0,1,0,0,388,0.167
1083,"Manilla, IA",564,7,776,2013,0,2009,"Manning, IA",8.8,1,4,0,0,0,0,0,0,0,1,0,389,0.167
1083,"Manilla, IA",564,7,776,2014,0,2009,"Manning, IA",8.8,1,5,0,0,0,0,0,0,0,0,1,390,0.167
1084,"Manly, IA",304,9,1323,2001,0,2004,"Mason City, IA",9.3,0,-3,1,0,0,0,0,0,0,0,0,121,0.143
1084,"Manly, IA",304,9,1323,2002,0,2004,"Mason City, IA",9.3,0,-2,0,1,0,0,0,0,0,0,0,122,0.143
1084,"Manly, IA",304,9,1323,2003,0,2004,"Mason City, IA",9.3,0,-1,0,0,1,0,0,0,0,0,0,123,0.143
1084,"Manly, IA",304,9,1323,2004,0,2004,"Mason City, IA",9.3,1,0,0,0,0,1,0,0,0,0,0,124,0.143
1084,"Manly, IA",304,9,1323,2005,0,2004,"Mason City, IA",9.3,1,1,0,0,0,0,1,0,0,0,0,125,0.143
1084,"Manly, IA",304,9,1323,2006,0,2004,"Mason City, IA",9.3,1,2,0,0,0,0,0,1,0,0,0,126,0.143
1084,"Manly, IA",304,9,1323,2007,0,2004,"Mason City, IA",9.3,1,3,0,0,0,0,0,0,1,0,0,127,0.143
1084,"Manly, IA",304,9,1323,2008,0,2004,"Mason City, IA",9.3,1,4,0,0,0,0,0,0,0,1,0,128,0.143
1084,"Manly, IA",304,9,1323,2009,0,2004,"Mason City, IA",9.3,1,5,0,0,0,0,0,0,0,0,1,129,0.143
1085,"Manning, IA",621,7,1500,2006,1,2009,"Manning, IA",0,0,-3,1,0,0,0,0,0,0,0,0,414,1
1085,"Manning, IA",621,7,1500,2007,1,2009,"Manning, IA",0,0,-2,0,1,0,0,0,0,0,0,0,415,1
1085,"Manning, IA",621,7,1500,2008,1,2009,"Manning, IA",0,0,-1,0,0,1,0,0,0,0,0,0,416,1
1085,"Manning, IA",621,7,1500,2009,1,2009,"Manning, IA",0,1,0,0,0,0,1,0,0,0,0,0,417,1
1085,"Manning, IA",621,7,1500,2010,1,2009,"Manning, IA",0,1,1,0,0,0,0,1,0,0,0,0,418,1
1085,"Manning, IA",621,7,1500,2011,1,2009,"Manning, IA",0,1,2,0,0,0,0,0,1,0,0,0,419,1
1085,"Manning, IA",621,7,1500,2012,1,2009,"Manning, IA",0,1,3,0,0,0,0,0,0,1,0,0,420,1
1085,"Manning, IA",621,7,1500,2013,1,2009,"Manning, IA",0,1,4,0,0,0,0,0,0,0,1,0,421,1
1085,"Manning, IA",621,7,1500,2014,1,2009,"Manning, IA",0,1,5,0,0,0,0,0,0,0,0,1,422,1
1086,"Manson, IA",401,9,1690,1993,0,1996,"Sac City, IA",24.4,0,-3,1,0,0,0,0,0,0,0,0,183,0.111
1086,"Manson, IA",401,9,1690,1994,0,1996,"Sac City, IA",24.4,0,-2,0,1,0,0,0,0,0,0,0,184,0.111
1086,"Manson, IA",401,9,1690,1995,0,1996,"Sac City, IA",24.4,0,-1,0,0,1,0,0,0,0,0,0,185,0.111
1086,"Manson, IA",401,9,1690,1996,0,1996,"Sac City, IA",24.4,1,0,0,0,0,1,0,0,0,0,0,186,0.111
1086,"Manson, IA",401,9,1690,1997,0,1996,"Sac City, IA",24.4,1,1,0,0,0,0,1,0,0,0,0,187,0.111
1086,"Manson, IA",401,9,1690,1998,0,1996,"Sac City, IA",24.4,1,2,0,0,0,0,0,1,0,0,0,188,0.111
1086,"Manson, IA",401,9,1690,1999,0,1996,"Sac City, IA",24.4,1,3,0,0,0,0,0,0,1,0,0,189,0.111
1086,"Manson, IA",401,9,1690,2000,0,1996,"Sac City, IA",24.4,1,4,0,0,0,0,0,0,0,1,0,190,0.111
1086,"Manson, IA",401,9,1690,2001,0,1996,"Sac City, IA",24.4,1,5,0,0,0,0,0,0,0,0,1,191,0.111
1087,"Maquoketa, IA",344,6,6141,1982,0,1985,"Dubuque, IA",29.8,0,-3,1,0,0,0,0,0,0,0,0,130,0.333
1087,"Maquoketa, IA",344,6,6141,1983,0,1985,"Dubuque, IA",29.8,0,-2,0,1,0,0,0,0,0,0,0,131,0.333
1087,"Maquoketa, IA",344,6,6141,1984,0,1985,"Dubuque, IA",29.8,0,-1,0,0,1,0,0,0,0,0,0,132,0.333
1087,"Maquoketa, IA",344,6,6141,1985,0,1985,"Dubuque, IA",29.8,1,0,0,0,0,1,0,0,0,0,0,133,0.333
1087,"Maquoketa, IA",344,6,6141,1986,0,1985,"Dubuque, IA",29.8,1,1,0,0,0,0,1,0,0,0,0,134,0.333
1087,"Maquoketa, IA",344,6,6141,1987,0,1985,"Dubuque, IA",29.8,1,2,0,0,0,0,0,1,0,0,0,135,0.333
1087,"Maquoketa, IA",344,6,6141,1988,0,1985,"Dubuque, IA",29.8,1,3,0,0,0,0,0,0,1,0,0,136,0.333
1087,"Maquoketa, IA",344,6,6141,1989,0,1985,"Dubuque, IA",29.8,1,4,0,0,0,0,0,0,0,1,0,137,0.333
1087,"Maquoketa, IA",344,6,6141,1990,0,1985,"Dubuque, IA",29.8,1,5,0,0,0,0,0,0,0,0,1,138,0.333
1088,"Marcus, IA",564,6,1117,1992,0,1995,"Le Mars, IA",18.4,0,-3,1,0,0,0,0,0,0,0,0,372,0.1
1088,"Marcus, IA",564,6,1117,1993,0,1995,"Le Mars, IA",18.4,0,-2,0,1,0,0,0,0,0,0,0,373,0.1
1088,"Marcus, IA",564,6,1117,1994,0,1995,"Le Mars, IA",18.4,0,-1,0,0,1,0,0,0,0,0,0,374,0.1
1088,"Marcus, IA",564,6,1117,1995,0,1995,"Le Mars, IA",18.4,1,0,0,0,0,1,0,0,0,0,0,375,0.1
1088,"Marcus, IA",564,6,1117,1996,0,1995,"Le Mars, IA",18.4,1,1,0,0,0,0,1,0,0,0,0,376,0.1
1088,"Marcus, IA",564,6,1117,1997,0,1995,"Le Mars, IA",18.4,1,2,0,0,0,0,0,1,0,0,0,377,0.1
1088,"Marcus, IA",564,6,1117,1998,0,1995,"Le Mars, IA",18.4,1,3,0,0,0,0,0,0,1,0,0,378,0.1
1088,"Marcus, IA",564,6,1117,1999,0,1995,"Le Mars, IA",18.4,1,4,0,0,0,0,0,0,0,1,0,379,0.1
1088,"Marcus, IA",564,6,1117,2000,0,1995,"Le Mars, IA",18.4,1,5,0,0,0,0,0,0,0,0,1,380,0.1
1089,"Marshalltown, IA",455,4,27552,1999,1,2002,"Marshalltown, IA",0,0,-3,1,0,0,0,0,0,0,0,0,216,1
1089,"Marshalltown, IA",455,4,27552,2000,1,2002,"Marshalltown, IA",0,0,-2,0,1,0,0,0,0,0,0,0,217,1
1089,"Marshalltown, IA",455,4,27552,2001,1,2002,"Marshalltown, IA",0,0,-1,0,0,1,0,0,0,0,0,0,218,1
1089,"Marshalltown, IA",455,4,27552,2002,1,2002,"Marshalltown, IA",0,1,0,0,0,0,1,0,0,0,0,0,219,1
1089,"Marshalltown, IA",455,4,27552,2003,1,2002,"Marshalltown, IA",0,1,1,0,0,0,0,1,0,0,0,0,220,1
1089,"Marshalltown, IA",455,4,27552,2004,1,2002,"Marshalltown, IA",0,1,2,0,0,0,0,0,1,0,0,0,221,1
1089,"Marshalltown, IA",455,4,27552,2005,1,2002,"Marshalltown, IA",0,1,3,0,0,0,0,0,0,1,0,0,222,1
1089,"Marshalltown, IA",455,4,27552,2006,1,2002,"Marshalltown, IA",0,1,4,0,0,0,0,0,0,0,1,0,223,1
1089,"Marshalltown, IA",455,4,27552,2007,1,2002,"Marshalltown, IA",0,1,5,0,0,0,0,0,0,0,0,1,224,1
1090,"Mason City, IA",304,5,28079,2001,1,2004,"Mason City, IA",0,0,-3,1,0,0,0,0,0,0,0,0,121,1
1090,"Mason City, IA",304,5,28079,2002,1,2004,"Mason City, IA",0,0,-2,0,1,0,0,0,0,0,0,0,122,1
1090,"Mason City, IA",304,5,28079,2003,1,2004,"Mason City, IA",0,0,-1,0,0,1,0,0,0,0,0,0,123,1
1090,"Mason City, IA",304,5,28079,2004,1,2004,"Mason City, IA",0,1,0,0,0,0,1,0,0,0,0,0,124,1
1090,"Mason City, IA",304,5,28079,2005,1,2004,"Mason City, IA",0,1,1,0,0,0,0,1,0,0,0,0,125,1
1090,"Mason City, IA",304,5,28079,2006,1,2004,"Mason City, IA",0,1,2,0,0,0,0,0,1,0,0,0,126,1
1090,"Mason City, IA",304,5,28079,2007,1,2004,"Mason City, IA",0,1,3,0,0,0,0,0,0,1,0,0,127,1
1090,"Mason City, IA",304,5,28079,2008,1,2004,"Mason City, IA",0,1,4,0,0,0,0,0,0,0,1,0,128,1
1090,"Mason City, IA",304,5,28079,2009,1,2004,"Mason City, IA",0,1,5,0,0,0,0,0,0,0,0,1,129,1
1091,"McGregor, IA",470,8,871,1988,0,1991,"Elkader, IA",16.6,0,-3,1,0,0,0,0,0,0,0,0,232,0.2
1091,"McGregor, IA",470,8,871,1989,0,1991,"Elkader, IA",16.6,0,-2,0,1,0,0,0,0,0,0,0,233,0.2
1091,"McGregor, IA",470,8,871,1990,0,1991,"Elkader, IA",16.6,0,-1,0,0,1,0,0,0,0,0,0,234,0.2
1091,"McGregor, IA",470,8,871,1991,0,1991,"Elkader, IA",16.6,1,0,0,0,0,1,0,0,0,0,0,235,0.2
1091,"McGregor, IA",470,8,871,1992,0,1991,"Elkader, IA",16.6,1,1,0,0,0,0,1,0,0,0,0,236,0.2
1091,"McGregor, IA",470,8,871,1993,0,1991,"Elkader, IA",16.6,1,2,0,0,0,0,0,1,0,0,0,237,0.2
1091,"McGregor, IA",470,8,871,1994,0,1991,"Elkader, IA",16.6,1,3,0,0,0,0,0,0,1,0,0,238,0.2
1091,"McGregor, IA",470,8,871,1995,0,1991,"Elkader, IA",16.6,1,4,0,0,0,0,0,0,0,1,0,239,0.2
1091,"McGregor, IA",470,8,871,1996,0,1991,"Elkader, IA",16.6,1,5,0,0,0,0,0,0,0,0,1,240,0.2
1092,"Milford, IA",518,7,2898,1984,0,1987,"Spencer, IA",12.7,0,-3,1,0,0,0,0,0,0,0,0,327,0.111
1092,"Milford, IA",518,7,2898,1985,0,1987,"Spencer, IA",12.7,0,-2,0,1,0,0,0,0,0,0,0,328,0.111
1092,"Milford, IA",518,7,2898,1986,0,1987,"Spencer, IA",12.7,0,-1,0,0,1,0,0,0,0,0,0,329,0.111
1092,"Milford, IA",518,7,2898,1987,0,1987,"Spencer, IA",12.7,1,0,0,0,0,1,0,0,0,0,0,330,0.111
1092,"Milford, IA",518,7,2898,1988,0,1987,"Spencer, IA",12.7,1,1,0,0,0,0,1,0,0,0,0,331,0.111
1092,"Milford, IA",518,7,2898,1989,0,1987,"Spencer, IA",12.7,1,2,0,0,0,0,0,1,0,0,0,332,0.111
1092,"Milford, IA",518,7,2898,1990,0,1987,"Spencer, IA",12.7,1,3,0,0,0,0,0,0,1,0,0,333,0.111
1092,"Milford, IA",518,7,2898,1991,0,1987,"Spencer, IA",12.7,1,4,0,0,0,0,0,0,0,1,0,334,0.111
1092,"Milford, IA",518,7,2898,1992,0,1987,"Spencer, IA",12.7,1,5,0,0,0,0,0,0,0,0,1,335,0.111
