Year#,Real Property Class,County Name,Municipality,Re Class Name2,Land Par
2018,Residential,BAYFIELD,04201 ASHLAND (C),Residential,0
2018,Residential,LANGLADE,34201 ANTIGO (C),Residential,3177
2018,Residential,CHIPPEWA,09211 CHIPPEWA FALLS (C),Residential,4495
2018,Residential,DODGE,14206 BEAVER DAM (C),Residential,5069
2018,Residential,GREEN LAKE,24206 BERLIN (C),Residential,2017
2018,Residential,EAU CLAIRE,18221 EAU CLAIRE (C),Residential,19509
2018,Residential,SAWYER,57236 HAYWARD (C),Residential,945
2018,Residential,EAU CLAIRE,18202 AUGUSTA (C),Residential,659
2018,Residential,LA CROSSE,32265 ONALASKA (C),Residential,5607
2018,Residential,BUFFALO,06201 ALMA (C),Residential,459
2018,Residential,CLARK,10281 STANLEY (C),Residential,1
2018,Residential,DOUGLAS,16281 SUPERIOR (C),Residential,9410
2018,Residential,MARATHON,37291 WAUSAU (C),Residential,13218
2018,Residential,BAYFIELD,04206 BAYFIELD (C),Residential,565
2018,Residential,IRON,26236 HURLEY (C),Residential,894
2018,Residential,GREEN LAKE,24271 PRINCETON (C),Residential,640
2018,Residential,OCONTO,42266 OCONTO FALLS (C),Residential,1172
2018,Residential,OCONTO,42265 OCONTO (C),Residential,1859
2018,Residential,CLARK,10265 OWEN (C),Residential,449
2018,Residential,CLARK,10286 THORP (C),Residential,722
2018,Residential,BUFFALO,06206 BUFFALO CITY (C),Residential,775
2018,Residential,LA CROSSE,32246 LA CROSSE (C),Residential,13577
2018,Residential,BAYFIELD,04291 WASHBURN (C),Residential,1055
2018,Residential,MARATHON,37211 COLBY (C),Residential,191
2018,Residential,MONROE,41281 SPARTA (C),Residential,2829
2018,Residential,OZAUKEE,45271 PORT WASHINGTON (C),Residential,3967
2018,Residential,RACINE,51206 BURLINGTON (C),Residential,3081
2006,Residential,SHEBOYGAN,59030 WILSON (T),Residential,1691
2006,Residential,TAYLOR,60002 AURORA (T),Residential,129
2006,Residential,TAYLOR,60004 BROWNING (T),Residential,288
2006,Residential,TAYLOR,60006 CHELSEA (T),Residential,518
2006,Residential,TAYLOR,60008 CLEVELAND (T),Residential,196
2006,Residential,TAYLOR,60010 DEER CREEK (T),Residential,204
2006,Residential,TAYLOR,60012 FORD (T),Residential,124
2006,Residential,TAYLOR,60014 GOODRICH (T),Residential,200
2006,Residential,TAYLOR,60016 GREENWOOD (T),Residential,278
2006,Residential,TAYLOR,60018 GROVER (T),Residential,301
2006,Residential,TAYLOR,60020 HAMMEL (T),Residential,460
2006,Residential,TAYLOR,60022 HOLWAY (T),Residential,221
2006,Residential,TAYLOR,60024 JUMP RIVER (T),Residential,166
2006,Residential,TAYLOR,60026 LITTLE BLACK (T),Residential,436
2006,Residential,TAYLOR,60028 MAPLEHURST (T),Residential,117
2006,Residential,TAYLOR,60030 MCKINLEY (T),Residential,201
2006,Residential,TAYLOR,60032 MEDFORD (T),Residential,1110
2006,Residential,TAYLOR,60034 MOLITOR (T),Residential,303
2006,Residential,TAYLOR,60036 PERSHING (T),Residential,77
2006,Residential,TAYLOR,60038 RIB LAKE (T),Residential,482
2006,Residential,TAYLOR,60040 ROOSEVELT (T),Residential,169
2006,Residential,TAYLOR,60042 TAFT (T),Residential,137
2006,Residential,TAYLOR,60044 WESTBORO (T),Residential,517
2006,Residential,TREMPEALEAU,61002 ALBION (T),Residential,181
2006,Residential,TREMPEALEAU,61004 ARCADIA (T),Residential,611
2006,Residential,TREMPEALEAU,61006 BURNSIDE (T),Residential,144
2006,Residential,TREMPEALEAU,61008 CALEDONIA (T),Residential,350
2006,Residential,TREMPEALEAU,61010 CHIMNEY ROCK (T),Residential,91
2006,Residential,TREMPEALEAU,61012 DODGE (T),Residential,161
2006,Residential,TREMPEALEAU,61014 ETTRICK (T),Residential,590
2006,Residential,TREMPEALEAU,61016 GALE (T),Residential,732
2006,Residential,TREMPEALEAU,61018 HALE (T),Residential,375
2006,Residential,TREMPEALEAU,61020 LINCOLN (T),Residential,196
2006,Residential,TREMPEALEAU,61022 PIGEON (T),Residential,201
2006,Residential,TREMPEALEAU,61024 PRESTON (T),Residential,228
2006,Residential,TREMPEALEAU,61026 SUMNER (T),Residential,366
2006,Residential,TREMPEALEAU,61028 TREMPEALEAU (T),Residential,670
2006,Residential,TREMPEALEAU,61030 UNITY (T),Residential,220
2006,Residential,VERNON,62002 BERGEN (T),Residential,614
2006,Residential,VERNON,62004 CHRISTIANA (T),Residential,228
2006,Residential,VERNON,62006 CLINTON (T),Residential,119
2006,Residential,VERNON,62008 COON (T),Residential,188
2006,Residential,VERNON,62010 FOREST (T),Residential,180
2006,Residential,VERNON,62012 FRANKLIN (T),Residential,318
2006,Residential,VERNON,62014 GENOA (T),Residential,281
2006,Residential,VERNON,62016 GREENWOOD (T),Residential,161
2006,Residential,VERNON,62018 HAMBURG (T),Residential,299
2006,Residential,VERNON,62020 HARMONY (T),Residential,208
2006,Residential,VERNON,62022 HILLSBORO (T),Residential,261
2006,Residential,VERNON,62024 JEFFERSON (T),Residential,301
2006,Residential,VERNON,62026 KICKAPOO (T),Residential,320
2006,Residential,VERNON,62028 LIBERTY (T),Residential,138
2006,Residential,VERNON,62030 STARK (T),Residential,141
2006,Residential,VERNON,62032 STERLING (T),Residential,158
2006,Residential,VERNON,62034 UNION (T),Residential,153
2006,Residential,VERNON,62036 VIROQUA (T),Residential,621
2006,Residential,VERNON,62038 WEBSTER (T),Residential,347
2006,Residential,VERNON,62040 WHEATLAND (T),Residential,622
2006,Residential,VERNON,62042 WHITESTOWN (T),Residential,186
2006,Residential,VILAS,63002 ARBOR VITAE (T),Residential,3077
2006,Residential,VILAS,63004 BOULDER JUNCTION (T),Residential,1718
2006,Residential,VILAS,63006 CLOVERLAND (T),Residential,1555
2006,Residential,VILAS,63008 CONOVER (T),Residential,1936
2006,Residential,VILAS,63010 LAC DU FLAMBEAU (T),Residential,3882
2006,Residential,VILAS,63012 LAND O LAKES (T),Residential,2068
2006,Residential,VILAS,63014 LINCOLN (T),Residential,2310
2006,Residential,VILAS,63016 MANITOWISH WATERS (T),Residential,1613
2006,Residential,VILAS,63018 PHELPS (T),Residential,2357
2006,Residential,VILAS,63020 PLUM LAKE (T),Residential,1081
2006,Residential,VILAS,63022 PRESQUE ISLE (T),Residential,2466
2006,Residential,VILAS,63024 SAINT GERMAIN (T),Residential,3602
2006,Residential,VILAS,63026 WASHINGTON (T),Residential,2287
2006,Residential,VILAS,63028 WINCHESTER (T),Residential,1605
2006,Residential,WALWORTH,64002 BLOOMFIELD (T),Residential,3136
2006,Residential,WALWORTH,64004 DARIEN (T),Residential,497
2006,Residential,WALWORTH,64006 DELAVAN (T),Residential,4016
2006,Residential,WALWORTH,64008 EAST TROY (T),Residential,2109
2006,Residential,WALWORTH,64010 GENEVA (T),Residential,4721
2006,Residential,WALWORTH,64012 LA FAYETTE (T),Residential,758
2006,Residential,WALWORTH,64014 LA GRANGE (T),Residential,2130
2006,Residential,WALWORTH,64016 LINN (T),Residential,2742
2006,Residential,WALWORTH,64018 LYONS (T),Residential,1965
2006,Residential,WALWORTH,64020 RICHMOND (T),Residential,1338
2006,Residential,WALWORTH,64022 SHARON (T),Residential,267
2006,Residential,WALWORTH,64024 SPRING PRAIRIE (T),Residential,947
2006,Residential,WALWORTH,64026 SUGAR CREEK (T),Residential,2808
2006,Residential,WALWORTH,64028 TROY (T),Residential,975
2006,Residential,WALWORTH,64030 WALWORTH (T),Residential,678
2006,Residential,WALWORTH,64032 WHITEWATER (T),Residential,1015
2006,Residential,WASHBURN,65002 BARRONETT (T),Residential,234
2006,Residential,WASHBURN,65004 BASHAW (T),Residential,651
2006,Residential,WASHBURN,65006 BASS LAKE (T),Residential,550
2006,Residential,WASHBURN,65008 BEAVER BROOK (T),Residential,351
2006,Residential,WASHBURN,65010 BIRCHWOOD (T),Residential,1205
2006,Residential,WASHBURN,65012 BROOKLYN (T),Residential,307
2006,Residential,WASHBURN,65014 CASEY (T),Residential,941
2006,Residential,WASHBURN,65016 CHICOG (T),Residential,934
2006,Residential,WASHBURN,65018 CRYSTAL (T),Residential,287
2006,Residential,WASHBURN,65020 EVERGREEN (T),Residential,870
2006,Residential,WASHBURN,65022 FROG CREEK (T),Residential,95
2006,Residential,WASHBURN,65024 GULL LAKE (T),Residential,238
2006,Residential,WASHBURN,65026 LONG LAKE (T),Residential,889
2006,Residential,WASHBURN,65028 MADGE (T),Residential,718
2006,Residential,WASHBURN,65030 MINONG (T),Residential,2034
2006,Residential,WASHBURN,65032 SARONA (T),Residential,491
2006,Residential,WASHBURN,65034 SPOONER (T),Residential,662
2006,Residential,WASHBURN,65036 SPRINGBROOK (T),Residential,394
2006,Residential,WASHBURN,65038 STINNETT (T),Residential,169
2006,Residential,WASHBURN,65040 STONE LAKE (T),Residential,486
2006,Residential,WASHBURN,65042 TREGO (T),Residential,862
2006,Residential,WASHINGTON,66002 ADDISON (T),Residential,1128
2006,Residential,WASHINGTON,66004 BARTON (T),Residential,1076
2006,Residential,WASHINGTON,66006 ERIN (T),Residential,1608
2006,Residential,WASHINGTON,66008 FARMINGTON (T),Residential,1402
2006,Residential,WASHINGTON,66010 GERMANTOWN (T),Residential,97
2006,Residential,WASHINGTON,66012 HARTFORD (T),Residential,1383
2006,Residential,WASHINGTON,66014 JACKSON (T),Residential,1594
2006,Residential,WASHINGTON,66016 KEWASKUM (T),Residential,393
2006,Residential,WASHINGTON,66018 POLK (T),Residential,1596
2006,Residential,WASHINGTON,66020 RICHFIELD (T),Residential,4663
2006,Residential,WASHINGTON,66022 TRENTON (T),Residential,1918
2006,Residential,WASHINGTON,66024 WAYNE (T),Residential,675
2006,Residential,WASHINGTON,66026 WEST BEND (T),Residential,2157
2006,Residential,WAUKESHA,67002 BROOKFIELD (T),Residential,1975
2006,Residential,WAUKESHA,67004 DELAFIELD (T),Residential,3096
2006,Residential,WAUKESHA,67006 EAGLE (T),Residential,1415
2006,Residential,WAUKESHA,67008 GENESEE (T),Residential,2799
2006,Residential,WAUKESHA,67010 LISBON (T),Residential,3561
2006,Residential,WAUKESHA,67014 MERTON (T),Residential,3436
2006,Residential,WAUKESHA,67016 MUKWONAGO (T),Residential,2896
2006,Residential,WAUKESHA,67022 OCONOMOWOC (T),Residential,3842
2006,Residential,WAUKESHA,67024 OTTAWA (T),Residential,1585
2006,Residential,WAUKESHA,67028 SUMMIT (T),Residential,2177
2006,Residential,WAUKESHA,67030 VERNON (T),Residential,2907
2006,Residential,WAUKESHA,67032 WAUKESHA (T),Residential,3192
2006,Residential,WAUPACA,68002 BEAR CREEK (T),Residential,235
2006,Residential,WAUPACA,68004 CALEDONIA (T),Residential,753
2006,Residential,WAUPACA,68006 DAYTON (T),Residential,1990
2006,Residential,WAUPACA,68008 DUPONT (T),Residential,254
2006,Residential,WAUPACA,68010 FARMINGTON (T),Residential,2159
2006,Residential,WAUPACA,68012 FREMONT (T),Residential,423
2006,Residential,WAUPACA,68014 HARRISON (T),Residential,427
2006,Residential,WAUPACA,68016 HELVETIA (T),Residential,503
2006,Residential,WAUPACA,68018 IOLA (T),Residential,702
2006,Residential,WAUPACA,68020 LARRABEE (T),Residential,531
2006,Residential,WAUPACA,68022 LEBANON (T),Residential,593
2006,Residential,WAUPACA,68024 LIND (T),Residential,757
2006,Residential,WAUPACA,68026 LITTLE WOLF (T),Residential,638
2006,Residential,WAUPACA,68028 MATTESON (T),Residential,393
2006,Residential,WAUPACA,68030 MUKWA (T),Residential,1491
2006,Residential,WAUPACA,68032 ROYALTON (T),Residential,840
2006,Residential,WAUPACA,68034 SAINT LAWRENCE (T),Residential,393
2006,Residential,WAUPACA,68036 SCANDINAVIA (T),Residential,603
2006,Residential,WAUPACA,68038 UNION (T),Residential,317
2006,Residential,WAUPACA,68040 WAUPACA (T),Residential,498
2006,Residential,WAUPACA,68042 WEYAUWEGA (T),Residential,306
2006,Residential,WAUPACA,68044 WYOMING (T),Residential,219
2006,Residential,WAUSHARA,69002 AURORA (T),Residential,448
2006,Residential,WAUSHARA,69004 BLOOMFIELD (T),Residential,475
2006,Residential,WAUSHARA,69006 COLOMA (T),Residential,783
2006,Residential,WAUSHARA,69008 DAKOTA (T),Residential,911
2006,Residential,WAUSHARA,69010 DEERFIELD (T),Residential,853
2006,Residential,WAUSHARA,69012 HANCOCK (T),Residential,574
2006,Residential,WAUSHARA,69014 LEON (T),Residential,1401
2006,Residential,WAUSHARA,69016 MARION (T),Residential,2441
2006,Residential,WAUSHARA,69018 MOUNT MORRIS (T),Residential,1385
2006,Residential,WAUSHARA,69020 OASIS (T),Residential,338
2006,Residential,WAUSHARA,69022 PLAINFIELD (T),Residential,306
2006,Residential,WAUSHARA,69024 POY SIPPI (T),Residential,427
2006,Residential,WAUSHARA,69026 RICHFORD (T),Residential,447
2006,Residential,WAUSHARA,69028 ROSE (T),Residential,530
2006,Residential,WAUSHARA,69030 SAXEVILLE (T),Residential,953
2006,Residential,WAUSHARA,69032 SPRINGWATER (T),Residential,1612
2006,Residential,WAUSHARA,69034 WARREN (T),Residential,365
2006,Residential,WAUSHARA,69036 WAUTOMA (T),Residential,825
2006,Residential,WINNEBAGO,70002 ALGOMA (T),Residential,2948
2006,Residential,WINNEBAGO,70004 BLACK WOLF (T),Residential,1413
2006,Residential,WINNEBAGO,70006 CLAYTON (T),Residential,1648
2006,Residential,WINNEBAGO,70008 MENASHA (T),Residential,5655
2006,Residential,WINNEBAGO,70010 NEENAH (T),Residential,1714
2006,Residential,WINNEBAGO,70012 NEKIMI (T),Residential,573
2006,Residential,WINNEBAGO,70014 NEPEUSKUN (T),Residential,306
2006,Residential,WINNEBAGO,70016 OMRO (T),Residential,1096
2006,Residential,WINNEBAGO,70018 OSHKOSH (T),Residential,1561
2006,Residential,WINNEBAGO,70020 POYGAN (T),Residential,775
2006,Residential,WINNEBAGO,70022 RUSHFORD (T),Residential,859
2006,Residential,WINNEBAGO,70024 UTICA (T),Residential,560
2006,Residential,WINNEBAGO,70026 VINLAND (T),Residential,829
2006,Residential,WINNEBAGO,70028 WINCHESTER (T),Residential,675
2006,Residential,WINNEBAGO,70030 WINNECONNE (T),Residential,1581
2006,Residential,WINNEBAGO,70032 WOLF RIVER (T),Residential,975
2006,Residential,WOOD,71002 ARPIN (T),Residential,286
2006,Residential,WOOD,71004 AUBURNDALE (T),Residential,213
2006,Residential,WOOD,71006 CAMERON (T),Residential,232
2006,Residential,WOOD,71008 CARY (T),Residential,244
2006,Residential,WOOD,71010 CRANMOOR (T),Residential,58
2006,Residential,WOOD,71012 DEXTER (T),Residential,265
2006,Residential,WOOD,71014 GRAND RAPIDS (T),Residential,3797
2006,Residential,WOOD,71016 HANSEN (T),Residential,248
2006,Residential,WOOD,71018 HILES (T),Residential,88
2006,Residential,WOOD,71020 LINCOLN (T),Residential,527
2006,Residential,WOOD,71022 MARSHFIELD (T),Residential,294
2006,Residential,WOOD,71024 MILLADORE (T),Residential,218
2006,Residential,WOOD,71026 PORT EDWARDS (T),Residential,650
2006,Residential,WOOD,71028 REMINGTON (T),Residential,199
2006,Residential,WOOD,71030 RICHFIELD (T),Residential,568
2006,Residential,WOOD,71032 ROCK (T),Residential,330
2006,Residential,WOOD,71034 RUDOLPH (T),Residential,463
2006,Residential,WOOD,71036 SARATOGA (T),Residential,2659
2006,Residential,WOOD,71038 SENECA (T),Residential,508
2006,Residential,WOOD,71040 SHERRY (T),Residential,267
2006,Residential,WOOD,71042 SIGEL (T),Residential,325
2006,Residential,WOOD,71044 WOOD (T),Residential,269
2006,Residential,MENOMINEE,72001 MENOMINEE (T),Residential,2330
2007,Residential,ADAMS,01022 NEW HAVEN (T),Residential,357
2007,Residential,ASHLAND,02016 MARENGO (T),Residential,226
2007,Residential,BARRON,03018 CUMBERLAND (T),Residential,436
2007,Residential,BROWN,05040 WRIGHTSTOWN (T),Residential,760
2007,Residential,BUFFALO,06028 MONTANA (T),Residential,78
2007,Residential,BUFFALO,06030 NAPLES (T),Residential,210
2007,Residential,BURNETT,07018 MEENON (T),Residential,1317
2007,Residential,BURNETT,07036 UNION (T),Residential,709
2007,Residential,CALUMET,08004 BROTHERTOWN (T),Residential,695
2007,Residential,CHIPPEWA,09004 ARTHUR (T),Residential,245
2007,Residential,CHIPPEWA,09035 LAKE HOLCOMBE (T),Residential,1062
2007,Residential,CLARK,10022 HEWETT (T),Residential,265
2007,Residential,CLARK,10056 WARNER (T),Residential,161
2007,Residential,CLARK,10058 WASHBURN (T),Residential,184
2007,Residential,COLUMBIA,11032 PACIFIC (T),Residential,1426
2007,Residential,COLUMBIA,11034 RANDOLPH (T),Residential,207
2007,Residential,DANE,13040 MONTROSE (T),Residential,429
2007,Residential,DODGE,14018 FOX LAKE (T),Residential,930
2007,Residential,DOOR,15014 GIBRALTAR (T),Residential,2361
2007,Residential,DOUGLAS,16010 DAIRYLAND (T),Residential,326
2007,Residential,DUNN,17030 SHERIDAN (T),Residential,145
2007,Residential,DUNN,17034 SPRING BROOK (T),Residential,666
2007,Residential,EAU CLAIRE,18008 DRAMMEN (T),Residential,267
2007,Residential,FLORENCE,19006 FENCE (T),Residential,518
2007,Residential,FOND DU LAC,20024 LAMARTINE (T),Residential,680
2007,Residential,FOREST,21024 POPPLE RIVER (T),Residential,185
2007,Residential,GRANT,22034 MARION (T),Residential,111
2007,Residential,GREEN,23008 CADIZ (T),Residential,287
2007,Residential,IRON,26018 SAXON (T),Residential,313
2007,Residential,JACKSON,27010 BROCKWAY (T),Residential,800
2007,Residential,JEFFERSON,28024 PALMYRA (T),Residential,571
2007,Residential,JUNEAU,29038 WONEWOC (T),Residential,219
2007,Residential,KENOSHA,30016 WHEATLAND (T),Residential,1522
2007,Residential,KEWAUNEE,31014 MONTPELIER (T),Residential,399
2007,Residential,LA CROSSE,32002 BANGOR (T),Residential,179
2007,Residential,LAFAYETTE,33014 FAYETTE (T),Residential,125
2007,Residential,LAFAYETTE,33030 WAYNE (T),Residential,65
2007,Residential,LANGLADE,34008 ELCHO (T),Residential,1891
2005,Residential,BARRON,03014 CLINTON (T),Residential,350
2005,Residential,BURNETT,07004 BLAINE (T),Residential,319
2005,Residential,BURNETT,07008 DEWEY (T),Residential,340
2005,Residential,COLUMBIA,11008 COURTLAND (T),Residential,103
2005,Residential,DODGE,14018 FOX LAKE (T),Residential,908
2005,Residential,DOUGLAS,16008 CLOVERLAND (T),Residential,130
2005,Residential,EAU CLAIRE,18008 DRAMMEN (T),Residential,261
2005,Residential,FOND DU LAC,20042 WAUPUN (T),Residential,531
2005,Residential,FOREST,21018 LAONA (T),Residential,1132
2005,Residential,GRANT,22058 WATERLOO (T),Residential,236
2005,Residential,GREEN LAKE,24018 SAINT MARIE (T),Residential,138
2005,Residential,IOWA,25014 LINDEN (T),Residential,207
2005,Residential,JEFFERSON,28002 AZTALAN (T),Residential,545
2005,Residential,JEFFERSON,28018 LAKE MILLS (T),Residential,914
2005,Residential,KENOSHA,30002 BRIGHTON (T),Residential,538
2005,Residential,KEWAUNEE,31016 PIERCE (T),Residential,438
2005,Residential,LANGLADE,34010 EVERGREEN (T),Residential,385
2005,Residential,LINCOLN,35028 SOMO (T),Residential,203
2005,Residential,LINCOLN,35022 SCHLEY (T),Residential,483
2005,Residential,MANITOWOC,36028 NEWTON (T),Residential,1023
2005,Residential,MARATHON,37066 RIB FALLS (T),Residential,323
2005,Residential,MARATHON,37064 REID (T),Residential,532
2005,Residential,BAYFIELD,04024 IRON RIVER (T),Residential,1229
2005,Residential,BAYFIELD,04042 PORT WING (T),Residential,430
2005,Residential,BROWN,05018 HOLLAND (T),Residential,499
2005,Residential,BURNETT,07010 GRANTSBURG (T),Residential,634
