Year#,Real Property Class,County Name,Municipality,Re Class Name2,Acres
2007,Residential,FLORENCE,19008 FERN (T),Residential,1510
2012,Residential,BAYFIELD,04022 HUGHES (T),Residential,1058
2013,Residential,CALUMET,08010 HARRISON (T),Residential,1911
2015,Residential,CRAWFORD,12016 SCOTT (T),Residential,314
2003,Residential,CHIPPEWA,09002 ANSON (T),Residential,1332
2003,Residential,DUNN,17042 WESTON (T),Residential,355
2003,Residential,FLORENCE,19002 AURORA (T),Residential,1461
2003,Residential,IOWA,25028 WYOMING (T),Residential,284
2003,Residential,JEFFERSON,28024 PALMYRA (T),Residential,1561
2003,Residential,JUNEAU,29004 CLEARFIELD (T),Residential,2262
2003,Residential,MARATHON,37020 EAU PLEINE (T),Residential,659
2003,Residential,MANITOWOC,36004 CENTERVILLE (T),Residential,779
2003,Residential,MANITOWOC,36036 TWO RIVERS (T),Residential,2139
2003,Residential,MARATHON,37072 RINGLE (T),Residential,2952
2003,Residential,CHIPPEWA,09014 COLBURN (T),Residential,807
2003,Residential,DODGE,14028 LEROY (T),Residential,330
2003,Residential,DUNN,17040 TIFFANY (T),Residential,404
2003,Residential,FLORENCE,19008 FERN (T),Residential,1433
2003,Residential,IRON,26016 PENCE (T),Residential,284
2003,Residential,JACKSON,27020 GARDEN VALLEY (T),Residential,228
2003,Residential,MARINETTE,38030 SILVER CLIFF (T),Residential,5200
2003,Residential,BAYFIELD,04036 ORIENTA (T),Residential,473
2003,Residential,CHIPPEWA,09004 ARTHUR (T),Residential,514
2003,Residential,CHIPPEWA,09018 DELMAR (T),Residential,491
2003,Residential,CHIPPEWA,09016 COOKS VALLEY (T),Residential,500
2003,Residential,DANE,13010 BLUE MOUNDS (T),Residential,546
2003,Residential,DANE,13006 BLACK EARTH (T),Residential,584
2003,Residential,DODGE,14006 BURNETT (T),Residential,646
2003,Residential,DOUGLAS,16018 LAKESIDE (T),Residential,1342
2003,Residential,DOUGLAS,16016 HIGHLAND (T),Residential,2386
2003,Residential,GREEN,23002 ADAMS (T),Residential,341
2003,Residential,MANITOWOC,36006 COOPERSTOWN (T),Residential,1421
2003,Residential,MARINETTE,38032 STEPHENSON (T),Residential,11969
2003,Residential,BAYFIELD,04050 WASHBURN (T),Residential,1111
2003,Residential,BUFFALO,06026 MONDOVI (T),Residential,327
2003,Residential,BURNETT,07018 MEENON (T),Residential,3676
2003,Residential,DODGE,14008 CALAMUS (T),Residential,470
2003,Residential,DUNN,17038 TAINTER (T),Residential,1433
2003,Residential,FLORENCE,19010 FLORENCE (T),Residential,4293
2003,Residential,FLORENCE,19012 HOMESTEAD (T),Residential,1133
2003,Residential,FOND DU LAC,20026 MARSHFIELD (T),Residential,583
2003,Residential,GREEN,23008 CADIZ (T),Residential,1038
2003,Residential,LA CROSSE,32006 BURNS (T),Residential,497
2003,Residential,MARATHON,37024 EMMET (T),Residential,733
2003,Residential,MARINETTE,38034 WAGNER (T),Residential,1397
2011,Residential,POLK,48006 BALSAM LAKE (T),Residential,1856
2011,Residential,RACINE,51006 DOVER (T),Residential,2144
2012,Residential,PIERCE,47022 RIVER FALLS (T),Residential,3212
2015,Residential,DUNN,17042 WESTON (T),Residential,383
2013,Residential,RACINE,51012 RAYMOND (T),Residential,3794
2015,Residential,RICHLAND,52028 SYLVAN (T),Residential,161
2007,Residential,BARRON,03002 ALMENA (T),Residential,869
2007,Residential,CHIPPEWA,09024 ESTELLA (T),Residential,425
2007,Residential,DODGE,14036 PORTLAND (T),Residential,842
2007,Residential,LANGLADE,34034 WOLF RIVER (T),Residential,3010
2007,Residential,JUNEAU,29012 GERMANTOWN (T),Residential,3405
2007,Residential,BURNETT,07026 SAND LAKE (T),Residential,1914
2007,Residential,GRANT,22006 BOSCOBEL (T),Residential,148
2007,Residential,GRANT,22038 MOUNT HOPE (T),Residential,71
2007,Residential,MANITOWOC,36004 CENTERVILLE (T),Residential,761
2007,Residential,BUFFALO,06034 WAUMANDEE (T),Residential,188
2007,Residential,CLARK,10006 COLBY (T),Residential,350
2007,Residential,CLARK,10010 EATON (T),Residential,321
2007,Residential,DANE,13012 BRISTOL (T),Residential,1599
2007,Residential,FLORENCE,19012 HOMESTEAD (T),Residential,1144
2007,Residential,FOND DU LAC,20028 METOMEN (T),Residential,563
2007,Residential,IRON,26020 SHERMAN (T),Residential,1800
2007,Residential,MANITOWOC,36006 COOPERSTOWN (T),Residential,1452
2007,Residential,DANE,13044 PERRY (T),Residential,389
2007,Residential,DODGE,14038 RUBICON (T),Residential,2210
2007,Residential,MARATHON,37030 GREEN VALLEY (T),Residential,575
2007,Residential,BUFFALO,06032 NELSON (T),Residential,666
2007,Residential,GREEN,23010 CLARNO (T),Residential,530
2007,Residential,BURNETT,07024 RUSK (T),Residential,1354
2007,Residential,FOND DU LAC,20026 MARSHFIELD (T),Residential,635
2007,Residential,BARRON,03004 ARLAND (T),Residential,567
2007,Residential,CHIPPEWA,09022 EDSON (T),Residential,759
2007,Residential,CLARK,10012 FOSTER (T),Residential,202
2007,Residential,CLARK,10008 DEWHURST (T),Residential,610
2007,Residential,DANE,13060 VERMONT (T),Residential,1172
2007,Residential,DANE,13058 SUN PRAIRIE (T),Residential,1612
2007,Residential,FLORENCE,19014 LONG LAKE (T),Residential,891
2007,Residential,GRANT,22036 MILLVILLE (T),Residential,75
2007,Residential,LA CROSSE,32006 BURNS (T),Residential,510
2007,Residential,MANITOWOC,36034 TWO CREEKS (T),Residential,560
2007,Residential,MARINETTE,38036 WAUSAUKEE (T),Residential,4984
2007,Residential,ADAMS,01020 NEW CHESTER (T),Residential,2231
2007,Residential,COLUMBIA,11014 FOUNTAIN PRAIRIE (T),Residential,473
2007,Residential,FLORENCE,19016 TIPLER (T),Residential,1022
2007,Residential,MARATHON,37032 GUENTHER (T),Residential,281
2007,Residential,BAYFIELD,04012 CABLE (T),Residential,2365
2005,Residential,FOREST,21211 CRANDON (C),Residential,485
2005,Residential,KEWAUNEE,31241 KEWAUNEE (C),Residential,196
2005,Residential,LINCOLN,35286 TOMAHAWK (C),Residential,854
2005,Residential,CLARK,10261 NEILLSVILLE (C),Residential,120
2005,Residential,GREEN LAKE,24251 MARKESAN (C),Residential,46
2005,Residential,LINCOLN,35251 MERRILL (C),Residential,15393
2005,Residential,LA CROSSE,32265 ONALASKA (C),Residential,1993
2005,Residential,CLARK,10265 OWEN (C),Residential,70
2005,Residential,GREEN,23251 MONROE (C),Residential,436
2005,Residential,ASHLAND,02251 MELLEN (C),Residential,194
2005,Residential,KEWAUNEE,31201 ALGOMA (C),Residential,119
2005,Residential,ASHLAND,02201 ASHLAND (C),Residential,1439
2005,Residential,CRAWFORD,12271 PRAIRIE DU CHIEN (C),Residential,81
2005,Residential,GREEN LAKE,24271 PRINCETON (C),Residential,81
2005,Residential,LA CROSSE,32246 LA CROSSE (C),Residential,689
2005,Residential,LAFAYETTE,33211 CUBA CITY (C),Residential,6
2005,Residential,DODGE,14241 JUNEAU (C),Residential,244
2005,Residential,IOWA,25251 MINERAL POINT (C),Residential,226
2006,Residential,CHIPPEWA,09211 CHIPPEWA FALLS (C),Residential,572
2006,Residential,CLARK,10246 LOYAL (C),Residential,62
2006,Residential,CLARK,10231 GREENWOOD (C),Residential,71
2006,Residential,JUNEAU,29221 ELROY (C),Residential,46
2006,Residential,GREEN LAKE,24271 PRINCETON (C),Residential,91
2006,Residential,EAU CLAIRE,18221 EAU CLAIRE (C),Residential,0
2006,Residential,BAYFIELD,04201 ASHLAND (C),Residential,0
2006,Residential,GREEN LAKE,24251 MARKESAN (C),Residential,47
2006,Residential,GREEN LAKE,24231 GREEN LAKE (C),Residential,89
2006,Residential,CHIPPEWA,09281 STANLEY (C),Residential,373
2006,Residential,CHIPPEWA,09213 CORNELL (C),Residential,520
2006,Residential,MARATHON,37281 SCHOFIELD (C),Residential,72
2006,Residential,EAU CLAIRE,18202 AUGUSTA (C),Residential,53
2006,Residential,JUNEAU,29251 MAUSTON (C),Residential,111
2006,Residential,CHIPPEWA,09221 EAU CLAIRE (C),Residential,0
2006,Residential,DODGE,14236 HORICON (C),Residential,137
2006,Residential,KEWAUNEE,31201 ALGOMA (C),Residential,212
2006,Residential,MANITOWOC,36241 KIEL (C),Residential,367
2006,Residential,FOREST,21211 CRANDON (C),Residential,481
2006,Residential,CLARK,10261 NEILLSVILLE (C),Residential,127
2006,Residential,LINCOLN,35251 MERRILL (C),Residential,15388
2006,Residential,CLARK,10265 OWEN (C),Residential,69
2006,Residential,CRAWFORD,12271 PRAIRIE DU CHIEN (C),Residential,65
2006,Residential,KEWAUNEE,31241 KEWAUNEE (C),Residential,286
2006,Residential,LA CROSSE,32265 ONALASKA (C),Residential,1983
2006,Residential,IOWA,25251 MINERAL POINT (C),Residential,243
2006,Residential,ASHLAND,02251 MELLEN (C),Residential,196
2006,Residential,ASHLAND,02201 ASHLAND (C),Residential,1461
2006,Residential,GREEN,23206 BRODHEAD (C),Residential,358
2006,Residential,GREEN,23251 MONROE (C),Residential,0
2006,Residential,LA CROSSE,32246 LA CROSSE (C),Residential,734
2006,Residential,LAFAYETTE,33211 CUBA CITY (C),Residential,7
2006,Residential,DODGE,14241 JUNEAU (C),Residential,243
2006,Residential,LINCOLN,35286 TOMAHAWK (C),Residential,872
2007,Residential,EAU CLAIRE,18221 EAU CLAIRE (C),Residential,0
2007,Residential,GREEN LAKE,24271 PRINCETON (C),Residential,91
2007,Residential,CHIPPEWA,09213 CORNELL (C),Residential,520
2007,Residential,GREEN,23206 BRODHEAD (C),Residential,358
2007,Residential,CLARK,10211 COLBY (C),Residential,50
2007,Residential,FOREST,21211 CRANDON (C),Residential,481
2007,Residential,LINCOLN,35286 TOMAHAWK (C),Residential,870
2007,Residential,BAYFIELD,04201 ASHLAND (C),Residential,0
2007,Residential,CHIPPEWA,09206 BLOOMER (C),Residential,184
2007,Residential,EAU CLAIRE,18202 AUGUSTA (C),Residential,54
2007,Residential,CHIPPEWA,09211 CHIPPEWA FALLS (C),Residential,571
2007,Residential,EAU CLAIRE,18201 ALTOONA (C),Residential,543
2007,Residential,DODGE,14241 JUNEAU (C),Residential,259
2007,Residential,IOWA,25216 DODGEVILLE (C),Residential,490
2007,Residential,CHIPPEWA,09221 EAU CLAIRE (C),Residential,119
2007,Residential,CLARK,10246 LOYAL (C),Residential,62
2007,Residential,CLARK,10261 NEILLSVILLE (C),Residential,126
2007,Residential,KEWAUNEE,31201 ALGOMA (C),Residential,108
2007,Residential,ASHLAND,02251 MELLEN (C),Residential,194
2007,Residential,CLARK,10231 GREENWOOD (C),Residential,72
2007,Residential,CRAWFORD,12271 PRAIRIE DU CHIEN (C),Residential,58
2007,Residential,IOWA,25251 MINERAL POINT (C),Residential,249
2007,Residential,MARATHON,37251 MOSINEE (C),Residential,1309
2007,Residential,JUNEAU,29221 ELROY (C),Residential,44
2007,Residential,CHIPPEWA,09281 STANLEY (C),Residential,330
2007,Residential,KEWAUNEE,31241 KEWAUNEE (C),Residential,287
2008,Residential,CHIPPEWA,09213 CORNELL (C),Residential,520
2008,Residential,EAU CLAIRE,18201 ALTOONA (C),Residential,494
2008,Residential,GRANT,22271 PLATTEVILLE (C),Residential,70
2008,Residential,LINCOLN,35286 TOMAHAWK (C),Residential,846
2008,Residential,GREEN LAKE,24271 PRINCETON (C),Residential,96
2008,Residential,CHIPPEWA,09211 CHIPPEWA FALLS (C),Residential,575
2008,Residential,GREEN,23206 BRODHEAD (C),Residential,357
2008,Residential,BAYFIELD,04201 ASHLAND (C),Residential,0
2008,Residential,CHIPPEWA,09206 BLOOMER (C),Residential,179
2008,Residential,CLARK,10211 COLBY (C),Residential,50
2008,Residential,EAU CLAIRE,18221 EAU CLAIRE (C),Residential,0
2011,Residential,MANITOWOC,36014 KOSSUTH (T),Residential,2192
2011,Residential,MARINETTE,38024 PESHTIGO (T),Residential,5217
2011,Residential,ONEIDA,43002 CASSIAN (T),Residential,2446
2011,Residential,OUTAGAMIE,44038 SEYMOUR (T),Residential,955
2011,Residential,ADAMS,01022 NEW HAVEN (T),Residential,550
2011,Residential,CLARK,10008 DEWHURST (T),Residential,411
2011,Residential,CLARK,10012 FOSTER (T),Residential,200
2011,Residential,DANE,13050 ROXBURY (T),Residential,1344
2011,Residential,DODGE,14008 CALAMUS (T),Residential,546
2011,Residential,DOUGLAS,16022 OAKLAND (T),Residential,2541
2011,Residential,DUNN,17008 ELK MOUND (T),Residential,2148
2011,Residential,DUNN,17004 DUNN (T),Residential,1270
2011,Residential,IOWA,25026 WALDWICK (T),Residential,328
2011,Residential,IOWA,25028 WYOMING (T),Residential,363
2011,Residential,KEWAUNEE,31010 LINCOLN (T),Residential,791
2011,Residential,MARQUETTE,39002 BUFFALO (T),Residential,2006
2011,Residential,PEPIN,46004 DURAND (T),Residential,520
2011,Residential,BARRON,03008 BEAR LAKE (T),Residential,1170
2011,Residential,BAYFIELD,04010 BELL (T),Residential,2206
2011,Residential,CHIPPEWA,09016 COOKS VALLEY (T),Residential,589
2011,Residential,CLARK,10006 COLBY (T),Residential,363
2011,Residential,CLARK,10022 HEWETT (T),Residential,711
2011,Residential,DODGE,14038 RUBICON (T),Residential,2255
2011,Residential,DODGE,14042 THERESA (T),Residential,787
2011,Residential,DOOR,15008 EGG HARBOR (T),Residential,4140
2011,Residential,FOND DU LAC,20022 FRIENDSHIP (T),Residential,872
2011,Residential,IRON,26010 KNIGHT (T),Residential,584
2011,Residential,LA CROSSE,32010 FARMINGTON (T),Residential,1530
2011,Residential,LA CROSSE,32024 WASHINGTON (T),Residential,282
2011,Residential,MONROE,41022 LEON (T),Residential,734
2011,Residential,BROWN,05025 LEDGEVIEW (T),Residential,2898
2011,Residential,CLARK,10026 HOARD (T),Residential,360
2011,Residential,GRANT,22006 BOSCOBEL (T),Residential,149
2011,Residential,LAFAYETTE,33026 SEYMOUR (T),Residential,88
2011,Residential,MARATHON,37072 RINGLE (T),Residential,1997
2011,Residential,MONROE,41026 LITTLE FALLS (T),Residential,1843
2011,Residential,CHIPPEWA,09022 EDSON (T),Residential,784
2011,Residential,DANE,13040 MONTROSE (T),Residential,865
2011,Residential,DOOR,15002 BAILEYS HARBOR (T),Residential,6999
2011,Residential,DUNN,17042 WESTON (T),Residential,372
2011,Residential,EAU CLAIRE,18002 BRIDGE CREEK (T),Residential,1533
2011,Residential,GREEN LAKE,24010 MACKFORD (T),Residential,375
2011,Residential,BAYFIELD,04004 BARNES (T),Residential,6325
2011,Residential,BURNETT,07028 SCOTT (T),Residential,2556
2011,Residential,CHIPPEWA,09020 EAGLE POINT (T),Residential,1761
2004,Residential,FOREST,21026 ROSS (T),Residential,230
2004,Residential,FOREST,21006 ARMSTRONG CREEK (T),Residential,731
2004,Residential,GREEN,23026 SPRING GROVE (T),Residential,1036
2004,Residential,GREEN LAKE,24012 MANCHESTER (T),Residential,352
2004,Residential,JACKSON,27022 GARFIELD (T),Residential,385
2004,Residential,JEFFERSON,28022 OAKLAND (T),Residential,1802
2004,Residential,JUNEAU,29020 LINDINA (T),Residential,457
2004,Residential,LANGLADE,34022 POLAR (T),Residential,1303
2004,Residential,LINCOLN,35002 BIRCH (T),Residential,736
2004,Residential,MARINETTE,38020 NIAGARA (T),Residential,2124
2004,Residential,MARINETTE,38016 LAKE (T),Residential,1652
2004,Residential,BARRON,03020 DALLAS (T),Residential,343
2004,Residential,BARRON,03024 DOYLE (T),Residential,415
2004,Residential,BAYFIELD,04024 IRON RIVER (T),Residential,2316
2004,Residential,BAYFIELD,04032 MASON (T),Residential,331
2004,Residential,BAYFIELD,04020 EILEEN (T),Residential,848
2004,Residential,BAYFIELD,04018 DRUMMOND (T),Residential,1572
2004,Residential,BAYFIELD,04038 OULU (T),Residential,582
2004,Residential,BROWN,05026 MORRISON (T),Residential,1060
2004,Residential,BUFFALO,06008 CANTON (T),Residential,98
2004,Residential,BUFFALO,06010 CROSS (T),Residential,213
2004,Residential,BURNETT,07012 JACKSON (T),Residential,2031
2004,Residential,CLARK,10014 FREMONT (T),Residential,725
2004,Residential,CLARK,10046 SEIF (T),Residential,130
2004,Residential,COLUMBIA,11022 LODI (T),Residential,1589
2004,Residential,CRAWFORD,12020 UTICA (T),Residential,96
2004,Residential,DANE,13034 MAZOMANIE (T),Residential,1140
2004,Residential,DOUGLAS,16002 AMNICON (T),Residential,3106
2004,Residential,DUNN,17008 ELK MOUND (T),Residential,1902
2004,Residential,DUNN,17010 GRANT (T),Residential,308
2004,Residential,DUNN,17026 ROCK CREEK (T),Residential,1067
2004,Residential,DUNN,17022 PERU (T),Residential,184
2004,Residential,FOREST,21008 BLACKWELL (T),Residential,524
2004,Residential,GRANT,22028 LIBERTY (T),Residential,87
2004,Residential,GRANT,22050 PLATTEVILLE (T),Residential,685
2004,Residential,GRANT,22064 WOODMAN (T),Residential,362
2004,Residential,IOWA,25010 EDEN (T),Residential,106
2004,Residential,IOWA,25014 LINDEN (T),Residential,255
2004,Residential,JACKSON,27010 BROCKWAY (T),Residential,954
2004,Residential,JACKSON,27042 SPRINGFIELD (T),Residential,326
2004,Residential,JUNEAU,29034 SEVEN MILE CREEK (T),Residential,525
2004,Residential,KEWAUNEE,31002 AHNAPEE (T),Residential,1059
2004,Residential,LAFAYETTE,33022 MONTICELLO (T),Residential,23
2004,Residential,LAFAYETTE,33006 BENTON (T),Residential,197
2004,Residential,LINCOLN,35032 WILSON (T),Residential,1580
2007,Residential,JACKSON,27018 FRANKLIN (T),Residential,277
2007,Residential,LANGLADE,34030 UPHAM (T),Residential,2354
2007,Residential,MARINETTE,38026 PORTERFIELD (T),Residential,3010
2007,Residential,BURNETT,07040 WEST MARSHLAND (T),Residential,1382
2007,Residential,CHIPPEWA,09012 CLEVELAND (T),Residential,847
2007,Residential,DANE,13010 BLUE MOUNDS (T),Residential,588
2007,Residential,DANE,13008 BLOOMING GROVE (T),Residential,540
2007,Residential,DANE,13042 OREGON (T),Residential,2016
2007,Residential,DUNN,17040 TIFFANY (T),Residential,476
2007,Residential,JACKSON,27016 CURRAN (T),Residential,244
2007,Residential,JUNEAU,29006 CUTLER (T),Residential,356
2007,Residential,LA CROSSE,32004 BARRE (T),Residential,902
2007,Residential,LANGLADE,34032 VILAS (T),Residential,248
2007,Residential,MARATHON,37064 REID (T),Residential,1098
2007,Residential,DANE,13002 ALBION (T),Residential,1404
2007,Residential,LAFAYETTE,33028 SHULLSBURG (T),Residential,196
2007,Residential,MARATHON,37026 FRANKFORT (T),Residential,351
2007,Residential,CALUMET,08002 BRILLION (T),Residential,881
2007,Residential,CHIPPEWA,09002 ANSON (T),Residential,1263
2007,Residential,GREEN,23020 MONROE (T),Residential,1085
2007,Residential,IRON,26010 KNIGHT (T),Residential,555
2007,Residential,ASHLAND,02026 WHITE RIVER (T),Residential,693
2007,Residential,CHIPPEWA,09018 DELMAR (T),Residential,483
2007,Residential,DODGE,14032 LOWELL (T),Residential,886
2007,Residential,GRANT,22002 BEETOWN (T),Residential,216
2007,Residential,GREEN,23004 ALBANY (T),Residential,850
2007,Residential,IRON,26016 PENCE (T),Residential,313
2007,Residential,MARATHON,37012 CASSEL (T),Residential,589
2007,Residential,MARATHON,37070 RIETBROCK (T),Residential,607
2007,Residential,BURNETT,07014 LA FOLLETTE (T),Residential,967
2007,Residential,CHIPPEWA,09014 COLBURN (T),Residential,1091
2007,Residential,CHIPPEWA,09016 COOKS VALLEY (T),Residential,529
2007,Residential,CLARK,10032 LOYAL (T),Residential,309
2007,Residential,DOOR,15026 UNION (T),Residential,1086
2007,Residential,IOWA,25028 WYOMING (T),Residential,303
2007,Residential,JUNEAU,29004 CLEARFIELD (T),Residential,2551
2007,Residential,MARATHON,37024 EMMET (T),Residential,759
2007,Residential,MARATHON,37068 RIB MOUNTAIN (T),Residential,2475
2007,Residential,MARINETTE,38030 SILVER CLIFF (T),Residential,5744
2007,Residential,MARINETTE,38028 POUND (T),Residential,1221
